date,orig_nav,pmcc_nav
2022-06-02,59268.40248574613,41637.53456126929
2022-06-03,59268.40248574613,41637.53456126929
2022-06-06,59268.40248574613,41637.53456126929
2022-06-07,59268.40248574613,41637.53456126929
2022-06-08,59268.40248574613,41637.53456126929
2022-06-09,59268.40248574613,41637.53456126929
2022-06-10,59268.40248574613,41637.53456126929
2022-06-13,60318.13811703823,41637.53456126929
2022-06-14,60318.13811703825,42431.274571021575
2022-06-15,60318.13811703825,42431.27457102158
2022-06-16,60318.13811703825,42431.27457102158
2022-06-17,60318.13811703825,42431.27457102158
2022-06-21,60318.13811703825,42431.27457102158
2022-06-22,60318.13811703825,42431.27457102158
2022-06-23,60318.13811703825,42431.27457102158
2022-06-24,60318.13811703825,42431.27457102158
2022-06-27,60318.13811703825,42431.27457102158
2022-06-28,60318.13811703825,42431.27457102158
2022-06-29,60318.13811703825,42431.27457102158
2022-06-30,60318.13811703825,42431.27457102158
2022-07-01,61142.47537133791,42431.27457102158
2022-07-05,61142.47537133791,42431.27457102158
2022-07-06,61142.47537133791,42431.27457102158
2022-07-07,61142.47537133791,42431.27457102158
2022-07-08,61142.47537133791,42431.27457102158
2022-07-11,61142.47537133791,42431.27457102158
2022-07-12,61142.47537133791,42431.27457102158
2022-07-13,61142.47537133791,42431.27457102158
2022-07-14,61142.47537133791,42431.27457102158
2022-07-15,61142.47537133791,42431.27457102158
2022-07-18,61142.47537133791,42431.27457102158
2022-07-19,61142.47537133791,42431.27457102158
2022-07-20,61142.47537133791,42431.27457102158
2022-07-21,61142.47537133791,42431.27457102158
2022-07-22,61142.47537133791,39917.63372389275
2022-07-25,61142.47537133791,39917.63372389275
2022-07-26,61142.47537133791,39917.63372389275
2022-07-27,61142.47537133791,39917.63372389275
2022-07-28,61142.47537133791,39917.63372389275
2022-07-29,61142.47537133791,39917.63372389275
2022-08-01,56862.11052059072,39917.63372389275
2022-08-02,56862.11052059072,39917.63372389275
2022-08-03,56862.11052059072,39917.63372389275
2022-08-04,56862.11052059072,39917.63372389275
2022-08-05,56862.11052059072,39917.63372389275
2022-08-08,56862.11052059072,39917.63372389275
2022-08-09,56862.11052059072,39917.63372389275
2022-08-10,56862.11052059072,39917.63372389275
2022-08-11,56862.11052059072,39917.63372389275
2022-08-12,56862.11052059072,39917.63372389275
2022-08-15,56862.11052059072,39917.63372389275
2022-08-16,56862.11052059072,39917.63372389275
2022-08-17,56862.11052059072,39917.63372389275
2022-08-18,56862.11052059072,39917.63372389275
2022-08-19,56862.11052059072,39917.63372389275
2022-08-22,56862.11052059072,39917.63372389275
2022-08-23,56862.11052059072,39917.63372389275
2022-08-24,56862.11052059072,39917.63372389275
2022-08-25,56862.11052059072,39917.63372389275
2022-08-26,56862.11052059072,39917.63372389275
2022-08-29,57720.72128828236,39917.63372389275
2022-08-30,57720.72128828236,40571.79145456717
2022-08-31,57720.72128828236,40571.79145456717
2022-09-01,57720.72128828236,40571.79145456717
2022-09-02,57720.72128828236,40571.79145456717
2022-09-06,58649.77530462435,40571.79145456717
2022-09-07,58649.77530462435,40571.79145456717
2022-09-08,58649.77530462435,40571.79145456717
2022-09-09,58649.77530462435,40571.79145456717
2022-09-12,58649.77530462435,40571.79145456717
2022-09-13,58649.77530462435,40571.79145456717
2022-09-14,58649.77530462435,41142.61276565533
2022-09-15,58649.77530462435,41142.61276565533
2022-09-16,58649.77530462435,41142.61276565533
2022-09-19,58649.77530462435,41142.61276565533
2022-09-20,58649.77530462435,41142.61276565533
2022-09-21,58649.77530462435,41142.61276565533
2022-09-22,59487.92619686825,41142.61276565533
2022-09-23,59487.92619686825,41911.41179947446
2022-09-26,59487.92619686825,41911.41179947446
2022-09-27,59487.92619686825,41911.41179947446
2022-09-28,59487.92619686825,41911.41179947446
2022-09-29,59487.92619686825,41911.41179947446
2022-09-30,59487.92619686825,41911.41179947446
2022-10-03,60386.3724167524,41911.41179947446
2022-10-04,60386.3724167524,41911.41179947446
2022-10-05,60386.3724167524,41911.41179947446
2022-10-06,60386.3724167524,41911.41179947446
2022-10-07,60386.3724167524,41911.41179947446
2022-10-10,60386.3724167524,41911.41179947446
2022-10-11,60386.3724167524,42438.3557617693
2022-10-12,60386.3724167524,42438.35576176931
2022-10-13,60386.3724167524,42438.355761769315
2022-10-14,60386.3724167524,42438.355761769315
2022-10-17,60386.3724167524,42438.355761769315
2022-10-18,60386.3724167524,42438.355761769315
2022-10-19,60386.3724167524,42438.355761769315
2022-10-20,60386.3724167524,42438.355761769315
2022-10-21,60386.3724167524,42438.355761769315
2022-10-24,60386.3724167524,42438.355761769315
2022-10-25,60386.3724167524,42438.355761769315
2022-10-26,60386.3724167524,42438.355761769315
2022-10-27,60386.3724167524,42438.355761769315
2022-10-28,60386.3724167524,42438.355761769315
2022-10-31,60386.3724167524,42438.355761769315
2022-11-01,60386.3724167524,42438.355761769315
2022-11-02,60386.3724167524,42438.355761769315
2022-11-03,61773.84032834257,43243.862626311806
2022-11-04,61773.84032834257,43243.862626311806
2022-11-07,61773.84032834257,43243.862626311806
2022-11-08,61773.84032834257,43243.862626311806
2022-11-09,61773.84032834257,43243.862626311806
2022-11-10,61773.84032834257,43243.862626311806
2022-11-11,61773.84032834257,43243.862626311806
2022-11-14,61773.84032834257,43243.862626311806
2022-11-15,61773.84032834257,43243.862626311806
2022-11-16,61773.84032834257,43243.862626311806
2022-11-17,61773.84032834257,43243.862626311806
2022-11-18,61773.84032834257,43243.862626311806
2022-11-21,61773.84032834257,43243.862626311806
2022-11-22,61773.84032834257,43243.862626311806
2022-11-23,61773.84032834257,43243.862626311806
2022-11-25,61773.84032834257,43243.862626311806
2022-11-28,61773.84032834257,43243.862626311806
2022-11-29,61773.84032834257,43243.862626311806
2022-11-30,61773.84032834257,43243.862626311806
2022-12-01,57930.914757002814,40488.280877107696
2022-12-02,57930.914757002814,40488.280877107696
2022-12-05,57930.914757002814,40488.280877107696
2022-12-06,57930.914757002814,40488.280877107696
2022-12-07,57930.914757002814,40488.280877107696
2022-12-08,58601.63063376298,40992.76985849962
2022-12-09,58601.63063376298,40992.76985849962
2022-12-12,58601.63063376298,40992.76985849962
2022-12-13,58601.63063376298,40992.76985849962
2022-12-14,58601.63063376298,40992.76985849962
2022-12-15,58601.63063376298,40992.76985849962
2022-12-16,58601.63063376298,40992.76985849962
2022-12-19,58601.63063376298,40992.76985849962
2022-12-20,59576.51189739236,41724.359098410634
2022-12-21,59576.51189739236,41724.359098410634
2022-12-22,59576.51189739236,41724.359098410634
2022-12-23,59576.51189739236,41724.359098410634
2022-12-27,59576.51189739236,41724.359098410634
2022-12-28,59576.51189739236,41724.359098410634
2022-12-29,60623.6520872588,42372.56694945025
2022-12-30,60623.6520872588,42372.56694945025
2023-01-03,60623.6520872588,42372.56694945025
2023-01-04,60623.6520872588,42372.56694945025
2023-01-05,60623.6520872588,42372.56694945025
2023-01-06,60623.6520872588,42372.56694945025
2023-01-09,60623.6520872588,42372.56694945025
