date,net_liq,cash,tqqq_shares,open_puts,open_calls,tqqq_price,vix,above_sma200,total_return_pct
2020-08-13,29770.13,29770.13,0,0,0,15.3,22.1,1,19.08
2020-08-14,29770.13,29770.13,0,0,0,15.25,22.0,1,19.08
2020-08-17,6815.44,7065.12,0,1,0,15.75,21.4,1,-72.74
2020-08-18,30063.04,30063.04,0,0,0,16.22,21.5,1,20.25
2020-08-19,30063.04,30063.04,0,0,0,15.9,22.5,1,20.25
2020-08-20,30063.04,30063.04,0,0,0,16.55,22.7,1,20.25
2020-08-21,30063.04,30063.04,0,0,0,16.9,22.5,1,20.25
2020-08-24,6551.52,6727.43,0,1,0,17.21,22.4,1,-73.79
2020-08-25,30265.2,30265.2,0,0,0,17.62,22.0,1,21.06
2020-08-26,30265.2,30265.2,0,0,0,18.74,23.3,1,21.06
2020-08-27,30265.2,30265.2,0,0,0,18.57,24.5,1,21.06
2020-08-28,30265.2,30265.2,0,0,0,18.86,23.0,1,21.06
2020-08-31,19723.14,19848.27,0,1,0,19.3,26.4,1,-21.11
2020-09-01,30448.51,30448.51,0,0,0,20.3,26.1,1,21.79
2020-09-02,30448.51,30448.51,0,0,0,20.87,26.6,1,21.79
2020-09-03,30448.51,30448.51,0,0,0,17.67,33.6,1,21.79
2020-09-04,30448.51,30448.51,0,0,0,16.94,30.8,1,21.79
2020-09-08,30448.51,30448.51,0,0,0,14.54,31.5,1,21.79
2020-09-09,30448.51,30448.51,0,0,0,15.79,28.8,1,21.79
2020-09-10,30448.51,30448.51,0,0,0,14.88,29.7,1,21.79
2020-09-11,30448.51,30448.51,0,0,0,14.56,26.9,1,21.79
2020-09-14,19298.52,19648.35,0,1,0,15.3,25.9,1,-22.81
2020-09-15,30807.94,30807.94,0,0,0,15.96,25.6,1,23.23
2020-09-16,30807.94,30807.94,0,0,0,15.19,26.0,1,23.23
2020-09-17,30807.94,30807.94,0,0,0,14.49,26.5,1,23.23
2020-09-18,30807.94,30807.94,0,0,0,13.93,25.8,1,23.23
2020-09-21,19255.38,19626.84,0,1,0,14.09,27.8,1,-22.98
2020-09-22,31230.95,31230.95,0,0,0,14.86,26.9,1,24.92
2020-09-23,31230.95,31230.95,0,0,0,13.49,28.6,1,24.92
2020-09-24,31230.95,31230.95,0,0,0,13.69,28.5,1,24.92
2020-09-25,31230.95,31230.95,0,0,0,14.64,26.4,1,24.92
2020-09-28,19929.47,20354.34,0,1,0,15.51,26.2,1,-20.28
2020-09-29,19995.58,20354.34,0,1,0,15.35,26.3,1,-20.02
2020-09-30,31685.59,31685.59,0,0,0,15.65,26.4,1,26.74
2020-10-01,31685.59,31685.59,0,0,0,16.39,26.7,1,26.74
2020-10-02,31685.59,31685.59,0,0,0,15.04,27.6,1,26.74
2020-10-05,20041.09,20403.09,0,1,0,15.98,28.0,1,-19.84
2020-10-06,19927.1,20403.09,0,1,0,15.13,29.5,1,-20.29
2020-10-07,32027.82,32027.82,0,0,0,15.92,28.1,1,28.11
2020-10-08,32027.82,32027.82,0,0,0,16.16,26.4,1,28.11
2020-10-09,32027.82,32027.82,0,0,0,16.87,25.0,1,28.11
2020-10-12,20269.61,20530.65,0,1,0,18.45,25.1,1,-18.92
2020-10-13,32157.56,32157.56,0,0,0,18.45,26.1,1,28.63
2020-10-14,32157.56,32157.56,0,0,0,17.99,26.4,1,28.63
2020-10-15,32157.56,32157.56,0,0,0,17.62,27.0,1,28.63
2020-10-16,32157.56,32157.56,0,0,0,17.35,27.4,1,28.63
2020-10-19,20144.8,20392.91,0,1,0,16.49,29.2,1,-19.42
2020-10-20,32312.4,32312.4,0,0,0,16.6,29.4,1,29.25
2020-10-21,32312.4,32312.4,0,0,0,16.55,28.6,1,29.25
2020-10-22,32312.4,32312.4,0,0,0,16.56,28.1,1,29.25
2020-10-23,32312.4,32312.4,0,0,0,16.66,27.5,1,29.25
2020-10-26,20729.72,20954.66,0,1,0,15.9,32.5,1,-17.08
2020-10-27,32522.81,32522.81,0,0,0,16.27,33.3,1,30.09
2020-10-28,32522.81,32522.81,0,0,0,14.36,40.3,1,30.09
2020-10-29,32522.81,32522.81,0,0,0,15.1,37.6,1,30.09
2020-10-30,32522.81,32522.81,0,0,0,14.05,38.0,1,30.09
2020-11-02,32522.81,32522.81,0,0,0,14.05,37.1,1,30.09
2020-11-03,32522.81,32522.81,0,0,0,14.76,35.5,1,30.09
2020-11-04,32522.81,32522.81,0,0,0,16.75,29.6,1,30.09
2020-11-05,32522.81,32522.81,0,0,0,18.04,27.6,1,30.09
2020-11-06,32522.81,32522.81,0,0,0,18.11,24.9,1,30.09
2020-11-09,20138.3,20420.49,0,1,0,17.0,25.8,1,-19.45
2020-11-10,20013.21,20420.49,0,1,0,16.08,24.8,1,-19.95
2020-11-11,32864.17,32864.17,0,0,0,17.16,23.5,1,31.46
2020-11-12,32864.17,32864.17,0,0,0,16.91,25.4,1,31.46
2020-11-13,32864.17,32864.17,0,0,0,17.36,23.1,1,31.46
2020-11-16,6994.7,7635.93,0,1,0,17.76,22.5,1,-72.02
2020-11-17,7106.42,7635.93,0,1,0,17.59,22.7,1,-71.57
2020-11-18,7152.71,7635.93,0,1,0,17.18,23.8,1,-71.39
2020-11-19,33869.52,33869.52,0,0,0,17.61,23.1,1,35.48
2020-11-20,33869.52,33869.52,0,0,0,17.25,23.7,1,35.48
2020-11-23,7156.53,7811.45,0,1,0,17.26,22.7,1,-71.37
2020-11-24,34592.22,34592.22,0,0,0,17.96,21.6,1,38.37
2020-11-25,34592.22,34592.22,0,0,0,18.3,21.2,1,38.37
2020-11-27,34592.22,34592.22,0,0,0,18.8,20.8,1,38.37
2020-11-30,7061.64,7436.8,0,1,0,18.9,20.6,1,-71.75
2020-12-01,35072.15,35072.15,0,0,0,19.64,20.8,1,40.29
2020-12-02,35072.15,35072.15,0,0,0,19.72,21.2,1,40.29
2020-12-03,35072.15,35072.15,0,0,0,19.8,21.3,1,40.29
2020-12-04,35072.15,35072.15,0,0,0,20.04,20.8,1,40.29
2020-12-07,7236.44,7415.72,0,1,0,20.38,21.3,1,-71.05
2020-12-08,35229.25,35229.25,0,0,0,20.57,20.7,1,40.92
2020-12-09,35229.25,35229.25,0,0,0,19.19,22.3,1,40.92
2020-12-10,35229.25,35229.25,0,0,0,19.43,22.5,1,40.92
2020-12-11,35229.25,35229.25,0,0,0,19.29,23.3,1,40.92
2020-12-14,8322.37,8590.26,0,1,0,19.7,24.7,1,-66.71
2020-12-15,35563.17,35563.17,0,0,0,20.31,22.9,1,42.25
2020-12-16,35563.17,35563.17,0,0,0,20.65,22.5,1,42.25
2020-12-17,35563.17,35563.17,0,0,0,21.08,21.9,1,42.25
2020-12-18,35563.17,35563.17,0,0,0,20.85,21.6,1,42.25
2020-12-21,22325.6,22986.35,0,1,0,20.77,25.2,1,-10.7
2020-12-22,22388.87,22986.35,0,1,0,20.93,24.2,1,-10.44
2020-12-23,22356.48,22986.35,0,1,0,20.62,23.3,1,-10.57
2020-12-24,22442.45,22986.35,0,1,0,20.89,21.5,1,-10.23
2020-12-28,8830.8,9494.28,0,1,0,21.51,21.7,1,-64.68
2020-12-29,8913.77,9494.28,0,1,0,21.58,23.1,1,-64.34
2020-12-30,8976.5,9494.28,0,1,0,21.57,22.8,1,-64.09
2020-12-31,36737.52,36737.52,0,0,0,21.74,22.8,1,46.95
2021-01-04,23487.0,23652.98,0,1,0,20.79,27.0,1,-6.05
2021-01-05,36919.65,36919.65,0,0,0,21.31,25.3,1,47.68
2021-01-06,36919.65,36919.65,0,0,0,20.43,25.1,1,47.68
2021-01-07,36919.65,36919.65,0,0,0,21.91,22.4,1,47.68
2021-01-08,36919.65,36919.65,0,0,0,22.76,21.6,1,47.68
2021-01-11,9196.7,9453.4,0,1,0,21.75,24.1,1,-63.21
2021-01-12,37036.55,37036.55,0,0,0,21.66,23.3,1,48.15
2021-01-13,37036.55,37036.55,0,0,0,22.08,22.2,1,48.15
2021-01-14,37036.55,37036.55,0,0,0,21.74,23.2,1,48.15
2021-01-15,37036.55,37036.55,0,0,0,21.21,24.3,1,48.15
2021-01-19,37036.55,37036.55,0,0,0,22.13,23.2,1,48.15
2021-01-20,37036.55,37036.55,0,0,0,23.67,21.6,1,48.15
2021-01-21,37036.55,37036.55,0,0,0,24.26,21.3,1,48.15
2021-01-22,37036.55,37036.55,0,0,0,24.04,21.9,1,48.15
2021-01-25,7792.36,8035.65,0,1,0,24.71,23.2,1,-68.83
2021-01-26,37193.33,37193.33,0,0,0,24.74,23.0,1,48.77
2021-01-27,37193.33,37193.33,0,0,0,22.74,37.2,1,48.77
2021-01-28,37193.33,37193.33,0,0,0,23.08,30.2,1,48.77
2021-01-29,37193.33,37193.33,0,0,0,21.64,33.1,1,48.77
2021-02-01,22389.53,22634.46,0,1,0,23.23,30.2,1,-10.44
2021-02-02,37522.46,37522.46,0,0,0,24.35,25.6,1,50.09
2021-02-03,37522.46,37522.46,0,0,0,24.07,22.9,1,50.09
2021-02-04,37522.46,37522.46,0,0,0,24.92,21.8,1,50.09
2021-02-05,37522.46,37522.46,0,0,0,25.19,20.9,1,50.09
2021-02-08,9470.03,9776.32,0,1,0,25.68,21.2,1,-62.12
2021-02-09,37699.29,37699.29,0,0,0,25.67,21.6,1,50.8
2021-02-10,37699.29,37699.29,0,0,0,25.48,22.0,1,50.8
2021-02-11,37699.29,37699.29,0,0,0,25.9,21.2,1,50.8
2021-02-12,37699.29,37699.29,0,0,0,26.34,20.0,1,50.8
2021-02-16,37699.29,37699.29,0,0,0,26.12,21.5,1,50.8
2021-02-17,37699.29,37699.29,0,0,0,25.75,21.5,1,50.8
2021-02-18,37699.29,37699.29,0,0,0,25.41,22.5,1,50.8
2021-02-19,37699.29,37699.29,0,0,0,25.07,22.0,1,50.8
2021-02-22,8219.69,8514.75,0,1,0,23.13,23.5,1,-67.12
2021-02-23,8279.66,8514.75,0,1,0,22.92,23.1,1,-66.88
2021-02-24,38138.94,38138.94,0,0,0,23.48,21.3,1,52.56
2021-02-25,38138.94,38138.94,0,0,0,21.02,28.9,1,52.56
2021-02-26,38138.94,38138.94,0,0,0,21.34,28.0,1,52.56
2021-03-01,8567.93,8970.03,0,1,0,23.2,23.4,1,-65.73
2021-03-02,8342.34,8970.03,0,1,0,22.09,24.1,1,-66.63
2021-03-03,36797.26,36797.26,0,0,0,20.17,26.7,1,47.19
2021-03-04,36797.26,36797.26,0,0,0,19.17,28.6,1,47.19
2021-03-05,36797.26,36797.26,0,0,0,20.03,24.7,1,47.19
2021-03-08,23451.6,23690.61,0,1,0,18.32,25.5,1,-6.19
2021-03-09,37219.01,37219.01,0,0,0,20.48,24.0,1,48.88
2021-03-10,37219.01,37219.01,0,0,0,20.3,22.6,1,48.88
2021-03-11,37219.01,37219.01,0,0,0,21.71,21.9,1,48.88
2021-03-12,37219.01,37219.01,0,0,0,21.17,20.7,1,48.88
2021-03-15,9369.61,10112.0,0,1,0,21.85,20.0,1,-62.52
2021-03-16,37780.21,37780.21,0,0,0,22.21,19.8,1,51.12
2021-03-17,37780.21,37780.21,0,0,0,22.49,19.2,1,51.12
2021-03-18,37780.21,37780.21,0,0,0,20.42,21.6,1,51.12
2021-03-19,37780.21,37780.21,0,0,0,20.68,21.0,1,51.12
2021-03-22,8026.44,8900.74,0,1,0,21.79,18.9,1,-67.89
2021-03-23,8143.74,8900.74,0,1,0,21.5,20.3,1,-67.43
2021-03-24,7920.82,8900.74,0,1,0,20.42,21.2,1,-68.32
2021-03-25,38191.35,38191.35,0,0,0,20.31,19.8,1,52.77
2021-03-26,38191.35,38191.35,0,0,0,21.2,18.9,1,52.77
2021-03-29,9250.52,10925.69,0,1,0,21.19,20.7,1,-63.0
2021-03-30,9233.54,10925.69,0,1,0,20.89,19.6,1,-63.07
2021-03-31,39179.22,39179.22,0,0,0,21.83,19.4,1,56.72
2021-04-01,39179.22,39179.22,0,0,0,22.94,17.3,1,56.72
2021-04-05,8188.24,8794.99,0,1,0,24.31,17.9,1,-67.25
2021-04-06,39464.89,39464.89,0,0,0,24.26,18.1,1,57.86
2021-04-07,39464.89,39464.89,0,0,0,24.44,17.2,1,57.86
2021-04-08,39464.89,39464.89,0,0,0,25.2,17.0,1,57.86
2021-04-09,39464.89,39464.89,0,0,0,25.66,16.7,1,57.86
2021-04-12,9219.07,9478.21,0,1,0,25.56,16.9,1,-63.12
2021-04-13,39816.23,39816.23,0,0,0,26.43,16.6,1,59.26
2021-04-14,39816.23,39816.23,0,0,0,25.5,17.0,1,59.26
2021-04-15,39816.23,39816.23,0,0,0,26.63,16.6,1,59.26
2021-04-16,39816.23,39816.23,0,0,0,26.74,16.2,1,59.26
2021-04-19,9029.97,9197.22,0,1,0,26.01,17.3,1,-63.88
2021-04-20,9011.31,9197.22,0,1,0,25.44,18.7,1,-63.95
2021-04-21,40049.95,40049.95,0,0,0,26.09,17.5,1,60.2
2021-04-22,40049.95,40049.95,0,0,0,25.14,18.7,1,60.2
2021-04-23,40049.95,40049.95,0,0,0,26.08,17.3,1,60.2
2021-04-26,8567.65,8693.15,0,1,0,26.6,17.6,1,-65.73
2021-04-27,8583.15,8693.15,0,1,0,26.25,17.6,1,-65.67
2021-04-28,40125.64,40125.64,0,0,0,25.98,17.3,1,60.5
2021-04-29,40125.64,40125.64,0,0,0,26.24,17.6,1,60.5
2021-04-30,40125.64,40125.64,0,0,0,25.75,18.6,1,60.5
2021-05-03,10148.61,10264.49,0,1,0,25.33,18.3,1,-59.41
2021-05-04,9941.82,10264.49,0,1,0,23.99,19.5,1,-60.23
2021-05-05,9965.3,10264.49,0,1,0,23.71,19.1,1,-60.14
2021-05-06,40235.5,40235.5,0,0,0,24.23,18.4,1,60.94
2021-05-07,40235.5,40235.5,0,0,0,24.83,16.7,1,60.94
2021-05-10,8878.74,9059.92,0,1,0,22.96,19.7,1,-64.49
2021-05-11,40314.81,40314.81,0,0,0,22.85,21.8,1,61.26
2021-05-12,40314.81,40314.81,0,0,0,21.11,27.6,1,61.26
2021-05-13,40314.81,40314.81,0,0,0,21.55,23.1,1,61.26
2021-05-14,40314.81,40314.81,0,0,0,22.95,18.8,1,61.26
2021-05-17,9496.74,9754.78,0,1,0,22.57,19.7,1,-62.01
2021-05-18,9486.19,9754.78,0,1,0,22.09,21.3,1,-62.06
2021-05-19,40531.17,40531.17,0,0,0,22.17,22.2,1,62.12
2021-05-20,40531.17,40531.17,0,0,0,23.46,20.7,1,62.12
2021-05-21,40531.17,40531.17,0,0,0,23.07,20.1,1,62.12
2021-05-24,9655.98,9952.86,0,1,0,24.22,18.4,1,-61.38
2021-05-25,40748.7,40748.7,0,0,0,24.34,18.8,1,62.99
2021-05-26,40748.7,40748.7,0,0,0,24.59,17.4,1,62.99
2021-05-27,40748.7,40748.7,0,0,0,24.3,16.7,1,62.99
2021-05-28,40748.7,40748.7,0,0,0,24.54,16.8,1,62.99
2021-06-01,40748.7,40748.7,0,0,0,24.3,17.9,1,62.99
2021-06-02,40748.7,40748.7,0,0,0,24.42,17.5,1,62.99
2021-06-03,40748.7,40748.7,0,0,0,23.66,18.0,1,62.99
2021-06-04,40748.7,40748.7,0,0,0,24.87,16.4,1,62.99
2021-06-07,8770.47,9068.48,0,1,0,25.09,16.4,1,-64.92
2021-06-08,40938.61,40938.61,0,0,0,25.12,17.1,1,63.75
2021-06-09,40938.61,40938.61,0,0,0,25.15,17.9,1,63.75
2021-06-10,40938.61,40938.61,0,0,0,25.92,16.1,1,63.75
2021-06-11,40938.61,40938.61,0,0,0,26.12,15.6,1,63.75
2021-06-14,9156.38,9236.38,0,1,0,26.85,16.4,1,-63.37
2021-06-15,9150.24,9236.38,0,1,0,26.36,17.0,1,-63.4
2021-06-16,9175.66,9236.38,0,1,0,26.08,18.1,1,-63.3
2021-06-17,41071.85,41071.85,0,0,0,27.05,17.8,1,64.29
2021-06-18,41071.85,41071.85,0,0,0,26.4,20.7,1,64.29
2021-06-21,9252.84,9365.74,0,1,0,26.89,17.9,1,-62.99
2021-06-22,41227.55,41227.55,0,0,0,27.64,16.7,1,64.91
2021-06-23,41227.55,41227.55,0,0,0,27.68,16.3,1,64.91
2021-06-24,41227.55,41227.55,0,0,0,28.19,16.0,1,64.91
2021-06-25,41227.55,41227.55,0,0,0,28.11,15.6,1,64.91
2021-06-28,9437.62,9505.47,0,1,0,29.1,15.8,1,-62.25
2021-06-29,41297.3,41297.3,0,0,0,29.43,16.0,1,65.19
2021-06-30,41297.3,41297.3,0,0,0,29.3,15.8,1,65.19
2021-07-01,41297.3,41297.3,0,0,0,29.31,15.5,1,65.19
2021-07-02,41297.3,41297.3,0,0,0,30.31,15.1,1,65.19
2021-07-06,41297.3,41297.3,0,0,0,30.72,16.4,1,65.19
2021-07-07,41297.3,41297.3,0,0,0,30.91,16.2,1,65.19
2021-07-08,41297.3,41297.3,0,0,0,30.38,19.0,1,65.19
2021-07-09,41297.3,41297.3,0,0,0,30.89,16.2,1,65.19
2021-07-12,9977.83,10052.37,0,1,0,31.28,16.2,1,-60.09
2021-07-13,41345.15,41345.15,0,0,0,31.26,17.1,1,65.38
2021-07-14,41345.15,41345.15,0,0,0,31.43,16.3,1,65.38
2021-07-15,41345.15,41345.15,0,0,0,30.78,17.0,1,65.38
2021-07-16,41345.15,41345.15,0,0,0,30.02,18.5,1,65.38
2021-07-19,9333.21,9576.98,0,1,0,29.3,22.5,1,-62.67
2021-07-20,41680.7,41680.7,0,0,0,30.27,19.7,1,66.72
2021-07-21,41680.7,41680.7,0,0,0,30.96,17.9,1,66.72
2021-07-22,41680.7,41680.7,0,0,0,31.61,17.7,1,66.72
2021-07-23,41680.7,41680.7,0,0,0,32.66,17.2,1,66.72
2021-07-26,8838.55,8947.64,0,1,0,32.8,17.6,1,-64.65
2021-07-27,8766.64,8947.64,0,1,0,31.73,19.4,1,-64.93
2021-07-28,41755.2,41755.2,0,0,0,32.07,18.3,1,67.02
2021-07-29,41755.2,41755.2,0,0,0,32.23,17.7,1,67.02
2021-07-30,41755.2,41755.2,0,0,0,31.75,18.2,1,67.02
2021-08-02,9973.66,10126.0,0,1,0,31.74,19.5,1,-60.11
2021-08-03,41935.82,41935.82,0,0,0,32.29,18.0,1,67.74
2021-08-04,41935.82,41935.82,0,0,0,32.45,18.0,1,67.74
2021-08-05,41935.82,41935.82,0,0,0,33.06,17.3,1,67.74
2021-08-06,41935.82,41935.82,0,0,0,32.63,16.1,1,67.74
2021-08-09,9086.49,9176.16,0,1,0,32.81,16.7,1,-63.65
2021-08-10,9091.89,9176.16,0,1,0,32.32,16.8,1,-63.63
2021-08-11,42003.12,42003.12,0,0,0,32.14,16.2,1,68.01
2021-08-12,42003.12,42003.12,0,0,0,32.48,15.6,1,68.01
2021-08-13,42003.12,42003.12,0,0,0,32.8,15.4,1,68.01
2021-08-16,9101.11,9178.41,0,1,0,32.86,16.1,1,-63.6
2021-08-17,9066.85,9178.41,0,1,0,31.99,17.9,1,-63.73
2021-08-18,8997.51,9178.41,0,1,0,31.06,21.6,1,-64.01
2021-08-19,42082.81,42082.81,0,0,0,31.51,21.7,1,68.33
2021-08-20,42082.81,42082.81,0,0,0,32.48,18.6,1,68.33
2021-08-23,11199.0,11292.24,0,1,0,33.93,17.1,1,-55.2
2021-08-24,42180.18,42180.18,0,0,0,34.26,17.2,1,68.72
2021-08-25,42180.18,42180.18,0,0,0,34.3,16.8,1,68.72
2021-08-26,42180.18,42180.18,0,0,0,33.72,18.8,1,68.72
2021-08-27,42180.18,42180.18,0,0,0,34.7,16.4,1,68.72
2021-08-30,9542.1,9620.18,0,1,0,35.86,16.2,1,-61.83
2021-08-31,42225.18,42225.18,0,0,0,35.75,16.5,1,68.9
2021-09-01,42225.18,42225.18,0,0,0,35.95,16.1,1,68.9
2021-09-02,42225.18,42225.18,0,0,0,35.9,16.4,1,68.9
2021-09-03,42225.18,42225.18,0,0,0,36.22,16.4,1,68.9
2021-09-07,42225.18,42225.18,0,0,0,36.37,18.1,1,68.9
2021-09-08,42225.18,42225.18,0,0,0,36.0,18.0,1,68.9
2021-09-09,42225.18,42225.18,0,0,0,35.61,18.8,1,68.9
2021-09-10,42225.18,42225.18,0,0,0,34.81,21.0,1,68.9
2021-09-13,10607.89,10757.05,0,1,0,34.73,19.4,1,-57.57
2021-09-14,10643.01,10757.05,0,1,0,34.43,19.5,1,-57.43
2021-09-15,42464.78,42464.78,0,0,0,35.2,18.2,1,69.86
2021-09-16,42464.78,42464.78,0,0,0,35.27,18.7,1,69.86
2021-09-17,42464.78,42464.78,0,0,0,34.02,20.8,1,69.86
2021-09-20,27932.65,28093.49,0,1,0,31.93,25.7,1,11.73
2021-09-21,42567.54,42567.54,0,0,0,31.97,24.4,1,70.27
2021-09-22,42567.54,42567.54,0,0,0,32.9,20.9,1,70.27
2021-09-23,42567.54,42567.54,0,0,0,33.82,18.6,1,70.27
2021-09-24,42567.54,42567.54,0,0,0,33.91,17.8,1,70.27
2021-09-27,9428.52,9568.32,0,1,0,33.09,18.8,1,-62.29
2021-09-28,41931.66,41931.66,0,0,0,30.33,23.2,1,67.73
2021-09-29,41931.66,41931.66,0,0,0,30.13,22.6,1,67.73
2021-09-30,41931.66,41931.66,0,0,0,29.79,23.1,1,67.73
2021-10-01,41931.66,41931.66,0,0,0,30.34,21.1,1,67.73
2021-10-04,10828.63,11080.04,0,1,0,28.47,23.0,1,-56.69
2021-10-05,42292.93,42292.93,0,0,0,29.57,21.3,1,69.17
2021-10-06,42292.93,42292.93,0,0,0,30.15,21.0,1,69.17
2021-10-07,42292.93,42292.93,0,0,0,30.97,19.5,1,69.17
2021-10-08,42292.93,42292.93,0,0,0,30.49,18.8,1,69.17
2021-10-11,9724.68,9948.34,0,1,0,29.81,20.0,1,-61.1
2021-10-12,9767.02,9948.34,0,1,0,29.51,19.9,1,-60.93
2021-10-13,42638.97,42638.97,0,0,0,30.2,18.6,1,70.56
2021-10-14,42638.97,42638.97,0,0,0,31.87,16.9,1,70.56
2021-10-15,42638.97,42638.97,0,0,0,32.46,16.3,1,70.56
2021-10-18,9162.37,9390.93,0,1,0,33.43,16.3,1,-63.35
2021-10-19,42919.08,42919.08,0,0,0,34.17,15.7,1,71.68
2021-10-20,42919.08,42919.08,0,0,0,34.06,15.5,1,71.68
2021-10-21,42919.08,42919.08,0,0,0,34.67,15.0,1,71.68
2021-10-22,42919.08,42919.08,0,0,0,33.79,15.4,1,71.68
2021-10-25,11236.48,11454.6,0,1,0,34.81,15.2,1,-55.05
2021-10-26,43124.0,43124.0,0,0,0,35.13,16.0,1,72.5
2021-10-27,43124.0,43124.0,0,0,0,35.41,17.0,1,72.5
2021-10-28,43124.0,43124.0,0,0,0,36.57,16.5,1,72.5
2021-10-29,43124.0,43124.0,0,0,0,37.11,16.3,1,72.5
2021-11-01,9010.25,9096.55,0,1,0,37.48,16.4,1,-63.96
2021-11-02,43224.63,43224.63,0,0,0,37.98,16.0,1,72.9
2021-11-03,43224.63,43224.63,0,0,0,39.18,15.1,1,72.9
2021-11-04,43224.63,43224.63,0,0,0,40.64,15.4,1,72.9
2021-11-05,43224.63,43224.63,0,0,0,40.79,16.5,1,72.9
2021-11-08,9942.43,10044.53,0,1,0,40.63,17.2,1,-60.23
2021-11-09,9928.36,10044.53,0,1,0,39.79,17.8,1,-60.29
2021-11-10,9750.8,10044.53,0,1,0,38.05,18.7,1,-61.0
2021-11-11,9953.63,10044.53,0,1,0,38.35,17.7,1,-60.19
2021-11-12,43317.73,43317.73,0,0,0,39.57,16.3,1,73.27
2021-11-15,10909.19,10992.83,0,1,0,39.56,16.5,1,-56.36
2021-11-16,43430.09,43430.09,0,0,0,40.38,16.4,1,73.72
2021-11-17,43430.09,43430.09,0,0,0,40.43,17.1,1,73.72
2021-11-18,43430.09,43430.09,0,0,0,41.66,17.6,1,73.72
2021-11-19,43430.09,43430.09,0,0,0,42.37,17.9,1,73.72
2021-11-22,9924.59,10077.09,0,1,0,40.9,19.2,1,-60.3
2021-11-23,9941.53,10077.09,0,1,0,40.34,19.4,1,-60.23
2021-11-24,43631.71,43631.71,0,0,0,40.72,18.6,1,74.53
2021-11-26,43631.71,43631.71,0,0,0,38.47,28.6,1,74.53
2021-11-29,10159.5,10430.08,0,1,0,40.86,23.0,1,-59.36
2021-11-30,9976.09,10430.08,0,1,0,39.1,27.2,1,-60.1
2021-12-01,42970.87,42970.87,0,0,0,37.1,31.1,1,71.88
2021-12-02,42970.87,42970.87,0,0,0,37.79,28.0,1,71.88
2021-12-03,42970.87,42970.87,0,0,0,35.9,30.7,1,71.88
2021-12-06,26251.35,26465.0,0,1,0,36.74,27.2,1,5.01
2021-12-07,43347.25,43347.25,0,0,0,40.05,21.9,1,73.39
2021-12-08,43347.25,43347.25,0,0,0,40.61,19.9,1,73.39
2021-12-09,43347.25,43347.25,0,0,0,38.85,21.6,1,73.39
2021-12-10,43347.25,43347.25,0,0,0,40.05,18.7,1,73.39
2021-12-13,11943.6,12283.47,0,1,0,38.33,20.3,1,-52.23
2021-12-14,11874.02,12283.47,0,1,0,37.19,21.9,1,-52.5
2021-12-15,43927.66,43927.66,0,0,0,39.65,19.3,1,75.71
2021-12-16,43927.66,43927.66,0,0,0,36.63,20.6,1,75.71
2021-12-17,43927.66,43927.66,0,0,0,36.07,21.6,1,75.71
2021-12-20,8892.46,10361.5,0,1,0,34.99,22.9,1,-64.43
2021-12-21,45281.09,45281.09,0,0,0,37.33,21.0,1,81.12
2021-12-22,45281.09,45281.09,0,0,0,38.66,18.6,1,81.12
2021-12-23,45281.09,45281.09,0,0,0,39.58,18.0,1,81.12
2021-12-27,11307.42,11893.53,0,1,0,41.47,17.7,1,-54.77
2021-12-28,11395.17,11893.53,0,1,0,40.98,17.5,1,-54.42
2021-12-29,45815.9,45815.9,0,0,0,40.92,17.0,1,83.26
2021-12-30,45815.9,45815.9,0,0,0,40.54,17.3,1,83.26
2021-12-31,45815.9,45815.9,0,0,0,39.78,17.2,1,83.26
2022-01-03,12284.93,12703.04,0,1,0,40.93,16.6,1,-50.86
2022-01-04,12127.06,12703.04,0,1,0,39.34,16.9,1,-51.49
2022-01-05,44377.09,44377.09,0,0,0,35.72,19.7,1,77.51
2022-01-06,44377.09,44377.09,0,0,0,35.62,19.6,1,77.51
2022-01-07,44377.09,44377.09,0,0,0,34.46,18.8,1,77.51
2022-01-10,9746.5,10190.07,0,1,0,34.59,19.4,1,-61.01
2022-01-11,44996.55,44996.55,0,0,0,36.11,18.4,1,79.99
2022-01-12,44996.55,44996.55,0,0,0,36.52,17.6,1,79.99
2022-01-13,44996.55,44996.55,0,0,0,33.87,20.3,1,79.99
2022-01-14,44996.55,44996.55,0,0,0,34.38,19.2,1,79.99
2022-01-18,44996.55,44996.55,0,0,0,31.9,22.8,0,79.99
2022-01-19,44996.55,44996.55,0,0,0,30.79,23.9,0,79.99
2022-01-20,44996.55,44996.55,0,0,0,29.6,25.6,0,79.99
2022-01-21,44996.55,44996.55,0,0,0,27.11,28.9,0,79.99
2022-01-24,44996.55,44996.55,0,0,0,27.5,29.9,0,79.99
2022-01-25,44996.55,44996.55,0,0,0,25.47,31.2,0,79.99
2022-01-26,44996.55,44996.55,0,0,0,25.42,32.0,0,79.99
2022-01-27,44996.55,44996.55,0,0,0,24.66,30.5,0,79.99
2022-01-28,44996.55,44996.55,0,0,0,26.96,27.7,0,79.99
2022-01-31,44996.55,44996.55,0,0,0,29.58,24.8,0,79.99
2022-02-01,44996.55,44996.55,0,0,0,30.14,22.0,0,79.99
2022-02-02,44996.55,44996.55,0,0,0,30.85,22.1,0,79.99
2022-02-03,44996.55,44996.55,0,0,0,27.14,24.4,0,79.99
2022-02-04,44996.55,44996.55,0,0,0,28.08,23.2,0,79.99
