date,VIXCLS,VXVCLS,diff,Regime
2012-06-27,19.45,22.36,-2.91,Contango
2012-06-28,19.71,22.25,-2.539999999999999,Contango
2012-06-29,17.08,20.32,-3.240000000000002,Contango
2012-07-02,16.8,19.79,-2.9899999999999984,Contango
2012-07-03,16.66,19.32,-2.66,Contango
2012-07-05,17.5,20.11,-2.6099999999999994,Contango
2012-07-06,17.1,20.04,-2.9399999999999977,Contango
2012-07-09,17.98,20.37,-2.3900000000000006,Contango
2012-07-10,18.72,20.87,-2.150000000000002,Contango
2012-07-11,17.95,20.25,-2.3000000000000007,Contango
2012-07-12,18.33,20.69,-2.360000000000003,Contango
2012-07-13,16.74,19.39,-2.650000000000002,Contango
2012-07-16,17.11,19.61,-2.5,Contango
2012-07-17,16.48,18.92,-2.4400000000000013,Contango
2012-07-18,16.16,18.94,-2.780000000000001,Contango
2012-07-19,15.45,18.61,-3.16,Contango
2012-07-20,16.27,19.64,-3.370000000000001,Contango
2012-07-23,18.62,21.18,-2.5599999999999987,Contango
2012-07-24,20.47,22.26,-1.7900000000000027,Contango
2012-07-25,19.34,21.88,-2.539999999999999,Contango
2012-07-26,17.53,20.24,-2.7099999999999973,Contango
2012-07-27,16.7,19.66,-2.960000000000001,Contango
2012-07-30,18.03,20.13,-2.099999999999998,Contango
2012-07-31,18.93,20.78,-1.8500000000000014,Contango
2012-08-01,18.96,20.67,-1.7100000000000009,Contango
2012-08-02,17.57,20.23,-2.66,Contango
2012-08-03,15.64,18.68,-3.039999999999999,Contango
2012-08-06,15.95,18.74,-2.789999999999999,Contango
2012-08-07,15.99,18.81,-2.8199999999999985,Contango
2012-08-08,15.32,18.58,-3.259999999999998,Contango
2012-08-09,15.28,18.23,-2.950000000000001,Contango
2012-08-10,14.74,18.14,-3.4000000000000004,Contango
2012-08-13,13.7,18.07,-4.370000000000001,Contango
2012-08-14,14.85,18.51,-3.660000000000002,Contango
2012-08-15,14.63,18.86,-4.229999999999999,Contango
2012-08-16,14.29,18.55,-4.260000000000002,Contango
2012-08-17,13.45,18.35,-4.900000000000002,Contango
2012-08-20,14.02,18.59,-4.57,Contango
2012-08-21,15.02,18.8,-3.780000000000001,Contango
2012-08-22,15.11,19.42,-4.310000000000002,Contango
2012-08-23,15.96,20.09,-4.129999999999999,Contango
2012-08-24,15.18,19.24,-4.059999999999999,Contango
2012-08-27,16.35,19.92,-3.5700000000000003,Contango
2012-08-28,16.49,19.82,-3.330000000000002,Contango
2012-08-29,17.06,20.46,-3.400000000000002,Contango
2012-08-30,17.83,20.92,-3.0900000000000034,Contango
2012-08-31,17.47,20.62,-3.150000000000002,Contango
2012-09-04,17.98,20.68,-2.6999999999999993,Contango
2012-09-05,17.74,19.99,-2.25,Contango
2012-09-06,15.6,18.62,-3.0200000000000014,Contango
2012-09-07,14.38,17.59,-3.209999999999999,Contango
2012-09-10,16.28,18.3,-2.0199999999999996,Contango
2012-09-11,16.41,18.29,-1.879999999999999,Contango
2012-09-12,15.8,17.6,-1.8000000000000007,Contango
2012-09-13,14.05,16.45,-2.3999999999999986,Contango
2012-09-14,14.51,16.9,-2.389999999999999,Contango
2012-09-17,14.59,17.13,-2.539999999999999,Contango
2012-09-18,14.18,16.63,-2.4499999999999993,Contango
2012-09-19,13.88,16.49,-2.6099999999999977,Contango
2012-09-20,14.07,16.75,-2.6799999999999997,Contango
2012-09-21,13.98,16.79,-2.8099999999999987,Contango
2012-09-24,14.15,16.59,-2.4399999999999995,Contango
2012-09-25,15.43,17.6,-2.1700000000000017,Contango
2012-09-26,16.81,18.5,-1.6900000000000013,Contango
2012-09-27,14.84,17.07,-2.2300000000000004,Contango
2012-09-28,15.73,17.61,-1.879999999999999,Contango
2012-10-01,16.32,17.92,-1.6000000000000014,Contango
2012-10-02,15.71,17.74,-2.0299999999999976,Contango
2012-10-03,15.43,17.58,-2.1499999999999986,Contango
2012-10-04,14.55,17.06,-2.509999999999998,Contango
2012-10-05,14.33,16.93,-2.5999999999999996,Contango
2012-10-08,15.11,17.36,-2.25,Contango
2012-10-09,16.37,18.01,-1.6400000000000006,Contango
2012-10-10,16.29,18.13,-1.8399999999999999,Contango
2012-10-11,15.59,17.57,-1.9800000000000004,Contango
2012-10-12,16.14,17.74,-1.5999999999999979,Contango
2012-10-15,15.27,17.11,-1.8399999999999999,Contango
2012-10-16,15.22,16.97,-1.7499999999999982,Contango
2012-10-17,15.07,16.61,-1.5399999999999991,Contango
2012-10-18,15.03,16.58,-1.549999999999999,Contango
2012-10-19,17.06,18.12,-1.0600000000000023,Contango
2012-10-22,16.62,17.87,-1.25,Contango
2012-10-23,18.83,19.45,-0.620000000000001,Contango
2012-10-24,18.33,19.27,-0.9400000000000013,Contango
2012-10-25,18.12,19.11,-0.9899999999999984,Contango
2012-10-26,17.81,19.02,-1.2100000000000009,Contango
2012-10-31,18.6,19.31,-0.7099999999999973,Contango
2012-11-01,16.69,17.73,-1.0399999999999991,Contango
2012-11-02,17.59,18.55,-0.9600000000000009,Contango
2012-11-05,18.42,18.97,-0.5499999999999972,Contango
2012-11-06,17.58,18.24,-0.6600000000000001,Contango
2012-11-07,19.08,19.81,-0.7300000000000004,Contango
2012-11-08,18.49,19.83,-1.3399999999999999,Contango
2012-11-09,18.61,20.07,-1.4600000000000009,Contango
2012-11-12,16.68,19.15,-2.469999999999999,Contango
2012-11-13,16.65,18.97,-2.3200000000000003,Contango
2012-11-14,17.92,19.87,-1.9499999999999993,Contango
2012-11-15,17.99,19.79,-1.8000000000000007,Contango
2012-11-16,16.41,18.93,-2.5199999999999996,Contango
2012-11-19,15.24,17.59,-2.3499999999999996,Contango
2012-11-20,15.08,17.28,-2.200000000000001,Contango
2012-11-21,15.31,17.58,-2.269999999999998,Contango
2012-11-23,15.14,17.58,-2.4399999999999977,Contango
2012-11-26,15.5,17.31,-1.8099999999999987,Contango
2012-11-27,15.92,17.62,-1.700000000000001,Contango
2012-11-28,15.51,17.2,-1.6899999999999995,Contango
2012-11-29,15.06,16.82,-1.7599999999999998,Contango
2012-11-30,15.87,17.27,-1.4000000000000004,Contango
2012-12-03,16.64,17.82,-1.1799999999999997,Contango
2012-12-04,17.12,18.19,-1.0700000000000003,Contango
2012-12-05,16.46,17.83,-1.3699999999999974,Contango
2012-12-06,16.58,17.84,-1.2600000000000016,Contango
2012-12-07,15.9,17.29,-1.3899999999999988,Contango
2012-12-10,16.05,17.35,-1.3000000000000007,Contango
2012-12-11,15.57,17.0,-1.4299999999999997,Contango
2012-12-12,15.95,17.43,-1.4800000000000004,Contango
2012-12-13,16.56,17.88,-1.3200000000000003,Contango
2012-12-14,17.0,18.03,-1.0300000000000011,Contango
2012-12-17,16.34,17.5,-1.1600000000000001,Contango
2012-12-18,15.57,16.81,-1.2399999999999984,Contango
2012-12-19,17.36,17.86,-0.5,Flat
2012-12-20,17.67,18.14,-0.46999999999999886,Flat
2012-12-21,17.84,18.87,-1.0300000000000011,Contango
2012-12-24,17.84,18.87,-1.0300000000000011,Contango
2012-12-26,19.48,19.93,-0.4499999999999993,Flat
2012-12-27,19.47,19.92,-0.45000000000000284,Flat
2012-12-28,22.72,21.88,0.8399999999999999,Backwardation
2012-12-31,18.02,18.73,-0.7100000000000009,Contango
2013-01-02,14.68,16.69,-2.0100000000000016,Contango
2013-01-03,14.56,16.74,-2.179999999999998,Contango
2013-01-04,13.83,16.34,-2.51,Contango
2013-01-07,13.79,16.45,-2.66,Contango
2013-01-08,13.62,16.45,-2.83,Contango
2013-01-09,13.81,16.5,-2.6899999999999995,Contango
2013-01-10,13.49,16.12,-2.630000000000001,Contango
2013-01-11,13.36,16.01,-2.650000000000002,Contango
2013-01-14,13.52,16.29,-2.7699999999999996,Contango
2013-01-15,13.55,16.33,-2.7799999999999976,Contango
2013-01-16,13.42,16.24,-2.8199999999999985,Contango
2013-01-17,13.57,16.08,-2.509999999999998,Contango
2013-01-18,12.46,15.29,-2.8299999999999983,Contango
2013-01-22,12.43,14.72,-2.290000000000001,Contango
2013-01-23,12.46,14.5,-2.039999999999999,Contango
2013-01-24,12.69,14.67,-1.9800000000000004,Contango
2013-01-25,12.89,14.66,-1.7699999999999996,Contango
2013-01-28,13.57,15.07,-1.5,Contango
2013-01-29,13.31,14.74,-1.4299999999999997,Contango
2013-01-30,14.32,15.42,-1.0999999999999996,Contango
2013-01-31,14.28,15.55,-1.2700000000000014,Contango
2013-02-01,12.9,14.79,-1.8899999999999988,Contango
2013-02-04,14.67,15.79,-1.1199999999999992,Contango
2013-02-05,13.72,15.3,-1.58,Contango
2013-02-06,13.41,15.14,-1.7300000000000004,Contango
2013-02-07,13.5,15.19,-1.6899999999999995,Contango
2013-02-08,13.02,14.8,-1.7800000000000011,Contango
2013-02-11,12.94,14.68,-1.7400000000000002,Contango
2013-02-12,12.64,14.53,-1.8899999999999988,Contango
2013-02-13,12.98,14.63,-1.6500000000000004,Contango
2013-02-14,12.66,14.43,-1.7699999999999996,Contango
2013-02-15,12.46,14.26,-1.799999999999999,Contango
2013-02-19,12.31,13.99,-1.6799999999999997,Contango
2013-02-20,14.68,15.41,-0.7300000000000004,Contango
2013-02-21,15.22,15.71,-0.4900000000000002,Flat
2013-02-22,14.17,14.98,-0.8100000000000005,Contango
2013-02-25,18.99,17.94,1.0499999999999972,Backwardation
2013-02-26,16.87,17.25,-0.379999999999999,Flat
2013-02-27,14.73,15.66,-0.9299999999999997,Contango
2013-02-28,15.51,16.18,-0.6699999999999999,Contango
2013-03-01,15.36,16.29,-0.9299999999999997,Contango
2013-03-04,14.01,15.42,-1.4100000000000001,Contango
2013-03-05,13.48,14.95,-1.4699999999999989,Contango
2013-03-06,13.53,15.03,-1.5,Contango
2013-03-07,13.06,14.74,-1.6799999999999997,Contango
2013-03-08,12.59,14.52,-1.9299999999999997,Contango
2013-03-11,11.56,14.3,-2.74,Contango
2013-03-12,12.27,14.58,-2.3100000000000005,Contango
2013-03-13,11.83,14.51,-2.6799999999999997,Contango
2013-03-14,11.3,14.1,-2.799999999999999,Contango
2013-03-15,11.3,14.26,-2.959999999999999,Contango
2013-03-18,13.36,15.39,-2.030000000000001,Contango
2013-03-19,14.39,15.71,-1.3200000000000003,Contango
2013-03-20,12.67,14.93,-2.26,Contango
2013-03-21,13.99,15.53,-1.5399999999999991,Contango
2013-03-22,13.57,15.26,-1.6899999999999995,Contango
2013-03-25,13.74,15.3,-1.5600000000000005,Contango
2013-03-26,12.77,14.75,-1.9800000000000004,Contango
2013-03-27,13.15,14.93,-1.7799999999999994,Contango
2013-03-28,12.7,14.64,-1.9400000000000013,Contango
2013-04-01,13.58,15.28,-1.6999999999999993,Contango
2013-04-02,12.78,14.71,-1.9300000000000015,Contango
2013-04-03,14.21,15.49,-1.2799999999999994,Contango
2013-04-04,13.89,15.3,-1.4100000000000001,Contango
2013-04-05,13.92,15.38,-1.4600000000000009,Contango
2013-04-08,13.19,14.71,-1.5200000000000014,Contango
2013-04-09,12.84,14.46,-1.620000000000001,Contango
2013-04-10,12.36,14.12,-1.7599999999999998,Contango
2013-04-11,12.24,14.17,-1.9299999999999997,Contango
2013-04-12,12.06,14.02,-1.959999999999999,Contango
2013-04-15,17.27,17.03,0.23999999999999844,Flat
2013-04-16,13.96,15.1,-1.1399999999999988,Contango
2013-04-17,16.51,16.93,-0.41999999999999815,Flat
2013-04-18,17.56,17.52,0.03999999999999915,Flat
2013-04-19,14.97,16.17,-1.200000000000001,Contango
2013-04-22,14.39,15.66,-1.2699999999999996,Contango
2013-04-23,13.48,14.83,-1.3499999999999996,Contango
2013-04-24,13.61,14.97,-1.3600000000000012,Contango
2013-04-25,13.62,14.96,-1.3400000000000016,Contango
2013-04-26,13.61,14.89,-1.2800000000000011,Contango
2013-04-29,13.71,14.92,-1.209999999999999,Contango
2013-04-30,13.52,14.78,-1.2599999999999998,Contango
2013-05-01,14.49,15.61,-1.1199999999999992,Contango
2013-05-02,13.59,14.87,-1.2799999999999994,Contango
2013-05-03,12.85,14.45,-1.5999999999999996,Contango
2013-05-06,12.66,14.31,-1.6500000000000004,Contango
2013-05-07,12.83,14.35,-1.5199999999999996,Contango
2013-05-08,12.66,14.4,-1.7400000000000002,Contango
2013-05-09,13.13,14.81,-1.6799999999999997,Contango
2013-05-10,12.59,14.71,-2.120000000000001,Contango
2013-05-13,12.55,15.05,-2.5,Contango
2013-05-14,12.77,14.98,-2.210000000000001,Contango
2013-05-15,12.81,15.05,-2.24,Contango
2013-05-16,13.07,15.45,-2.379999999999999,Contango
2013-05-17,12.45,15.17,-2.7200000000000006,Contango
2013-05-20,13.02,15.31,-2.290000000000001,Contango
2013-05-21,13.37,15.78,-2.41,Contango
2013-05-22,13.82,15.82,-2.0,Contango
2013-05-23,14.07,16.0,-1.9299999999999997,Contango
2013-05-24,13.99,15.92,-1.9299999999999997,Contango
2013-05-28,14.48,15.87,-1.3899999999999988,Contango
2013-05-29,14.83,16.15,-1.3199999999999985,Contango
2013-05-30,14.53,16.01,-1.4800000000000022,Contango
2013-05-31,16.3,17.13,-0.8299999999999983,Contango
2013-06-03,16.28,17.22,-0.9399999999999977,Contango
2013-06-04,16.27,17.26,-0.990000000000002,Contango
2013-06-05,17.5,18.0,-0.5,Flat
2013-06-06,16.63,17.55,-0.9200000000000017,Contango
2013-06-07,15.14,16.72,-1.5799999999999983,Contango
2013-06-10,15.44,16.73,-1.290000000000001,Contango
2013-06-11,17.07,17.91,-0.8399999999999999,Contango
2013-06-12,18.59,19.07,-0.4800000000000004,Flat
2013-06-13,16.41,17.83,-1.4199999999999982,Contango
2013-06-14,17.15,18.3,-1.1500000000000021,Contango
2013-06-17,16.8,17.99,-1.1899999999999977,Contango
2013-06-18,16.61,17.75,-1.1400000000000006,Contango
2013-06-19,16.64,17.78,-1.1400000000000006,Contango
2013-06-20,20.49,20.34,0.14999999999999858,Flat
2013-06-21,18.9,19.49,-0.5899999999999999,Contango
2013-06-24,20.11,20.73,-0.620000000000001,Contango
2013-06-25,18.47,19.67,-1.2000000000000028,Contango
2013-06-26,17.21,18.82,-1.6099999999999994,Contango
2013-06-27,16.86,18.56,-1.6999999999999993,Contango
2013-06-28,16.86,18.39,-1.5300000000000011,Contango
2013-07-01,16.37,17.92,-1.5500000000000007,Contango
2013-07-02,16.44,18.02,-1.5799999999999983,Contango
2013-07-03,16.2,17.81,-1.6099999999999994,Contango
2013-07-05,14.89,16.88,-1.9899999999999984,Contango
2013-07-08,14.78,16.41,-1.6300000000000008,Contango
2013-07-09,14.35,15.91,-1.5600000000000005,Contango
2013-07-10,14.21,15.77,-1.5599999999999987,Contango
2013-07-11,14.01,15.5,-1.4900000000000002,Contango
2013-07-12,13.84,15.65,-1.8100000000000005,Contango
2013-07-15,13.79,15.62,-1.83,Contango
2013-07-16,14.42,16.01,-1.5900000000000016,Contango
2013-07-17,13.78,15.56,-1.7800000000000011,Contango
2013-07-18,13.77,15.56,-1.790000000000001,Contango
2013-07-19,12.54,15.04,-2.5,Contango
2013-07-22,12.29,14.69,-2.4000000000000004,Contango
2013-07-23,12.66,14.88,-2.2200000000000006,Contango
2013-07-24,13.18,15.19,-2.01,Contango
2013-07-25,12.97,15.0,-2.0299999999999994,Contango
2013-07-26,12.72,14.8,-2.08,Contango
2013-07-29,13.39,15.11,-1.7199999999999989,Contango
2013-07-30,13.39,14.98,-1.5899999999999999,Contango
2013-07-31,13.45,14.92,-1.4700000000000006,Contango
2013-08-01,12.94,14.55,-1.6100000000000012,Contango
2013-08-02,11.98,14.03,-2.049999999999999,Contango
2013-08-05,11.84,13.86,-2.0199999999999996,Contango
2013-08-06,12.72,14.56,-1.8399999999999999,Contango
2013-08-07,12.98,14.81,-1.83,Contango
2013-08-08,12.73,14.67,-1.9399999999999995,Contango
2013-08-09,13.41,15.1,-1.6899999999999995,Contango
2013-08-12,12.81,15.17,-2.3599999999999994,Contango
2013-08-13,12.31,14.86,-2.549999999999999,Contango
2013-08-14,13.04,15.24,-2.200000000000001,Contango
2013-08-15,14.73,16.24,-1.509999999999998,Contango
2013-08-16,14.37,15.94,-1.5700000000000003,Contango
2013-08-19,15.1,16.4,-1.299999999999999,Contango
2013-08-20,14.91,16.31,-1.3999999999999986,Contango
2013-08-21,15.94,16.79,-0.8499999999999996,Contango
2013-08-22,14.76,15.99,-1.2300000000000004,Contango
2013-08-23,13.98,15.55,-1.5700000000000003,Contango
2013-08-26,14.99,16.21,-1.2200000000000006,Contango
2013-08-27,16.77,17.68,-0.9100000000000001,Contango
2013-08-28,16.49,17.62,-1.1300000000000026,Contango
2013-08-29,16.81,17.9,-1.0899999999999999,Contango
2013-08-30,17.01,18.05,-1.0399999999999991,Contango
2013-09-03,16.61,17.64,-1.0300000000000011,Contango
2013-09-04,15.88,17.3,-1.42,Contango
2013-09-05,15.77,17.14,-1.370000000000001,Contango
2013-09-06,15.85,17.17,-1.320000000000002,Contango
2013-09-09,15.63,16.83,-1.1999999999999975,Contango
2013-09-10,14.53,16.11,-1.58,Contango
2013-09-11,13.82,15.61,-1.7899999999999991,Contango
2013-09-12,14.29,15.85,-1.5600000000000005,Contango
2013-09-13,14.16,15.7,-1.5399999999999991,Contango
2013-09-16,14.38,15.58,-1.1999999999999993,Contango
2013-09-17,14.53,15.66,-1.1300000000000008,Contango
2013-09-18,13.59,15.18,-1.5899999999999999,Contango
2013-09-19,13.16,15.02,-1.8599999999999994,Contango
2013-09-20,13.12,15.32,-2.200000000000001,Contango
2013-09-23,14.31,15.92,-1.6099999999999994,Contango
2013-09-24,14.08,15.64,-1.5600000000000005,Contango
2013-09-25,14.01,15.56,-1.5500000000000007,Contango
2013-09-26,14.06,15.41,-1.3499999999999996,Contango
2013-09-27,15.46,16.04,-0.5799999999999983,Contango
2013-09-30,16.6,16.8,-0.1999999999999993,Flat
2013-10-01,15.54,16.13,-0.5899999999999999,Contango
2013-10-02,16.6,16.81,-0.2099999999999973,Flat
2013-10-03,17.67,17.7,-0.029999999999997584,Flat
2013-10-04,16.74,17.21,-0.4700000000000024,Flat
2013-10-07,19.41,19.07,0.33999999999999986,Flat
2013-10-08,20.34,19.84,0.5,Flat
2013-10-09,19.6,19.29,0.3100000000000023,Flat
2013-10-10,16.48,17.21,-0.7300000000000004,Contango
2013-10-11,15.72,16.57,-0.8499999999999996,Contango
2013-10-14,16.07,16.92,-0.8500000000000014,Contango
2013-10-15,18.66,18.41,0.25,Flat
2013-10-16,14.71,16.26,-1.5500000000000007,Contango
2013-10-17,13.48,15.44,-1.959999999999999,Contango
2013-10-18,13.04,14.92,-1.8800000000000008,Contango
2013-10-21,13.16,15.14,-1.9800000000000004,Contango
2013-10-22,13.33,15.02,-1.6899999999999995,Contango
2013-10-23,13.42,15.11,-1.6899999999999995,Contango
2013-10-24,13.2,14.9,-1.700000000000001,Contango
2013-10-25,13.09,14.87,-1.7799999999999994,Contango
2013-10-28,13.31,14.87,-1.5599999999999987,Contango
2013-10-29,13.41,15.03,-1.6199999999999992,Contango
2013-10-30,13.65,15.13,-1.4800000000000004,Contango
2013-10-31,13.75,15.25,-1.5,Contango
2013-11-01,13.28,15.06,-1.7800000000000011,Contango
2013-11-04,12.93,14.68,-1.75,Contango
2013-11-05,13.27,14.92,-1.6500000000000004,Contango
2013-11-06,12.67,14.66,-1.9900000000000002,Contango
2013-11-07,13.91,15.36,-1.4499999999999993,Contango
2013-11-08,12.9,14.63,-1.7300000000000004,Contango
2013-11-11,12.53,14.73,-2.200000000000001,Contango
2013-11-12,12.82,14.88,-2.0600000000000005,Contango
2013-11-13,12.52,14.83,-2.3100000000000005,Contango
2013-11-14,12.37,14.88,-2.5100000000000016,Contango
2013-11-15,12.19,14.8,-2.610000000000001,Contango
2013-11-18,13.1,14.93,-1.83,Contango
2013-11-19,13.39,15.25,-1.8599999999999994,Contango
2013-11-20,13.4,14.99,-1.5899999999999999,Contango
2013-11-21,12.66,14.52,-1.8599999999999994,Contango
2013-11-22,12.26,14.15,-1.8900000000000006,Contango
2013-11-25,12.79,14.43,-1.6400000000000006,Contango
2013-11-26,12.81,14.55,-1.7400000000000002,Contango
2013-11-27,12.98,14.6,-1.6199999999999992,Contango
2013-11-29,13.7,15.03,-1.33,Contango
2013-12-02,14.23,15.19,-0.9599999999999991,Contango
2013-12-03,14.55,15.49,-0.9399999999999995,Contango
2013-12-04,14.7,15.57,-0.870000000000001,Contango
2013-12-05,15.08,15.78,-0.6999999999999993,Contango
2013-12-06,13.79,14.95,-1.1600000000000001,Contango
2013-12-09,13.49,14.93,-1.4399999999999995,Contango
2013-12-10,13.91,15.22,-1.3100000000000005,Contango
2013-12-11,15.42,15.99,-0.5700000000000003,Contango
2013-12-12,15.54,16.12,-0.5800000000000018,Contango
2013-12-13,15.76,16.27,-0.5099999999999998,Contango
2013-12-16,16.03,16.39,-0.35999999999999943,Flat
2013-12-17,16.21,16.5,-0.28999999999999915,Flat
2013-12-18,13.8,14.99,-1.1899999999999995,Contango
2013-12-19,14.15,15.28,-1.129999999999999,Contango
2013-12-20,13.79,15.01,-1.2200000000000006,Contango
2013-12-23,13.04,14.52,-1.4800000000000004,Contango
2013-12-24,12.48,14.24,-1.7599999999999998,Contango
2013-12-26,12.33,14.03,-1.6999999999999993,Contango
2013-12-27,12.46,13.98,-1.5199999999999996,Contango
2013-12-30,13.56,14.77,-1.209999999999999,Contango
2013-12-31,13.72,14.77,-1.049999999999999,Contango
2014-01-02,14.23,15.26,-1.0299999999999994,Contango
2014-01-03,13.76,15.09,-1.33,Contango
2014-01-06,13.55,14.82,-1.2699999999999996,Contango
2014-01-07,12.92,14.41,-1.4900000000000002,Contango
2014-01-08,12.87,14.29,-1.42,Contango
2014-01-09,12.89,14.29,-1.3999999999999986,Contango
2014-01-10,12.14,13.94,-1.799999999999999,Contango
2014-01-13,13.28,14.98,-1.700000000000001,Contango
2014-01-14,12.28,14.49,-2.210000000000001,Contango
2014-01-15,12.28,14.46,-2.1800000000000015,Contango
2014-01-16,12.53,14.69,-2.16,Contango
2014-01-17,12.44,14.63,-2.1900000000000013,Contango
2014-01-21,12.87,14.62,-1.75,Contango
2014-01-22,12.84,14.47,-1.6300000000000008,Contango
2014-01-23,13.77,14.98,-1.2100000000000009,Contango
2014-01-24,18.14,17.4,0.740000000000002,Backwardation
2014-01-27,17.42,17.13,0.2900000000000027,Flat
2014-01-28,15.8,16.2,-0.3999999999999986,Flat
2014-01-29,17.35,17.24,0.11000000000000298,Flat
2014-01-30,17.29,17.37,-0.08000000000000185,Flat
2014-01-31,18.41,18.09,0.3200000000000003,Flat
2014-02-03,21.44,20.14,1.3000000000000007,Backwardation
2014-02-04,19.11,19.08,0.030000000000001137,Flat
2014-02-05,19.95,19.67,0.2799999999999976,Flat
2014-02-06,17.23,17.79,-0.5599999999999987,Contango
2014-02-07,15.29,16.34,-1.0500000000000007,Contango
2014-02-10,15.26,16.32,-1.0600000000000005,Contango
2014-02-11,14.51,15.75,-1.2400000000000002,Contango
2014-02-12,14.3,15.65,-1.3499999999999996,Contango
2014-02-13,14.14,15.5,-1.3599999999999994,Contango
2014-02-14,13.57,15.17,-1.5999999999999996,Contango
2014-02-18,13.87,15.22,-1.3500000000000014,Contango
2014-02-19,15.5,16.29,-0.7899999999999991,Contango
2014-02-20,14.79,15.72,-0.9300000000000015,Contango
2014-02-21,14.68,15.64,-0.9600000000000009,Contango
2014-02-24,14.23,15.5,-1.2699999999999996,Contango
2014-02-25,13.67,15.5,-1.83,Contango
2014-02-26,14.35,15.91,-1.5600000000000005,Contango
2014-02-27,14.04,15.63,-1.5900000000000016,Contango
2014-02-28,14.0,15.8,-1.8000000000000007,Contango
2014-03-03,16.0,16.92,-0.9200000000000017,Contango
2014-03-04,14.1,15.69,-1.5899999999999999,Contango
2014-03-05,13.89,15.77,-1.879999999999999,Contango
2014-03-06,14.21,15.83,-1.6199999999999992,Contango
2014-03-07,14.11,15.87,-1.7599999999999998,Contango
2014-03-10,14.2,15.97,-1.7700000000000014,Contango
2014-03-11,14.8,16.35,-1.5500000000000007,Contango
2014-03-12,14.47,16.08,-1.6099999999999977,Contango
2014-03-13,16.22,17.13,-0.9100000000000001,Contango
2014-03-14,17.82,17.93,-0.10999999999999943,Flat
2014-03-17,15.64,16.69,-1.0500000000000007,Contango
2014-03-18,14.52,16.15,-1.629999999999999,Contango
2014-03-19,15.12,16.38,-1.2599999999999998,Contango
2014-03-20,14.52,15.86,-1.3399999999999999,Contango
2014-03-21,15.0,16.18,-1.1799999999999997,Contango
2014-03-24,15.09,16.1,-1.0100000000000016,Contango
2014-03-25,14.02,15.53,-1.5099999999999998,Contango
2014-03-26,14.93,16.08,-1.1499999999999986,Contango
2014-03-27,14.62,15.87,-1.25,Contango
2014-03-28,14.41,15.46,-1.0500000000000007,Contango
2014-03-31,13.88,15.08,-1.1999999999999993,Contango
2014-04-01,13.1,14.4,-1.3000000000000007,Contango
2014-04-02,13.09,14.45,-1.3599999999999994,Contango
2014-04-03,13.37,14.5,-1.1300000000000008,Contango
2014-04-04,13.96,14.96,-1.0,Contango
2014-04-07,15.57,15.9,-0.33000000000000007,Flat
2014-04-08,14.89,15.53,-0.6399999999999988,Contango
2014-04-09,13.82,14.83,-1.0099999999999998,Contango
2014-04-10,15.89,16.07,-0.17999999999999972,Flat
2014-04-11,17.03,16.79,0.240000000000002,Flat
2014-04-14,16.11,16.34,-0.23000000000000043,Flat
2014-04-15,15.61,15.99,-0.3800000000000008,Flat
2014-04-16,14.18,15.23,-1.0500000000000007,Contango
2014-04-17,13.36,14.84,-1.4800000000000004,Contango
2014-04-21,13.25,14.75,-1.5,Contango
2014-04-22,13.19,14.61,-1.42,Contango
2014-04-23,13.27,14.83,-1.5600000000000005,Contango
2014-04-24,13.32,14.77,-1.4499999999999993,Contango
2014-04-25,14.06,15.18,-1.1199999999999992,Contango
2014-04-28,13.97,14.93,-0.9599999999999991,Contango
2014-04-29,13.71,14.83,-1.1199999999999992,Contango
2014-04-30,13.41,14.7,-1.2899999999999991,Contango
2014-05-01,13.25,14.67,-1.42,Contango
2014-05-02,12.91,14.68,-1.7699999999999996,Contango
2014-05-05,13.29,14.75,-1.4600000000000009,Contango
2014-05-06,13.8,15.12,-1.3199999999999985,Contango
2014-05-07,13.4,14.62,-1.2199999999999989,Contango
2014-05-08,13.43,14.58,-1.1500000000000004,Contango
2014-05-09,12.92,14.38,-1.4600000000000009,Contango
2014-05-12,12.23,13.88,-1.6500000000000004,Contango
2014-05-13,12.13,14.04,-1.9099999999999984,Contango
2014-05-14,12.17,14.18,-2.01,Contango
2014-05-15,13.17,14.86,-1.6899999999999995,Contango
2014-05-16,12.44,14.33,-1.8900000000000006,Contango
2014-05-19,12.42,14.11,-1.6899999999999995,Contango
2014-05-20,12.96,14.41,-1.4499999999999993,Contango
2014-05-21,11.91,13.87,-1.959999999999999,Contango
2014-05-22,12.03,13.83,-1.8000000000000007,Contango
2014-05-23,11.36,13.62,-2.26,Contango
2014-05-27,11.51,13.64,-2.130000000000001,Contango
2014-05-28,11.68,13.77,-2.09,Contango
2014-05-29,11.57,13.71,-2.1400000000000006,Contango
2014-05-30,11.4,13.75,-2.3499999999999996,Contango
2014-06-02,11.58,13.88,-2.3000000000000007,Contango
2014-06-03,11.87,13.82,-1.950000000000001,Contango
2014-06-04,12.08,13.77,-1.6899999999999995,Contango
2014-06-05,11.68,13.58,-1.9000000000000004,Contango
2014-06-06,10.73,12.83,-2.0999999999999996,Contango
2014-06-09,11.15,13.02,-1.8699999999999992,Contango
2014-06-10,10.99,13.01,-2.0199999999999996,Contango
2014-06-11,11.6,13.29,-1.6899999999999995,Contango
2014-06-12,12.56,14.11,-1.549999999999999,Contango
2014-06-13,12.18,13.79,-1.6099999999999994,Contango
