date,nav,cash,leaps_value,open_positions,qqq_price,vix,regime,hmm_p_bull,total_return_pct
2020-04-15,35357.64,35357.64,0.0,0,202.52,40.8,CHOPPY,0.0,41.43
2020-04-16,35357.64,35357.64,0.0,0,206.21,40.1,CHOPPY,0.0,41.43
2020-04-17,35357.64,35357.64,0.0,0,208.18,38.2,CHOPPY,0.0,41.43
2020-04-20,35357.64,35357.64,0.0,0,205.72,43.8,CHOPPY,0.0,41.43
2020-04-21,35357.64,35357.64,0.0,0,198.13,45.4,BEAR,0.0,41.43
2020-04-22,35357.64,35357.64,0.0,0,204.01,42.0,CHOPPY,0.0,41.43
2020-04-23,35357.64,35357.64,0.0,0,203.57,41.4,CHOPPY,0.0,41.43
2020-04-24,35357.64,35357.64,0.0,0,206.78,35.9,CHOPPY,0.0,41.43
2020-04-27,35357.64,35357.64,0.0,0,208.44,33.3,BULL_MODERATE,0.0,41.43
2020-04-28,35357.64,35357.64,0.0,0,204.52,33.6,BULL_MODERATE,0.0,41.43
2020-04-29,35357.64,35357.64,0.0,0,211.77,31.2,BULL_MODERATE,0.0,41.43
2020-04-30,35357.64,35357.64,0.0,0,211.68,34.2,BULL_MODERATE,0.0,41.43
2020-05-01,35355.14,31354.61,4000.53,0,205.72,37.2,CHOPPY,0.0,41.42
2020-05-04,35394.73,33073.54,4042.62,1,208.12,36.0,CHOPPY,0.0,41.58
2020-05-05,35252.1,33073.54,4001.2,1,210.48,33.6,BULL_MODERATE,0.0,41.01
2020-05-06,35279.15,33073.54,4126.93,1,211.77,34.1,BULL_MODERATE,0.0,41.12
2020-05-07,35092.34,33073.54,4087.82,1,214.5,31.4,BULL_MODERATE,0.0,40.37
2020-05-08,34835.97,33073.54,4011.27,1,217.44,28.0,BULL_MODERATE,0.0,39.34
2020-05-11,34785.53,33073.54,4111.2,1,219.38,27.6,BULL_MODERATE,0.0,39.14
2020-05-12,35218.92,33073.54,4223.15,1,214.79,33.0,BULL_MODERATE,0.0,40.88
2020-05-13,35396.74,33073.54,4217.35,1,212.1,35.3,CHOPPY,0.0,41.59
2020-05-14,35204.56,33073.54,4159.15,1,214.51,32.6,BULL_MODERATE,0.0,40.82
2020-05-15,35140.25,29342.6,7922.32,1,215.9,31.9,BULL_MODERATE,0.0,40.56
2020-05-18,34931.3,30847.24,8020.86,2,219.92,29.3,BULL_MODERATE,0.0,39.73
2020-05-19,35114.1,30847.24,8143.69,2,219.37,30.5,BULL_MODERATE,0.0,40.46
2020-05-20,34678.97,30847.24,8341.0,2,223.75,28.0,BULL_MODERATE,0.0,38.72
2020-05-21,34954.27,30847.24,8235.0,2,221.32,29.5,BULL_MODERATE,0.0,39.82
2020-05-22,34759.07,30847.24,8113.15,2,222.08,28.2,BULL_MODERATE,0.0,39.04
2020-05-26,34783.53,30847.24,7978.78,2,221.48,28.0,BULL_MODERATE,0.0,39.13
2020-05-27,34702.58,30847.24,8086.57,2,222.69,27.6,BULL_MODERATE,0.0,38.81
2020-05-28,34851.14,30847.24,8194.59,2,222.4,28.6,BULL_MODERATE,0.0,39.4
2020-05-29,34595.3,30847.24,8486.91,2,225.66,27.5,BULL_MODERATE,0.0,38.38
2020-06-01,34680.71,30847.24,8680.16,2,226.33,28.2,BULL_MODERATE,0.0,38.72
2020-06-02,34434.06,30847.24,8688.05,2,227.85,26.8,BULL_MODERATE,0.0,37.74
2020-06-03,34231.36,30847.24,8658.85,2,228.88,25.7,BULL_MODERATE,0.0,36.93
2020-06-04,34312.79,30847.24,8430.73,2,227.27,25.8,BULL_MODERATE,0.0,37.25
2020-06-05,33960.12,30847.24,8927.31,2,231.78,24.5,BULL_STRONG,0.0,35.84
2020-06-08,34064.58,30847.24,9379.74,2,233.58,25.8,BULL_MODERATE,0.0,36.26
2020-06-09,34243.87,30847.24,9895.82,2,235.27,27.6,BULL_MODERATE,0.0,36.98
2020-06-10,34128.09,30847.24,10334.87,2,238.09,27.6,BULL_MODERATE,0.0,36.51
2020-06-11,36561.56,29868.79,10609.27,2,226.3,40.8,CHOPPY,0.0,46.25
2020-06-12,35976.19,29868.79,10101.31,2,228.09,36.1,CHOPPY,0.0,43.9
2020-06-15,35743.89,25637.55,14444.9,2,230.87,34.4,BULL_MODERATE,0.0,42.98
2020-06-16,35733.99,27442.12,15106.68,3,234.83,33.7,BULL_MODERATE,0.0,42.94
2020-06-17,35684.02,27442.12,15209.6,3,235.58,33.5,BULL_MODERATE,0.0,42.74
2020-06-18,35559.46,27442.12,15199.66,3,236.22,32.9,BULL_MODERATE,0.0,42.24
2020-06-19,36012.78,27442.12,15713.41,3,236.18,35.1,CHOPPY,0.0,44.05
2020-06-22,35243.48,27442.12,15492.54,3,239.01,31.8,BULL_MODERATE,0.0,40.97
2020-06-23,35075.7,27442.12,15846.89,3,241.04,31.4,BULL_MODERATE,0.0,40.3
2020-06-24,35810.5,27442.12,15312.07,3,236.08,33.8,BULL_MODERATE,0.0,43.24
2020-06-25,35381.89,26269.9,15407.15,3,238.32,32.2,BULL_MODERATE,0.0,41.53
2020-06-26,35899.8,26269.9,14768.09,3,232.69,34.7,BULL_MODERATE,0.0,43.6
2020-06-29,35431.91,26269.9,14567.89,3,235.23,31.8,BULL_MODERATE,0.0,41.73
2020-06-30,35120.21,26269.9,15276.07,3,239.84,30.4,BULL_MODERATE,0.0,40.48
2020-07-01,34717.26,26269.9,15498.96,3,242.64,28.6,BULL_MODERATE,0.0,38.87
2020-07-02,34497.96,26269.9,15671.42,3,244.29,27.7,BULL_MODERATE,0.0,37.99
2020-07-06,34319.24,32229.34,4906.48,1,250.3,27.9,BULL_MODERATE,0.0,37.28
2020-07-07,34479.2,32229.34,4904.88,1,248.57,29.4,BULL_MODERATE,0.0,37.92
2020-07-08,34296.92,32229.34,5028.63,1,251.85,28.1,BULL_MODERATE,0.0,37.19
2020-07-09,34343.39,32229.34,5283.44,1,253.97,29.3,BULL_MODERATE,0.0,37.37
2020-07-10,34142.39,32229.34,5248.69,1,255.7,27.3,BULL_MODERATE,0.0,36.57
2020-07-13,34666.41,32229.34,5256.12,1,250.44,32.2,BULL_MODERATE,0.0,38.67
2020-07-14,34396.01,28129.88,9252.84,1,252.21,29.5,BULL_MODERATE,0.0,37.58
2020-07-15,34079.53,29735.0,8987.65,2,252.73,27.8,BULL_MODERATE,0.0,36.32
2020-07-16,34162.05,25824.52,12684.73,2,251.0,28.0,BULL_MODERATE,0.0,36.65
2020-07-17,33577.16,27270.1,12069.14,3,251.29,25.7,BULL_MODERATE,0.0,34.31
2020-07-20,33048.56,27270.1,13215.3,3,258.42,24.5,BULL_STRONG,0.0,32.19
2020-07-21,33263.6,27270.1,12728.7,3,255.73,24.8,BULL_STRONG,0.0,33.05
2020-07-22,33110.06,27270.1,12765.53,3,256.63,24.3,BULL_STRONG,0.0,32.44
2020-07-23,33783.09,25993.77,11837.46,3,249.93,26.1,BULL_MODERATE,0.0,35.13
2020-07-24,33754.6,25993.77,11274.96,3,247.55,25.8,BULL_MODERATE,0.0,35.02
2020-07-27,33584.28,25993.77,11837.88,3,251.97,24.7,BULL_STRONG,0.0,34.34
2020-07-28,33783.88,25993.77,11365.93,3,248.76,25.4,BULL_MODERATE,0.0,35.14
2020-07-29,33500.82,25993.77,11568.23,3,251.63,24.1,BULL_STRONG,0.0,34.0
2020-07-30,33635.81,25993.77,12015.37,3,252.95,24.8,BULL_STRONG,0.0,34.54
2020-07-31,33454.0,25993.77,12890.09,3,257.46,24.5,BULL_STRONG,0.0,33.82
2020-08-03,33298.36,25993.77,13578.33,3,260.94,24.3,BULL_STRONG,0.0,33.19
2020-08-04,33141.61,25993.77,13655.72,3,261.91,23.8,BULL_STRONG,0.0,32.57
2020-08-05,32935.13,25993.77,13598.33,3,262.56,23.0,BULL_STRONG,0.0,31.74
2020-08-06,32656.35,25993.77,14304.04,3,266.04,22.6,BULL_STRONG,0.0,30.63
2020-08-07,32733.09,25993.77,13474.69,3,262.97,22.2,BULL_STRONG,0.0,30.93
2020-08-10,32785.87,25993.77,13171.55,3,261.84,22.1,BULL_STRONG,0.0,31.14
2020-08-11,33555.14,25993.77,12548.07,3,256.88,24.0,BULL_STRONG,0.0,34.22
2020-08-12,32729.5,25993.77,13541.95,3,263.34,22.3,BULL_STRONG,0.0,30.92
2020-08-13,32647.24,25993.77,13631.53,3,263.94,22.1,BULL_STRONG,0.0,30.59
2020-08-14,32642.88,25993.77,13530.9,3,263.63,22.0,BULL_STRONG,0.0,30.57
2020-08-17,32261.33,25993.77,14057.76,3,266.69,21.4,BULL_STRONG,0.0,29.05
2020-08-18,32142.9,25993.77,14708.6,3,269.26,21.5,BULL_STRONG,0.0,28.57
2020-08-19,32481.48,25993.77,14503.74,3,267.45,22.5,BULL_STRONG,0.0,29.93
2020-08-20,32279.19,22842.15,15420.75,3,271.16,22.7,BULL_STRONG,0.0,29.12
2020-08-21,32260.19,22842.15,15828.13,3,273.04,22.5,BULL_STRONG,0.0,29.04
2020-08-24,32253.99,25693.44,9811.29,2,274.74,22.4,BULL_STRONG,0.0,29.02
2020-08-25,32232.67,25693.44,10096.95,2,276.9,22.0,BULL_STRONG,0.0,28.93
2020-08-26,32345.68,25693.44,11242.56,2,282.81,23.3,BULL_STRONG,0.0,29.38
2020-08-27,32509.54,25693.44,11283.98,2,281.93,24.5,BULL_STRONG,0.0,30.04
2020-08-28,32318.69,25693.44,11274.71,2,283.37,23.0,BULL_STRONG,0.0,29.27
2020-08-31,32740.62,29252.99,6046.72,1,285.64,26.4,BULL_MODERATE,0.0,30.96
2020-09-01,32674.67,32674.67,0.0,0,290.52,26.1,BULL_MODERATE,0.0,30.7
2020-09-02,32674.67,32674.67,0.0,0,293.28,26.6,BULL_MODERATE,0.0,30.7
2020-09-03,32672.17,27664.46,5007.7,0,278.41,33.6,BULL_MODERATE,0.0,30.69
2020-09-04,32103.28,29534.52,4441.31,1,274.7,30.8,BULL_MODERATE,0.0,28.41
2020-09-08,32202.03,25186.08,8165.97,1,261.49,31.5,BULL_MODERATE,0.0,28.81
2020-09-09,32247.08,26955.83,8548.73,2,269.17,28.8,BULL_MODERATE,0.0,28.99
2020-09-10,32392.05,26955.83,8051.86,2,263.81,29.7,BULL_MODERATE,0.0,29.57
2020-09-11,31974.03,26955.83,7198.4,2,261.98,26.9,BULL_MODERATE,0.0,27.9
2020-09-14,31892.39,26955.83,7525.39,2,266.54,25.9,BULL_MODERATE,0.0,27.57
2020-09-15,31844.27,26955.83,7951.92,2,270.32,25.6,BULL_MODERATE,0.0,27.38
2020-09-16,31958.57,26955.83,7482.46,2,266.01,26.0,BULL_MODERATE,0.0,27.83
2020-09-17,32019.95,23059.98,10934.21,2,261.85,26.5,BULL_MODERATE,0.0,28.08
2020-09-18,31601.14,25258.03,10098.7,3,258.51,25.8,BULL_MODERATE,0.0,26.4
2020-09-21,32114.68,25350.1,10800.92,3,259.13,27.8,BULL_MODERATE,0.0,28.46
2020-09-22,31863.77,25350.1,11399.62,3,263.94,26.9,BULL_MODERATE,0.0,27.46
2020-09-23,32349.48,25346.6,10444.49,3,255.88,28.6,BULL_MODERATE,0.0,29.4
2020-09-24,32363.24,25343.1,10625.5,3,257.08,28.5,BULL_MODERATE,0.0,29.45
2020-09-25,31830.47,25343.1,11040.95,3,263.05,26.4,BULL_MODERATE,0.0,27.32
2020-09-28,31678.07,25343.1,12004.13,3,268.52,26.2,BULL_MODERATE,0.0,26.71
2020-09-29,31762.64,25343.1,11777.28,3,267.31,26.3,BULL_MODERATE,0.0,27.05
2020-09-30,31733.38,25343.1,12158.45,3,269.14,26.4,BULL_MODERATE,0.0,26.93
2020-10-01,31630.36,25343.1,13110.84,3,273.41,26.7,BULL_MODERATE,0.0,26.52
2020-10-02,32225.64,25343.1,11858.24,3,265.72,27.6,BULL_MODERATE,0.0,28.9
2020-10-05,32129.36,25343.1,13041.88,3,271.38,28.0,BULL_MODERATE,0.0,28.52
2020-10-06,32770.28,25343.1,12546.52,3,266.54,29.5,BULL_MODERATE,0.0,31.08
2020-10-07,32205.09,25343.1,13001.39,3,271.15,28.1,BULL_MODERATE,0.0,28.82
2020-10-08,31679.93,25343.1,12756.47,3,272.59,26.4,BULL_MODERATE,0.0,26.72
2020-10-09,31050.06,25343.1,13198.27,3,276.76,25.0,BULL_MODERATE,0.0,24.2
2020-10-12,30474.14,25343.1,15039.49,3,285.3,25.1,BULL_MODERATE,0.0,21.9
2020-10-13,30751.81,25343.1,15316.52,3,285.29,26.1,BULL_MODERATE,0.0,23.01
2020-10-14,31016.07,25343.1,14880.36,3,282.91,26.4,BULL_MODERATE,0.0,24.06
2020-10-15,31313.53,25343.1,14623.12,3,281.01,27.0,BULL_MODERATE,0.0,25.25
2020-10-16,31551.53,25343.1,14410.1,3,279.47,27.4,BULL_MODERATE,0.0,26.21
2020-10-19,32415.82,25343.1,13949.24,3,274.91,29.2,BULL_MODERATE,0.0,29.66
2020-10-20,32424.9,25343.1,14110.46,3,275.5,29.4,BULL_MODERATE,0.0,29.7
2020-10-21,32239.77,25343.1,13839.9,3,275.29,28.6,BULL_MODERATE,0.0,28.96
2020-10-22,32077.36,23380.22,13660.44,3,275.28,28.1,BULL_MODERATE,0.0,28.31
2020-10-23,31963.39,23380.22,13591.66,3,275.82,27.5,BULL_MODERATE,0.0,27.85
2020-10-26,33276.35,23380.22,14183.75,3,271.68,32.5,BULL_MODERATE,0.0,33.11
2020-10-27,33489.73,23380.22,14867.81,3,273.8,33.3,BULL_MODERATE,0.0,33.96
2020-10-28,35186.33,23380.22,14862.76,3,263.13,40.3,CHOPPY,0.0,40.75
2020-10-29,34697.51,24392.32,14911.47,3,267.73,37.6,CHOPPY,0.0,38.79
2020-10-30,34640.02,20914.8,13725.22,3,260.94,38.0,BEAR,0.0,38.56
2020-11-02,34426.09,20914.8,13511.29,3,261.52,37.1,BEAR,0.0,37.7
2020-11-03,34788.95,26761.26,13881.65,3,266.05,35.5,CHOPPY,0.0,39.16
2020-11-04,33321.68,26761.26,14465.61,3,277.92,29.6,BULL_MODERATE,0.0,33.29
2020-11-05,32588.48,26761.26,15438.31,3,285.17,27.6,BULL_MODERATE,0.0,30.35
2020-11-06,31958.5,26761.26,14717.76,3,285.38,24.9,BULL_STRONG,0.0,27.83
2020-11-09,32469.18,26761.26,13648.03,3,279.55,25.8,BULL_MODERATE,0.0,29.88
2020-11-10,32487.69,26761.26,12301.7,3,274.54,24.8,BULL_STRONG,0.0,29.95
2020-11-11,31898.74,26761.26,13233.63,3,280.68,23.5,BULL_STRONG,0.0,27.59
2020-11-12,32413.15,26761.26,13458.77,3,279.37,25.4,BULL_MODERATE,0.0,29.65
2020-11-13,31762.88,26761.26,13366.05,3,281.82,23.1,BULL_STRONG,0.0,27.05
2020-11-16,31486.58,26761.26,13655.22,3,284.01,22.5,BULL_STRONG,0.0,25.95
2020-11-17,31604.07,26761.26,13510.98,3,283.11,22.7,BULL_STRONG,0.0,26.42
2020-11-18,32000.59,26761.26,13332.43,3,281.02,23.8,BULL_STRONG,0.0,28.0
2020-11-19,31688.47,26761.26,13611.63,3,283.22,23.1,BULL_STRONG,0.0,26.75
2020-11-20,31951.37,26761.26,13323.95,3,281.28,23.7,BULL_STRONG,0.0,27.81
2020-11-23,31703.38,26761.26,13022.48,3,281.29,22.7,BULL_STRONG,0.0,26.81
2020-11-24,31201.4,26761.26,13654.83,3,285.24,21.6,BULL_STRONG,0.0,24.81
2020-11-25,30992.9,26761.26,13958.87,3,287.0,21.2,BULL_STRONG,0.0,23.97
2020-11-27,30721.19,26761.26,14469.36,3,289.64,20.8,BULL_STRONG,0.0,22.88
2020-11-30,30603.14,26761.26,14524.8,3,290.23,20.6,BULL_STRONG,0.0,22.41
2020-12-01,30436.43,26761.26,15473.06,3,293.95,20.8,BULL_STRONG,0.0,21.75
2020-12-02,30494.07,26761.26,15643.72,3,294.33,21.2,BULL_STRONG,0.0,21.98
2020-12-03,30487.8,26761.26,15762.14,3,294.75,21.3,BULL_STRONG,0.0,21.95
2020-12-04,30311.63,26761.26,15946.12,3,295.95,20.8,BULL_STRONG,0.0,21.25
2020-12-07,30309.56,26761.26,16446.28,3,297.62,21.3,BULL_STRONG,0.0,21.24
2020-12-08,30122.66,27903.52,10681.94,2,298.63,20.7,BULL_STRONG,0.0,20.49
2020-12-09,30603.78,27903.52,9810.72,2,291.87,22.3,BULL_STRONG,0.0,22.42
2020-12-10,30581.14,23576.58,10029.38,2,293.04,22.5,BULL_STRONG,0.0,22.32
2020-12-11,30651.91,23576.58,10042.25,2,292.39,23.3,BULL_STRONG,0.0,22.61
2020-12-14,30867.11,23576.58,10577.1,2,294.52,24.7,BULL_STRONG,0.0,23.47
2020-12-15,30748.97,23576.58,10797.61,2,297.66,22.9,BULL_STRONG,0.0,23.0
2020-12-16,30736.71,23576.58,11004.81,2,299.3,22.5,BULL_STRONG,0.0,22.95
2020-12-17,30700.11,23576.58,11246.39,2,301.26,21.9,BULL_STRONG,0.0,22.8
2020-12-18,30678.7,23576.58,11039.12,2,300.35,21.6,BULL_STRONG,0.0,22.71
2020-12-21,31070.18,23576.58,11439.88,2,299.78,25.2,BULL_MODERATE,0.0,24.28
2020-12-22,30987.95,23576.58,11428.6,2,300.6,24.2,BULL_STRONG,0.0,23.95
2020-12-23,30910.62,23576.58,11040.49,2,299.09,23.3,BULL_STRONG,0.0,23.64
2020-12-24,30741.32,23576.58,11008.26,2,300.41,21.5,BULL_STRONG,0.0,22.97
2020-12-28,30768.83,23576.58,11522.05,2,303.43,21.7,BULL_STRONG,0.0,23.08
2020-12-29,30923.69,23576.58,11742.99,2,303.71,23.1,BULL_STRONG,0.0,23.69
2020-12-30,30892.71,23576.58,11692.54,2,303.71,22.8,BULL_STRONG,0.0,23.57
2020-12-31,30883.8,23576.58,11809.21,2,304.46,22.8,BULL_STRONG,0.0,23.54
2021-01-04,31514.52,23576.58,11658.88,2,300.16,27.0,BULL_MODERATE,0.0,26.06
2021-01-05,31272.06,23576.58,11821.51,2,302.64,25.3,BULL_MODERATE,0.0,25.09
2021-01-06,31337.9,19329.73,15335.05,2,298.45,25.1,BULL_MODERATE,0.0,25.35
2021-01-07,30988.77,20895.06,16330.3,3,305.67,22.4,BULL_STRONG,0.0,23.96
2021-01-08,30721.39,25086.04,10176.29,2,309.6,21.6,BULL_STRONG,0.0,22.89
2021-01-11,31209.34,25086.04,9940.67,2,305.12,24.1,BULL_STRONG,0.0,24.84
2021-01-12,31107.07,25086.04,9717.43,2,304.64,23.3,BULL_STRONG,0.0,24.43
2021-01-13,30899.06,25086.04,9812.47,2,306.69,22.2,BULL_STRONG,0.0,23.6
2021-01-14,31092.66,24436.8,9748.58,2,305.05,23.2,BULL_STRONG,0.0,24.37
2021-01-15,31212.3,24436.8,9589.25,2,302.64,24.3,BULL_STRONG,0.0,24.85
2021-01-19,31191.46,24436.8,10011.82,2,307.05,23.2,BULL_STRONG,0.0,24.77
2021-01-20,30963.24,24436.8,10831.42,2,314.2,21.6,BULL_STRONG,0.0,23.85
2021-01-21,30903.88,24436.8,11188.86,2,316.71,21.3,BULL_STRONG,0.0,23.62
2021-01-22,31002.77,24436.8,11130.55,2,315.8,21.9,BULL_STRONG,0.0,24.01
2021-01-25,31155.41,24436.8,11745.74,2,318.41,23.2,BULL_STRONG,0.0,24.62
2021-01-26,31128.93,24436.8,11786.0,2,318.87,23.0,BULL_STRONG,0.0,24.52
2021-01-27,33331.74,24436.8,13062.08,2,309.98,37.2,CHOPPY,0.0,33.33
2021-01-28,32313.39,24436.8,11952.43,2,311.82,30.2,BULL_MODERATE,0.0,29.25
2021-01-29,32788.7,24436.8,11536.44,2,305.26,33.1,BULL_MODERATE,0.0,31.15
2021-02-01,32400.1,24436.8,12075.57,2,312.89,30.2,BULL_MODERATE,0.0,29.6
2021-02-02,31572.09,24436.8,12014.35,2,317.99,25.6,BULL_MODERATE,0.0,26.29
2021-02-03,31208.13,24436.8,11358.94,2,316.73,22.9,BULL_STRONG,0.0,24.83
2021-02-04,30926.88,24436.8,11783.57,2,320.47,21.8,BULL_STRONG,0.0,23.71
2021-02-05,30761.03,24436.8,11823.64,2,321.56,20.9,BULL_STRONG,0.0,23.04
2021-02-08,30738.2,24436.8,12223.89,2,323.72,21.2,BULL_STRONG,0.0,22.95
2021-02-09,30795.15,24436.8,12266.71,2,323.65,21.6,BULL_STRONG,0.0,23.18
2021-02-10,30865.91,24436.8,12189.66,2,322.91,22.0,BULL_STRONG,0.0,23.46
2021-02-11,30697.91,23010.8,12378.76,2,324.69,21.2,BULL_STRONG,0.0,22.79
2021-02-12,30580.24,23010.8,12514.75,2,326.5,20.0,BULL_STRONG,0.0,22.32
2021-02-16,30750.56,23010.8,12539.96,2,325.62,21.5,BULL_STRONG,0.0,23.0
2021-02-17,30762.78,23010.8,12273.6,2,324.06,21.5,BULL_STRONG,0.0,23.05
2021-02-18,30866.93,17575.69,16357.25,2,322.64,22.5,BULL_STRONG,0.0,23.47
2021-02-19,30655.36,19176.85,15898.88,3,321.23,22.0,BULL_STRONG,0.0,22.62
2021-02-22,30634.57,20115.23,14388.75,3,312.9,23.5,BULL_STRONG,0.0,22.54
2021-02-23,30566.3,20115.23,14072.73,3,311.97,23.1,BULL_STRONG,0.0,22.27
2021-02-24,30383.17,20115.23,14125.91,3,314.54,21.3,BULL_STRONG,0.0,21.53
2021-02-25,31274.3,21641.23,14040.81,3,303.58,28.9,BULL_MODERATE,0.0,25.1
2021-02-26,31152.63,21637.73,13993.39,3,304.85,28.0,BULL_MODERATE,0.0,24.61
2021-03-01,30431.63,21637.73,14526.28,3,314.02,23.4,BULL_STRONG,0.0,21.73
2021-03-02,30591.19,21637.73,13638.69,3,308.98,24.1,BULL_STRONG,0.0,22.36
2021-03-03,30904.53,22618.14,12547.1,3,300.02,26.7,BULL_MODERATE,0.0,23.62
2021-03-04,31188.36,22618.14,12155.04,3,295.11,28.6,BEAR,0.0,24.75
2021-03-05,30547.82,22614.64,11810.25,3,299.55,24.7,BULL_STRONG,0.0,22.19
2021-03-08,30525.77,21713.09,10374.43,3,291.07,25.5,BEAR,0.0,22.1
2021-03-09,31246.2,23507.62,12179.84,3,302.55,24.0,BULL_STRONG,0.0,24.98
2021-03-10,30975.88,23504.12,11554.19,3,301.69,22.6,BULL_STRONG,0.0,23.9
2021-03-11,30893.24,23504.12,12823.0,3,308.64,21.9,BULL_STRONG,0.0,23.57
2021-03-12,30688.48,23504.12,11926.51,3,306.13,20.7,BULL_STRONG,0.0,22.75
2021-03-15,30584.08,23504.12,12423.48,3,309.4,20.0,BULL_STRONG,0.0,22.34
2021-03-16,30522.02,23504.12,12724.88,3,311.1,19.8,BULL_STRONG,0.0,22.09
2021-03-17,30397.45,23504.12,12857.23,3,312.38,19.2,BULL_STRONG,0.0,21.59
2021-03-18,30968.46,23590.84,11401.71,3,302.81,21.6,BULL_STRONG,0.0,23.87
2021-03-19,30867.06,23587.34,11437.91,3,303.88,21.0,BULL_STRONG,0.0,23.47
2021-03-22,30451.06,23587.34,12087.76,3,309.58,18.9,BULL_STRONG,0.0,21.8
2021-03-23,30776.82,23587.34,12157.05,3,308.23,20.3,BULL_STRONG,0.0,23.11
2021-03-24,31024.95,23671.31,11277.56,3,303.03,21.2,BULL_STRONG,0.0,24.1
2021-03-25,30767.53,23667.81,10771.87,3,302.5,19.8,BULL_STRONG,0.0,23.07
2021-03-26,30551.2,23667.81,11486.63,3,307.04,18.9,BULL_STRONG,0.0,22.2
2021-03-29,30978.14,23667.81,11934.88,3,306.96,20.7,BULL_STRONG,0.0,23.91
2021-03-30,30785.18,23744.9,11289.27,3,305.41,19.6,BULL_STRONG,0.0,23.14
2021-03-31,30646.4,23744.9,12257.17,3,310.08,19.4,BULL_STRONG,0.0,22.59
2021-04-01,30072.41,23744.9,12959.65,3,315.37,17.3,BULL_STRONG,0.0,20.29
2021-04-05,29970.77,23744.9,14582.72,3,321.67,17.9,BULL_STRONG,0.0,19.88
2021-04-06,30020.43,23744.9,14567.15,3,321.44,18.1,BULL_STRONG,0.0,20.08
2021-04-07,29805.96,23744.9,14541.42,3,322.22,17.2,BULL_STRONG,0.01,19.22
2021-04-08,29635.44,21180.27,15329.73,3,325.58,17.0,BULL_STRONG,0.01,18.54
2021-04-09,29586.63,21180.27,15772.27,3,327.55,16.7,BULL_STRONG,0.02,18.35
2021-04-12,29647.92,21180.27,15691.51,3,327.13,16.9,BULL_STRONG,0.04,18.59
2021-04-13,29560.73,21180.27,16621.0,3,330.95,16.6,BULL_STRONG,0.06,18.24
2021-04-14,29678.7,21180.27,15657.73,3,326.97,17.0,BULL_STRONG,0.12,18.71
2021-04-15,29534.22,18320.48,16849.16,3,331.93,16.6,BULL_STRONG,0.28,18.14
2021-04-16,29515.38,18320.48,16888.77,3,332.32,16.2,BULL_STRONG,0.75,18.06
2021-04-19,29641.86,18320.48,16273.55,3,329.27,17.3,BULL_STRONG,0.94,18.57
2021-04-20,29782.75,18320.48,15929.07,3,326.87,18.7,BULL_STRONG,0.99,19.13
2021-04-21,29704.38,18320.48,16402.24,3,329.67,17.5,BULL_STRONG,1.0,18.82
2021-04-22,29802.1,18320.48,15626.6,3,325.7,18.7,BULL_STRONG,1.0,19.21
2021-04-23,29718.3,18320.48,16392.1,3,329.8,17.3,BULL_STRONG,1.0,18.87
2021-04-26,29810.63,18320.48,16982.63,3,331.95,17.6,BULL_STRONG,1.0,19.24
2021-04-27,29813.25,18320.48,16591.0,3,330.51,17.6,BULL_STRONG,1.0,19.25
2021-04-28,29786.89,18320.48,16245.33,3,329.39,17.3,BULL_STRONG,1.0,19.15
2021-04-29,29850.01,18320.48,16604.77,3,330.58,17.6,BULL_STRONG,1.0,19.4
2021-04-30,29996.58,18320.48,16227.54,3,328.41,18.6,BULL_STRONG,1.0,19.99
2021-05-03,30003.1,18320.48,15707.5,3,326.66,18.3,BULL_STRONG,1.0,20.01
2021-05-04,30088.45,19309.27,14479.74,3,320.78,19.5,BULL_STRONG,0.99,20.35
2021-05-05,30048.61,20143.35,14139.5,3,319.7,19.1,BULL_STRONG,0.97,20.19
2021-05-06,29960.16,19851.96,14565.99,3,322.11,18.4,BULL_STRONG,0.92,19.84
2021-05-07,29885.29,19851.96,14890.24,3,324.73,16.7,BULL_STRONG,0.69,19.54
2021-05-10,29957.2,19851.96,13441.52,3,316.53,19.7,BULL_STRONG,0.35,19.83
2021-05-11,30196.14,19851.96,13811.32,3,316.09,21.8,BULL_STRONG,0.12,20.78
2021-05-12,30438.98,17088.02,13350.96,3,307.91,27.6,BEAR,0.0,21.76
2021-05-13,29849.98,17088.02,12761.96,3,310.29,23.1,BEAR,0.0,19.4
2021-05-14,30454.8,21163.4,13374.28,3,317.14,18.8,BULL_STRONG,0.01,21.82
2021-05-17,30549.94,21163.4,13080.56,3,315.21,19.7,BULL_STRONG,0.02,22.2
2021-05-18,30662.99,21163.4,12928.4,3,313.09,21.3,BEAR,0.09,22.65
2021-05-19,30800.6,21163.4,13186.71,3,313.45,22.2,BEAR,0.16,23.2
2021-05-20,30845.21,21163.4,14277.27,3,319.51,20.7,BULL_STRONG,0.34,23.38
2021-05-21,30774.06,21163.4,13735.47,3,317.74,20.1,BULL_STRONG,0.48,23.1
2021-05-24,30704.79,21163.4,14676.96,3,323.08,18.4,BULL_STRONG,0.69,22.82
2021-05-25,30776.5,21163.4,14865.51,3,323.53,18.8,BULL_STRONG,0.83,23.11
2021-05-26,30604.52,21163.4,14874.91,3,324.66,17.4,BULL_STRONG,0.89,22.42
2021-05-27,30554.29,21163.4,14451.99,3,323.44,16.7,BULL_STRONG,0.97,22.22
2021-05-28,30559.71,21163.4,14711.09,3,324.46,16.8,BULL_STRONG,0.99,22.24
