Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
JCI,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2022-11-17,2022-12-02,15,418.84,265.29,153.55,13.8
CVX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2022-11-25,2022-12-09,14,272.46,192.87,79.59,8.3
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2022-12-02,2022-12-16,14,405.51,282.97,122.54,11.4
SLB,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2022-12-09,2022-12-23,14,1032.38,1209.34,176.96,17.1
ANET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-01-03,2023-01-18,15,301.4,236.43,64.96,6.5
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-01-03,2023-01-18,15,146.36,77.89,68.47,11.3
XOM,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-01-18,2023-02-01,14,265.85,190.04,75.81,8.5
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-01-18,2023-02-01,14,146.22,98.31,47.91,7.5
WDC,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-02-01,2023-02-15,14,585.04,490.13,94.91,6.1
CVX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-02-01,2023-02-15,14,272.32,223.11,49.21,5.5
META,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-02-15,2023-03-02,15,241.4,207.28,34.12,6.5
SLB,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-02-15,2023-03-02,15,1257.85,1258.9,1.04,0.1
ANET,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-03-02,2023-03-16,14,1599.69,1928.35,328.66,20.5
HOOD,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-03-02,2023-03-16,14,1985.34,1861.28,-124.06,-6.2
GDX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-03-16,2023-03-30,14,384.15,386.5,-2.34,-0.2
SNOW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-03-16,2023-03-30,14,348.7,270.14,78.56,9.4
ANET,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-03-30,2023-04-14,15,964.25,928.47,-35.78,-3.7
MU,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-03-31,2023-04-17,17,515.77,471.74,44.03,3.1
WDC,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-04-14,2023-04-28,14,379.66,325.46,54.19,5.2
MU,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-04-17,2023-05-01,14,457.52,353.95,103.57,9.3
NET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-04-28,2023-05-12,14,470.54,446.43,24.11,2.4
GDX,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-05-01,2023-05-15,14,1464.76,1480.32,15.56,1.1
ANET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-05-12,2023-05-26,14,549.84,620.29,-70.45,-5.6
ANET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-05-15,2023-05-30,15,547.17,629.74,-82.57,-6.6
SLB,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-05-26,2023-06-12,17,998.7,1038.72,40.02,4.0
CVX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-05-30,2023-06-13,14,226.98,157.77,69.22,8.5
MSTR,NAKED_LONG,BULLISH,PROFIT_25PCT: Option gain 25.6% >= 25%,2023-06-12,2023-06-27,15,1596.66,2004.66,408.01,25.6
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-06-14,2023-06-29,15,143.05,89.63,53.43,8.1
WMT,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-06-27,2023-07-12,15,1102.24,1099.5,-2.75,-0.2
MU,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-06-29,2023-07-14,15,1458.03,1444.91,-13.12,-0.9
COHR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-07-12,2023-07-26,14,508.54,328.43,180.11,17.2
SLB,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-07-17,2023-07-31,14,361.48,307.56,53.92,4.9
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-07-26,2023-08-09,14,302.87,240.72,62.14,7.8
CSCO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-07-31,2023-08-14,14,262.45,99.92,162.53,14.0
NVDA,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-08-09,2023-08-23,14,1052.34,1268.03,215.68,20.5
WMT,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-08-15,2023-08-29,14,1139.68,1138.45,-1.23,-0.1
AMAT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-08-24,2023-09-08,15,287.96,227.91,60.05,7.2
MSTR,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-08-31,2023-09-15,15,1062.42,938.03,-124.39,-11.7
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-09-08,2023-09-22,14,288.63,261.57,27.06,3.6
VST,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-09-15,2023-09-29,14,2143.65,2187.58,43.93,2.0
ORCL,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2023-09-22,2023-10-06,14,103.58,22.53,-81.04,-10.9
SLB,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-09-29,2023-10-13,14,1259.62,1301.72,42.1,3.3
WMT,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-10-06,2023-10-20,14,1120.15,1129.49,9.34,0.8
VRT,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-10-13,2023-10-27,14,999.4,1055.29,55.89,5.6
SLB,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-10-20,2023-11-03,14,477.17,316.14,161.03,11.0
GOOG,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-10-27,2023-11-10,14,274.16,239.43,34.73,4.7
ABBV,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-11-06,2023-11-20,14,210.79,131.81,78.98,10.1
BABA,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2023-11-10,2023-11-27,17,1767.24,1816.43,49.19,2.8
WMT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-11-20,2023-12-05,15,423.84,301.81,122.03,10.1
PLTR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-11-27,2023-12-11,14,575.21,413.73,161.48,12.8
RSP,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-12-05,2023-12-19,14,124.12,45.98,78.14,9.1
GDX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2023-12-11,2023-12-26,15,335.83,327.2,8.63,0.8
COIN,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-01-02,2024-01-17,15,640.3,469.09,171.21,12.1
NFLX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-01-02,2024-01-17,15,483.33,314.95,168.37,10.9
SHOP,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-01-17,2024-01-31,14,502.97,368.16,134.81,9.3
TQQQ,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-01-17,2024-01-31,14,478.14,437.53,40.61,3.1
CSCO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-01-31,2024-02-14,14,272.82,165.52,107.3,9.4
GOOG,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-01-31,2024-02-14,14,284.37,223.62,60.75,7.2
ANET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-02-14,2024-02-29,15,415.92,353.94,61.98,5.2
WMT,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-02-14,2024-02-29,15,1214.2,1261.91,47.71,3.9
SNOW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-02-29,2024-03-14,14,540.98,376.99,164.0,14.5
WMT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-02-29,2024-03-14,14,239.24,145.97,93.26,7.7
TQQQ,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-03-14,2024-03-28,14,530.09,428.23,101.86,7.7
MRVL,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-03-14,2024-03-28,14,506.68,482.74,23.94,2.0
NFLX,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-03-28,2024-04-12,15,1366.65,1397.81,31.15,2.3
NVDA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-03-28,2024-04-12,15,403.04,258.62,144.42,13.3
SHOP,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-04-12,2024-04-26,14,1628.82,1667.53,38.72,2.4
ABBV,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-04-12,2024-04-26,14,263.84,203.88,59.97,6.5
ANET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-04-29,2024-05-13,14,442.85,433.49,9.36,0.8
NFLX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-04-29,2024-05-13,14,450.15,407.68,42.47,3.6
VRT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-05-13,2024-05-28,15,452.77,423.16,29.61,2.6
AMD,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-05-13,2024-05-28,15,359.38,325.64,33.73,3.7
NOW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-05-28,2024-06-11,14,303.67,298.28,5.39,0.6
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-05-28,2024-06-11,14,110.56,49.71,60.85,7.6
ORCL,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-06-11,2024-06-26,15,427.15,545.29,-118.13,-8.1
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-06-11,2024-06-26,15,105.05,50.14,54.91,6.8
GLW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-06-26,2024-07-11,15,610.63,674.38,-63.75,-3.6
CVX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-06-26,2024-07-11,15,213.59,99.48,114.12,13.2
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-07-11,2024-07-25,14,305.74,266.18,39.56,5.5
ARKK,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-07-11,2024-07-25,14,1010.33,1083.51,73.17,7.2
WDC,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2024-07-25,2024-08-08,14,147.77,73.9,-73.87,-5.1
VST,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2024-07-25,2024-08-08,14,232.89,179.72,-53.17,-3.7
ASTS,CREDIT_SPREAD,BULLISH,SPREAD_VALUE_STOP: PnL -55.2% <= -50%,2024-08-12,2024-08-19,7,660.57,1379.94,-719.37,-55.2
DIS,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-08-08,2024-08-22,14,328.76,255.27,73.49,7.2
VRT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-08-19,2024-09-03,15,434.76,316.34,118.43,12.5
AVGO,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2024-08-22,2024-09-06,15,188.55,27.62,-160.94,-14.8
XOM,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-09-03,2024-09-17,14,238.66,205.56,33.1,3.4
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-09-06,2024-09-20,14,336.72,377.15,-40.43,-5.0
MSTR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-09-17,2024-10-01,14,351.7,382.75,-31.05,-3.9
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-09-20,2024-10-04,14,129.37,164.26,-34.89,-4.1
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-10-01,2024-10-15,14,411.91,271.97,139.94,14.1
GDX,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-10-04,2024-10-18,14,1797.78,1921.91,124.14,6.9
PLTR,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-10-15,2024-10-29,14,1046.34,1085.61,39.27,3.8
WDC,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-10-18,2024-11-01,14,1186.4,1135.62,-50.78,-4.3
XOM,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-10-29,2024-11-12,14,212.31,106.2,106.12,10.6
MSTR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-11-01,2024-11-15,14,314.07,453.01,-138.94,-20.2
ANET,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-11-12,2024-11-26,14,411.69,386.46,25.23,2.1
CSCO,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-11-15,2024-12-02,17,1235.47,1264.24,28.77,2.3
VRT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-11-26,2024-12-11,15,341.63,278.65,62.98,8.0
MSTR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-12-02,2024-12-16,14,630.72,564.69,66.02,5.8
CVX,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2024-12-11,2024-12-26,15,289.65,178.99,110.66,8.3
CSCO,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2024-12-16,2024-12-31,15,1248.62,1257.43,8.81,0.7
TQQQ,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-01-02,2025-01-17,15,688.54,648.91,39.63,2.4
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-01-02,2025-01-17,15,499.17,488.39,10.78,0.9
SHOP,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-01-17,2025-02-03,17,360.51,325.6,34.9,3.8
ASTS,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-01-17,2025-02-03,17,568.98,577.1,-8.12,-0.6
RSP,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-02-03,2025-02-18,15,120.88,23.58,97.31,9.2
TQQQ,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-02-03,2025-02-18,15,506.55,438.55,68.01,5.7
GOOG,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-02-18,2025-03-04,14,408.11,273.92,134.18,12.1
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-02-18,2025-03-04,14,305.99,188.72,117.27,17.3
ARKK,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2025-03-04,2025-03-18,14,140.42,38.94,-101.47,-6.5
HOOD,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2025-03-04,2025-03-18,14,262.21,167.22,-94.99,-7.8
RDDT,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-03-18,2025-04-01,14,512.08,463.35,48.72,4.9
MSTR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-03-18,2025-04-01,14,436.26,413.33,22.93,2.7
GLW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-04-01,2025-04-15,14,359.62,409.25,-49.62,-4.1
NFLX,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2025-04-01,2025-04-15,14,76.66,8.8,-67.85,-10.2
ASTS,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-04-15,2025-04-30,15,499.6,470.09,29.51,2.7
CSCO,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2025-04-16,2025-05-01,15,84.09,0.0,-84.09,-10.6
RKLB,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-04-30,2025-05-14,14,638.59,575.47,63.13,4.8
HOOD,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-05-01,2025-05-15,14,646.78,592.91,53.87,4.3
ASTS,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2025-05-14,2025-05-29,15,2702.39,2223.66,-478.73,-17.7
ASTS,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2025-05-15,2025-05-30,15,1792.49,1454.65,-337.83,-18.8
COIN,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-05-29,2025-06-12,14,345.19,259.19,86.0,11.5
COIN,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-05-30,2025-06-13,14,342.13,249.03,93.11,12.6
V,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-06-13,2025-06-30,17,270.88,231.05,39.83,3.8
ORCL,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-06-17,2025-07-02,15,258.54,238.56,19.99,3.2
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-06-30,2025-07-15,15,410.83,320.96,89.86,9.4
HOOD,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-07-07,2025-07-21,14,462.83,465.02,-2.19,-0.2
GDX,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2025-07-15,2025-07-29,14,1188.13,1214.15,26.03,2.2
RKLB,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-07-21,2025-08-04,14,563.47,461.47,102.0,8.0
ARKK,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2025-07-29,2025-08-12,14,1723.73,1823.72,99.99,5.8
AMZN,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-08-04,2025-08-18,14,207.99,196.9,11.09,1.7
IBM,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-08-12,2025-08-26,14,229.32,123.3,106.02,15.2
PLTR,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-08-19,2025-09-03,15,561.35,430.18,131.17,9.2
ORCL,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-08-26,2025-09-10,15,226.61,435.99,-209.39,-29.9
ASTS,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2025-09-04,2025-09-18,14,1306.55,1263.33,-43.22,-3.3
NBIS,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-09-11,2025-09-25,14,867.9,934.12,-66.22,-4.1
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-09-18,2025-10-02,14,402.66,345.38,57.28,5.5
OKLO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-09-25,2025-10-09,14,708.81,766.45,-57.64,-4.0
ABBV,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-10-03,2025-10-17,14,215.2,157.01,58.19,8.4
ABBV,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-10-09,2025-10-23,14,204.33,156.42,47.91,7.0
TSM,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-10-17,2025-10-31,14,348.93,287.97,60.96,6.9
NFLX,PUT_BWB,BULLISH,TIME_STOP: 10 trading days >= 10,2025-10-23,2025-11-06,14,73.45,0.0,-73.45,-9.0
GLW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-10-31,2025-11-14,14,357.2,304.55,52.65,5.0
NVDA,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-11-06,2025-11-20,14,404.88,350.3,54.58,4.8
TQQQ,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-11-14,2025-12-01,17,657.25,630.87,26.39,1.5
ARKK,NAKED_LONG,BULLISH,TIME_STOP: 10 trading days >= 10,2025-11-20,2025-12-05,15,1803.9,1991.75,187.85,10.4
GOOG,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-12-01,2025-12-15,14,334.8,238.15,96.65,10.2
SNOW,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-12-05,2025-12-19,14,271.54,232.86,38.68,5.6
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP: 10 trading days >= 10,2025-12-15,2025-12-30,15,444.68,360.13,84.55,8.3
