date,net_liq,cash,total_return_pct,regime,confidence,base_signal,alloc_QQQ,alloc_QLD,alloc_TQQQ,alloc_SGOV,QQQ_shares,QLD_shares,TQQQ_shares,SGOV_shares,orders_queued
2025-11-26,13617.42,95.16,172.35,BEAR,0.628,0,0.0,0.0,0.0,100.0,0,0,0,136,0
2025-11-28,13621.45,95.16,172.43,SIDEWAYS,0.66,0,66.0,15.0,0.0,19.0,0,0,0,136,3
2025-12-01,13696.44,483.51,173.93,BULL,0.699,1,40.0,0.0,60.0,0.0,14,28,0,26,4
2025-12-02,13864.97,502.91,177.3,SIDEWAYS,0.679,1,40.0,0.0,60.0,0.0,8,0,152,0,1
2025-12-03,13934.24,612.06,178.68,BULL,0.671,1,40.0,0.0,60.0,0.0,8,0,150,0,0
2025-12-04,13902.65,612.06,178.05,SIDEWAYS,0.667,1,40.0,0.0,60.0,0.0,8,0,150,0,0
2025-12-05,14018.79,612.06,180.38,BULL,0.668,1,40.0,0.0,60.0,0.0,8,0,150,0,0
2025-12-08,13956.79,612.06,179.14,SIDEWAYS,0.671,1,40.0,0.0,60.0,0.0,8,0,150,0,0
2025-12-09,13994.39,612.06,179.89,BULL,0.694,1,40.0,0.0,60.0,0.0,8,0,150,0,0
2025-12-10,14110.69,612.06,182.21,SIDEWAYS,0.717,1,40.0,0.0,60.0,0.0,8,0,150,0,2
2025-12-11,14014.88,44.59,180.3,BULL,0.716,1,40.0,0.0,60.0,0.0,9,0,149,0,2
2025-12-12,13424.1,610.84,168.48,SIDEWAYS,0.715,1,40.0,0.0,60.0,0.0,8,0,150,0,1
2025-12-15,13275.6,502.89,165.51,BULL,0.636,1,40.0,0.0,60.0,0.0,8,0,152,0,1
2025-12-16,13333.22,451.54,166.66,SIDEWAYS,0.634,0,66.0,15.0,0.0,19.0,8,0,153,0,4
2025-12-17,13134.77,365.12,162.7,BULL,0.667,0,66.0,15.0,0.0,19.0,14,28,0,25,1
2025-12-18,13311.13,295.76,166.22,SIDEWAYS,0.653,0,66.0,15.0,0.0,19.0,14,29,0,25,1
2025-12-19,13474.5,365.6,169.49,BULL,0.649,0,66.0,15.0,0.0,19.0,14,28,0,25,0
2025-12-22,13533.21,365.6,170.66,SIDEWAYS,0.665,0,66.0,15.0,0.0,19.0,14,28,0,25,0
2025-12-23,13593.38,365.6,171.87,BULL,0.665,1,40.0,0.0,60.0,0.0,14,28,0,25,4
2025-12-24,13678.33,493.61,173.57,SIDEWAYS,0.697,1,40.0,0.0,60.0,0.0,8,0,148,0,0
2025-12-26,13670.61,493.61,173.41,BULL,0.718,1,40.0,0.0,60.0,0.0,8,0,148,0,0
2025-12-29,13525.09,493.61,170.5,SIDEWAYS,0.719,1,40.0,0.0,60.0,0.0,8,0,148,0,0
2025-12-30,13455.84,493.61,169.12,BULL,0.72,1,40.0,0.0,60.0,0.0,8,0,148,0,1
2025-12-31,13209.24,439.48,164.18,SIDEWAYS,0.698,1,40.0,0.0,60.0,0.0,8,0,149,0,1
2026-01-02,13142.76,385.31,162.86,BULL,0.663,0,66.0,15.0,0.0,19.0,8,0,150,0,4
2026-01-05,13405.06,263.58,168.1,SIDEWAYS,0.631,0,66.0,15.0,0.0,19.0,14,28,0,25,0
2026-01-06,13516.61,263.58,170.33,BULL,0.664,1,40.0,0.0,60.0,0.0,14,28,0,25,4
2026-01-07,13557.46,455.31,171.15,SIDEWAYS,0.652,1,40.0,0.0,60.0,0.0,8,0,147,0,0
2026-01-08,13385.0,455.31,167.7,BULL,0.651,1,40.0,0.0,60.0,0.0,8,0,147,0,1
2026-01-09,13666.6,400.92,173.33,SIDEWAYS,0.669,1,40.0,0.0,60.0,0.0,8,0,148,0,1
2026-01-12,13688.71,455.52,173.77,BULL,0.655,1,40.0,0.0,60.0,0.0,8,0,147,0,1
2026-01-13,13638.95,511.43,172.78,SIDEWAYS,0.651,1,40.0,0.0,60.0,0.0,8,0,146,0,1
2026-01-14,13326.29,456.88,166.53,BULL,0.7,1,40.0,0.0,60.0,0.0,8,0,147,0,1
2026-01-15,13423.71,401.23,168.47,SIDEWAYS,0.703,1,40.0,0.0,60.0,0.0,8,0,148,0,0
2026-01-16,13384.03,401.23,167.68,BULL,0.652,1,40.0,0.0,60.0,0.0,8,0,148,0,0
2026-01-20,12773.75,401.23,155.48,SIDEWAYS,0.639,0,66.0,15.0,0.0,19.0,8,0,148,0,4
2026-01-21,12964.26,648.51,159.29,BULL,0.644,0,66.0,15.0,0.0,19.0,13,27,0,24,0
2026-01-22,13051.87,648.51,161.04,SIDEWAYS,0.625,0,66.0,15.0,0.0,19.0,13,27,0,24,0
2026-01-23,13089.95,648.51,161.8,BULL,0.625,0,66.0,15.0,0.0,19.0,13,27,0,24,0
2026-01-26,13142.28,648.51,162.85,SIDEWAYS,0.631,1,40.0,0.0,60.0,0.0,13,27,0,24,4
2026-01-27,13306.26,172.0,166.13,BULL,0.667,1,40.0,0.0,60.0,0.0,8,0,143,0,1
2026-01-28,13398.62,287.4,167.97,SIDEWAYS,0.666,1,40.0,0.0,60.0,0.0,8,0,141,0,1
2026-01-29,13225.39,344.35,164.51,BULL,0.665,1,40.0,0.0,60.0,0.0,8,0,140,0,1
2026-01-30,12878.29,289.33,157.57,SIDEWAYS,0.708,1,40.0,0.0,60.0,0.0,8,0,141,0,1
2026-02-02,13071.43,183.01,161.43,BULL,0.699,1,40.0,0.0,60.0,0.0,8,0,143,0,1
2026-02-03,12628.65,238.65,152.57,SIDEWAYS,0.647,0,66.0,15.0,0.0,19.0,8,0,142,0,4
2026-02-04,12386.92,441.73,147.74,BULL,0.636,0,66.0,15.0,0.0,19.0,13,26,0,23,1
2026-02-05,12222.44,375.01,144.45,SIDEWAYS,0.617,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-06,12461.44,375.01,149.23,BULL,0.622,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-09,12550.68,375.01,151.01,SIDEWAYS,0.601,0,66.0,15.0,0.0,19.0,13,27,0,23,1
2026-02-10,12497.17,445.05,149.94,BULL,0.631,0,66.0,15.0,0.0,19.0,13,26,0,23,1
2026-02-11,12526.57,374.77,150.53,SIDEWAYS,0.631,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-12,12288.51,374.77,145.77,BULL,0.655,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-13,12312.28,374.77,146.25,SIDEWAYS,0.655,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-17,12300.17,374.77,146.0,BULL,0.658,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-18,12385.46,374.77,147.71,SIDEWAYS,0.659,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-19,12341.76,374.77,146.84,BULL,0.659,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-20,12442.96,374.77,148.86,SIDEWAYS,0.659,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-23,12302.67,374.77,146.05,BULL,0.659,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-24,12423.91,374.77,148.48,SIDEWAYS,0.657,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-02-25,12591.32,374.77,151.83,BULL,0.676,0,66.0,15.0,0.0,19.0,13,27,0,23,1
2026-02-26,12452.19,444.63,149.04,SIDEWAYS,0.648,0,66.0,15.0,0.0,19.0,13,26,0,23,1
2026-02-27,12416.61,377.65,148.33,BULL,0.686,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-03-02,12431.07,377.65,148.62,SIDEWAYS,0.686,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-03-03,12307.75,377.65,146.15,BULL,0.679,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-03-04,12480.15,377.65,149.6,SIDEWAYS,0.686,0,66.0,15.0,0.0,19.0,13,27,0,23,0
2026-03-05,12445.93,377.65,148.92,BEAR,0.669,0,0.0,0.0,0.0,100.0,13,27,0,23,3
2026-03-06,12283.39,28.49,145.67,BEAR,0.682,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-09,12284.61,28.49,145.69,BEAR,0.667,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-10,12284.61,28.49,145.69,BEAR,0.676,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-11,12287.05,28.49,145.74,BEAR,0.667,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-12,12288.27,28.49,145.77,BEAR,0.644,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-13,12291.93,28.49,145.84,BEAR,0.639,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-16,12291.93,28.49,145.84,BEAR,0.64,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-17,12294.37,28.49,145.89,BEAR,0.637,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-18,12295.59,28.49,145.91,BEAR,0.64,0,0.0,0.0,0.0,100.0,0,0,0,122,0
2026-03-19,12295.59,28.49,145.91,BEAR,0.64,0,0.0,0.0,0.0,100.0,0,0,0,122,0
