Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2026-04-06T12:56:49-0400,Trade,Sell to Open,SELL_TO_OPEN,QLD,Equity,Sold 4 QLD @ 63.08,252.33,4,63.08,0.00,-0.01,,,,,,,452044165,252.31,USD
2026-04-06T12:56:49-0400,Trade,Sell to Open,SELL_TO_OPEN,QLD,Equity,Sold 2 QLD @ 63.08,126.17,2,63.08,0.00,-0.01,,,,,,,452044164,126.16,USD
2026-04-06T12:56:49-0400,Trade,Sell to Open,SELL_TO_OPEN,QLD,Equity,Sold 2 QLD @ 63.08,126.17,2,63.08,0.00,-0.01,,,,,,,452044163,126.16,USD
2026-04-06T12:56:49-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 63.08,126.17,2,63.08,0.00,-0.01,,,,,,,452044162,126.16,USD
2026-04-06T12:56:49-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 63.08,126.17,2,63.08,0.00,-0.01,,,,,,,452044161,126.16,USD
2026-04-06T12:56:49-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 63.08,126.16,2,63.08,0.00,-0.01,,,,,,,452044160,126.15,USD
2026-04-06T11:59:04-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 0.99976 QLD @ 63.14,-63.12,0.99976,-63.14,0.00,-0.10,,,,,,,452017449,-63.22,USD
2026-04-06T11:59:03-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452017447,903.88,USD
2026-04-06T11:59:03-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 0.99976 QLD @ 63.14,-63.12,0.99976,-63.14,0.00,-0.10,,,,,,,452017446,-63.22,USD
2026-04-06T11:59:03-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 0.99968 QLD @ 63.14,-63.12,0.99968,-63.14,0.00,-0.10,,,,,,,452017444,-63.22,USD
2026-04-06T11:59:03-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452017442,903.88,USD
2026-04-06T11:59:03-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 1 QQQ @ 587.47,587.47,1,587.47,0.00,-0.02,,,,,,,452017440,587.45,USD
2026-04-06T11:59:03-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452017439,903.88,USD
2026-04-06T11:59:02-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 1.99968 QLD @ 63.12,-126.23,1.99968,-63.13,0.00,-0.10,,,,,,,452017431,-126.33,USD
2026-04-06T11:59:02-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 1.99968 QLD @ 63.12,-126.23,1.99968,-63.13,0.00,-0.10,,,,,,,452017429,-126.33,USD
2026-04-06T11:59:02-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 0.99998 QQQ @ 587.45,-587.44,0.99998,-587.45,0.00,-0.10,,,,,,,452017424,-587.54,USD
2026-04-06T11:59:01-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 1 QQQ @ 587.44,-587.44,1,-587.44,0.00,-0.10,,,,,,,452017422,-587.54,USD
2026-04-06T11:59:01-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452017416,903.88,USD
2026-04-06T11:59:01-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 8 SGOV @ 100.44,803.48,8,100.43,0.00,-0.03,,,,,,,452017413,803.45,USD
2026-04-06T11:59:01-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 8 SGOV @ 100.44,803.48,8,100.43,0.00,-0.03,,,,,,,452017403,803.45,USD
2026-04-06T11:46:22-0400,Trade,Buy to Close,BUY_TO_CLOSE,SGOV,Equity,Bought 7.9992 SGOV @ 100.44,-803.44,7.9992,-100.44,0.00,-0.10,,,,,,,452010599,-803.54,USD
2026-04-06T11:46:21-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 1 QLD @ 63.00,63.00,1,63.00,0.00,-0.01,,,,,,,452010594,62.99,USD
2026-04-06T11:46:19-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452010575,903.88,USD
2026-04-06T11:46:19-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 62.99,125.98,2,62.99,0.00,-0.01,,,,,,,452010572,125.97,USD
2026-04-06T11:46:19-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 62.99,125.98,2,62.99,0.00,-0.01,,,,,,,452010573,125.97,USD
2026-04-06T11:46:19-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 62.99,125.98,2,62.99,0.00,-0.01,,,,,,,452010571,125.97,USD
2026-04-06T11:46:19-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 1 SGOV @ 100.44,100.43,1,100.43,0.00,-0.01,,,,,,,452010570,100.42,USD
2026-04-06T11:46:19-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.43,903.87,9,100.43,0.00,-0.03,,,,,,,452010569,903.84,USD
2026-04-06T11:46:19-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452010567,903.88,USD
2026-04-06T11:46:19-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452010566,903.88,USD
2026-04-06T11:41:54-0400,Trade,Buy to Close,BUY_TO_CLOSE,TQQQ,Equity,Bought 10.98889 TQQQ @ 43.68,-480.05,10.98889,-43.69,0.00,-0.10,,,,,,,452008400,-480.15,USD
2026-04-06T11:41:54-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 3.99809 QLD @ 62.93,-251.60,3.99809,-62.93,0.00,-0.10,,,,,,,452008398,-251.70,USD
2026-04-06T11:41:54-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 1.9992 QLD @ 62.92,-125.80,1.9992,-62.93,0.00,-0.10,,,,,,,452008396,-125.90,USD
2026-04-06T11:41:54-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 1.9992 QLD @ 62.92,-125.80,1.9992,-62.93,0.00,-0.10,,,,,,,452008394,-125.90,USD
2026-04-06T11:41:54-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 5 SGOV @ 100.44,502.17,5,100.43,0.00,-0.02,,,,,,,452008391,502.15,USD
2026-04-06T11:41:54-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 2 SGOV @ 100.43,200.86,2,100.43,0.00,-0.01,,,,,,,452008390,200.85,USD
2026-04-06T11:41:54-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 3 SGOV @ 100.44,301.30,3,100.43,0.00,-0.01,,,,,,,452008385,301.29,USD
2026-04-06T11:41:54-0400,Trade,Buy to Close,BUY_TO_CLOSE,SGOV,Equity,Bought 6 SGOV @ 100.44,-602.61,6,-100.43,0.00,-0.10,,,,,,,452008382,-602.71,USD
2026-04-06T11:41:54-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 2 SGOV @ 100.44,200.87,2,100.43,0.00,-0.01,,,,,,,452008381,200.86,USD
2026-04-06T11:41:47-0400,Trade,Buy to Close,BUY_TO_CLOSE,SGOV,Equity,Bought 2 SGOV @ 100.44,-200.87,2,-100.43,0.00,-0.10,,,,,,,452008328,-200.97,USD
2026-04-06T11:41:47-0400,Trade,Sell to Open,SELL_TO_OPEN,TQQQ,Equity,Sold 10 TQQQ @ 43.64,436.40,10,43.64,0.00,-0.02,,,,,,,452008323,436.38,USD
2026-04-06T11:41:47-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 2 QLD @ 62.90,125.79,2,62.89,0.00,-0.01,,,,,,,452008315,125.78,USD
2026-04-06T11:41:47-0400,Trade,Buy to Close,BUY_TO_CLOSE,SGOV,Equity,Bought 1.00004 SGOV @ 100.44,-100.44,1.00004,-100.43,0.00,-0.10,,,,,,,452008312,-100.54,USD
2026-04-06T11:41:47-0400,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 9 SGOV @ 100.43,903.87,9,100.43,0.00,-0.03,,,,,,,452008313,903.84,USD
2026-04-06T11:41:47-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 9 SGOV @ 100.44,903.91,9,100.43,0.00,-0.03,,,,,,,452008308,903.88,USD
2026-04-06T11:41:47-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 1 QQQ @ 586.37,586.37,1,586.37,0.00,-0.02,,,,,,,452008307,586.35,USD
2026-04-06T11:41:47-0400,Trade,Sell to Open,SELL_TO_OPEN,TQQQ,Equity,Sold 10 TQQQ @ 43.64,436.40,10,43.64,0.00,-0.02,,,,,,,452008306,436.38,USD
2026-04-06T11:41:47-0400,Trade,Sell to Close,SELL_TO_CLOSE,TQQQ,Equity,Sold 10 TQQQ @ 43.64,436.41,10,43.64,0.00,-0.02,,,,,,,452008305,436.39,USD
2026-04-06T11:41:45-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 2 QLD @ 62.90,-125.80,2,-62.90,0.00,-0.10,,,,,,,452008292,-125.90,USD
2026-04-06T11:41:45-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 9.00004 SGOV @ 100.44,-903.92,9.00004,-100.43,0.00,-0.10,,,,,,,452008291,-904.02,USD
2026-04-06T11:41:45-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 1 QQQ @ 586.38,-586.37,1,-586.37,0.00,-0.10,,,,,,,452008290,-586.47,USD
2026-04-06T11:41:45-0400,Trade,Buy to Open,BUY_TO_OPEN,TQQQ,Equity,Bought 10.99896 TQQQ @ 43.64,-480.05,10.99896,-43.65,0.00,-0.10,,,,,,,452008287,-480.15,USD
2026-04-06T09:30:06-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 17 SGOV @ 100.43,"1,707.31",17,100.43,0.00,-0.06,,,,,,,451847879,"1,707.25",USD
2026-04-06T09:30:00-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ   260515C00637000,Equity Option,Bought 1 QQQ 05/15/26 Call 637.00 @ 1.62,-162.00,1,-162.00,-1.00,-0.12,100,QQQ,QQQ,5/15/26,637,CALL,451857227,-163.12,USD
2026-04-06T09:30:00-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ   260515C00637000,Equity Option,Bought 1 QQQ 05/15/26 Call 637.00 @ 1.63,-163.00,1,-163.00,-1.00,-0.12,100,QQQ,QQQ,5/15/26,637,CALL,451857227,-164.12,USD
2026-04-06T09:30:00-0400,Trade,Sell to Open,SELL_TO_OPEN,QQQ   260515C00618000,Equity Option,Sold 1 QQQ 05/15/26 Call 618.00 @ 5.40,540.00,1,540.00,-1.00,-0.14,100,QQQ,QQQ,5/15/26,618,CALL,451857227,538.86,USD
2026-04-06T09:30:00-0400,Trade,Sell to Open,SELL_TO_OPEN,QQQ   260515C00618000,Equity Option,Sold 1 QQQ 05/15/26 Call 618.00 @ 5.40,540.00,1,540.00,-1.00,-0.14,100,QQQ,QQQ,5/15/26,618,CALL,451857227,538.86,USD
2026-04-06T09:30:00-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 33 QQQ @ 586.13,"19,342.29",33,586.13,0.00,-0.43,,,,,,,451847876,"19,341.86",USD
2026-04-06T09:30:00-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 56 QLD @ 62.84,"3,519.04",56,62.84,0.00,-0.14,,,,,,,451847877,"3,518.90",USD
2026-04-06T09:30:00-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 1 QLD @ 62.84,62.84,1,62.84,0.00,-0.01,,,,,,,451857156,62.83,USD
2026-04-02T15:04:00-0400,Trade,Sell to Open,SELL_TO_OPEN,QQQ   260515C00618000,Equity Option,Sold 2 QQQ 05/15/26 Call 618.00 @ 4.89,978.00,2,489.00,-2.00,-0.29,100,QQQ,QQQ,5/15/26,618,CALL,451787916,975.71,USD
2026-04-02T15:04:00-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ   260515C00636000,Equity Option,Bought 2 QQQ 05/15/26 Call 636.00 @ 1.51,-302.00,2,-151.00,-2.00,-0.25,100,QQQ,QQQ,5/15/26,636,CALL,451787916,-304.25,USD
2026-04-02T15:03:43-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 45 QLD @ 62.26,"-2,801.70",45,-62.26,0.00,-0.04,,,,,,,451787799,"-2,801.73",USD
2026-04-02T15:03:43-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 27.35307 QQQ @ 583.29,"-15,954.77",27.35307,-583.29,0.00,-0.10,,,,,,,451787796,"-15,954.87",USD
2026-04-02T15:03:43-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 7 SGOV @ 100.42,702.97,7,100.42,0.00,-0.03,,,,,,,451787793,702.95,USD
2026-04-02T15:01:04-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 0.64693 QQQ @ 583.23,-377.31,0.64693,-583.23,0.00,-0.10,,,,,,,451786570,-377.41,USD
2026-04-02T15:00:52-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 68 QLD @ 62.20,"4,229.61",68,62.20,0.00,-0.16,,,,,,,451786492,"4,229.45",USD
2026-04-02T15:00:52-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 42 QQQ @ 583.04,"24,487.68",42,583.04,0.00,-0.55,,,,,,,451786490,"24,487.13",USD
2026-04-02T14:20:20-0400,Trade,Sell to Close,SELL_TO_CLOSE,MU    260424P00310000,Equity Option,Sold 1 MU 04/24/26 Put 310.00 @ 6.25,625.00,1,625.00,0.00,-0.14,100,MU,MU,4/24/26,310,PUT,451763956,624.86,USD
2026-04-02T14:16:57-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ   260515C00635000,Equity Option,Bought 2 QQQ 05/15/26 Call 635.00 @ 1.63,-326.00,2,-163.00,-2.00,-0.25,100,QQQ,QQQ,5/15/26,635,CALL,451761990,-328.25,USD
2026-04-02T14:16:57-0400,Trade,Sell to Open,SELL_TO_OPEN,QQQ   260515C00616000,Equity Option,Sold 2 QQQ 05/15/26 Call 616.00 @ 5.50,"1,100.00",2,550.00,-2.00,-0.29,100,QQQ,QQQ,5/15/26,616,CALL,451761990,"1,097.71",USD
2026-04-02T14:16:55-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 11 SGOV @ 100.42,"1,104.67",11,100.42,0.00,-0.04,,,,,,,451761987,"1,104.63",USD
2026-04-02T14:16:55-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 33 QLD @ 62.12,"2,049.79",33,62.11,0.00,-0.08,,,,,,,451761986,"2,049.71",USD
2026-04-02T14:16:55-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 19 QQQ @ 582.61,"11,069.60",19,582.61,0.00,-0.25,,,,,,,451761982,"11,069.35",USD
2026-04-02T13:18:23-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 1 SGOV @ 100.43,-100.43,1,-100.43,0.00,0.00,,,,,,,451733281,-100.43,USD
2026-04-02T12:10:39-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 1 QLD @ 62.02,-62.01,1,-62.01,0.00,0.00,,,,,,,451696798,-62.02,USD
2026-04-02T12:10:39-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 1 SGOV @ 100.42,100.42,1,100.42,0.00,-0.01,,,,,,,451696796,100.41,USD
2026-04-01T15:27:46-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 1 QLD @ 62.70,62.69,1,62.69,0.00,0.00,,,,,,,451438972,62.69,USD
2026-04-01T15:22:22-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 1 QQQ @ 584.38,584.38,1,584.38,0.00,0.00,,,,,,,451435579,584.38,USD
2026-04-01T15:20:38-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 1 QLD @ 62.55,62.55,1,62.55,0.00,0.00,,,,,,,451434515,62.55,USD
2026-04-01T14:33:03-0400,Trade,Sell to Close,SELL_TO_CLOSE,SNDK  260424C00800000,Equity Option,Sold 1 SNDK 04/24/26 Call 800.00 @ 28.70,"2,870.00",1,"2,870.00",0.00,-0.12,100,SNDK,SNDK,4/24/26,800,CALL,451407715,"2,869.88",USD
2026-04-01T14:27:22-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 101.9952 QLD @ 62.37,"-6,361.44",101.9952,-62.37,0.00,-0.10,,,,,,,451403951,"-6,361.54",USD
2026-04-01T14:27:22-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 62.00065 QQQ @ 583.64,"-36,186.06",62.00065,-583.64,0.00,-0.10,,,,,,,451403950,"-36,186.16",USD
2026-04-01T14:27:21-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 635.99921 SGOV @ 100.38,"63,844.78",635.99921,100.39,0.00,-0.22,,,,,,,451403948,"63,844.56",USD
2026-04-01T10:43:18-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 12.0048 QLD @ 62.46,-749.88,12.0048,-62.47,0.00,-0.10,,,,,,,451250900,-749.98,USD
2026-04-01T10:43:18-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 4.99935 QQQ @ 584.18,"-2,920.49",4.99935,-584.17,0.00,-0.10,,,,,,,451250893,"-2,920.59",USD
2026-04-01T10:43:18-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 40.00079 SGOV @ 100.38,"4,015.48",40.00079,100.38,0.00,-0.11,,,,,,,451250889,"4,015.37",USD
2026-03-31T17:00:00-0400,Money Movement,Dividend,,QLD,Equity,PROSHARES ULTRA QQQ,0.62,0,,--,0.00,,,,,,,,0.62,USD
2026-03-28T14:57:47-0400,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,0.03,0,,--,0.00,,,,,,,,0.03,USD
2026-03-27T17:00:00-0400,Money Movement,Dividend,,QQQ,Equity,INVESCO QQQ TR,79.01,0,,--,0.00,,,,,,,,79.01,USD
2026-03-27T14:44:34-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 48 SGOV @ 100.64,"-4,830.96",48,-100.64,0.00,-0.04,,,,,,,450265823,"-4,831.00",USD
2026-03-27T14:28:02-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 49 SGOV @ 100.64,"4,931.36",49,100.64,0.00,-0.05,,,,,,,450256395,"4,931.31",USD
2026-03-27T14:02:01-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 49 SGOV @ 100.65,"-4,931.85",49,-100.65,0.00,-0.10,,,,,,,450239760,"-4,931.95",USD
2026-03-27T13:25:40-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 663 SGOV @ 100.65,"-66,729.16",663,-100.65,0.00,-0.53,,,,,,,450216686,"-66,729.69",USD
2026-03-26T15:40:58-0400,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 363.99701 SGOV @ 100.61,"36,621.78",363.99701,100.61,0.00,-0.17,,,,,,,449929864,"36,621.60",USD
2026-03-26T15:40:26-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 708.96562 QLD @ 60.61,"42,970.41",708.96562,60.61,0.00,-0.24,,,,,,,449929471,"42,970.17",USD
2026-03-26T15:39:40-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 313 QQQ @ 574.68,"179,874.93",313,574.68,0.00,-0.31,,,,,,,449928907,"179,874.62",USD
2026-03-26T15:05:04-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 48 SGOV @ 100.62,"-4,829.76",48,-100.62,0.00,-0.04,,,,,,,449904800,"-4,829.80",USD
2026-03-26T15:05:04-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 160 QLD @ 60.82,"-9,732.00",160,-60.82,0.00,-0.13,,,,,,,449904797,"-9,732.13",USD
2026-03-26T15:05:04-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 93 QQQ @ 575.60,"-53,530.33",93,-575.59,0.00,-0.07,,,,,,,449904793,"-53,530.41",USD
2026-03-26T14:44:54-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 0.99975 QLD @ 60.80,-60.79,0.99975,-60.81,0.00,-0.10,,,,,,,449894674,-60.89,USD
2026-03-26T14:31:54-0400,Trade,Sell to Close,SELL_TO_CLOSE,ASML  260417P01300000,Equity Option,Sold 1 ASML 04/17/26 Put 1300.00 @ 62.60,"6,260.00",1,"6,260.00",0.00,-0.12,100,ASML,ASML,4/17/26,1300,PUT,449887231,"6,259.88",USD
2026-03-26T14:26:15-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 51 SGOV @ 100.62,"-5,131.61",51,-100.62,0.00,-0.04,,,,,,,449884155,"-5,131.66",USD
2026-03-26T14:26:15-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 171 QLD @ 60.87,"-10,408.77",171,-60.87,0.00,-0.14,,,,,,,449884154,"-10,408.91",USD
2026-03-26T14:26:14-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 99 QQQ @ 575.82,"-57,006.67",99,-575.82,0.00,-0.08,,,,,,,449884152,"-57,006.76",USD
2026-03-25T15:55:51-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 50 SGOV @ 100.61,"-5,030.37",50,-100.61,0.00,-0.04,,,,,,,449608858,"-5,030.41",USD
2026-03-25T15:55:51-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 107 QLD @ 63.42,"-6,786.47",107,-63.43,0.00,-0.09,,,,,,,449608854,"-6,786.56",USD
2026-03-25T15:55:51-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 121 QQQ @ 587.60,"-71,100.20",121,-587.60,0.00,-0.10,,,,,,,449608851,"-71,100.30",USD
2026-03-25T15:55:17-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 379.99646 QQQ @ 588.09,"223,472.12",379.99646,588.09,0.00,-0.17,,,,,,,449608317,"223,471.94",USD
2026-03-25T15:53:37-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 21 QQQ @ 587.62,"-12,340.02",21,-587.62,0.00,-0.02,,,,,,,449607127,"-12,340.04",USD
2026-03-25T15:53:37-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 100 QQQ @ 587.62,"-58,761.50",100,-587.61,0.00,-0.08,,,,,,,449607127,"-58,761.58",USD
2026-03-25T15:33:53-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 50 SGOV @ 100.60,"-5,030.25",50,-100.60,0.00,-0.04,,,,,,,449594628,"-5,030.29",USD
2026-03-25T15:33:53-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 106 QLD @ 63.28,"-6,707.67",106,-63.28,0.00,-0.08,,,,,,,449594624,"-6,707.75",USD
2026-03-25T15:33:52-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 121 QQQ @ 586.94,"-71,019.13",121,-586.93,0.00,-0.10,,,,,,,449594622,"-71,019.23",USD
2026-03-25T14:45:08-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 50 SGOV @ 100.61,"-5,030.37",50,-100.61,0.00,-0.04,,,,,,,449568184,"-5,030.41",USD
2026-03-25T14:45:08-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 106 QLD @ 63.56,"-6,737.35",106,-63.56,0.00,-0.08,,,,,,,449568182,"-6,737.43",USD
2026-03-25T14:45:08-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 121 QQQ @ 588.23,"-71,175.82",121,-588.23,0.00,-0.10,,,,,,,449568180,"-71,175.91",USD
2026-03-25T14:30:13-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 8.9991 SGOV @ 100.61,-905.40,8.9991,-100.61,0.00,-0.10,,,,,,,449561878,-905.50,USD
2026-03-25T14:30:12-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 10.99568 QLD @ 63.68,-700.26,10.99568,-63.69,0.00,-0.10,,,,,,,449561876,-700.36,USD
2026-03-25T14:30:12-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 4.99974 QQQ @ 588.83,"-2,944.00",4.99974,-588.83,0.00,-0.10,,,,,,,449561874,"-2,944.10",USD
2026-03-24T15:04:16-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 6.9999 SGOV @ 100.61,-704.26,6.9999,-100.61,0.00,-0.10,,,,,,,449264122,-704.36,USD
2026-03-24T15:04:16-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 46.97019 QLD @ 63.08,"-2,962.88",46.97019,-63.08,0.00,-0.10,,,,,,,449264119,"-2,962.98",USD
2026-03-24T15:04:16-0400,Trade,Buy to Open,BUY_TO_OPEN,QQQ,Equity,Bought 11.99672 QQQ @ 585.85,"-7,028.28",11.99672,-585.85,0.00,-0.10,,,,,,,449264116,"-7,028.38",USD
2026-03-24T11:46:11-0400,Trade,Buy to Open,BUY_TO_OPEN,SGOV,Equity,Bought 98.99801 SGOV @ 100.61,"-9,960.19",98.99801,-100.61,0.00,-0.10,,,,,,,449165268,"-9,960.29",USD
2026-03-24T09:51:21-0400,Trade,Sell to Close,SELL_TO_CLOSE,QQQ,Equity,Sold 87.03824 QQQ @ 582.42,"50,692.81",87.03824,582.42,0.00,-0.12,,,,,,,449069915,"50,692.69",USD
2026-03-24T09:48:38-0400,Trade,Sell to Close,SELL_TO_CLOSE,QLD,Equity,Sold 321.38584 QLD @ 62.54,"20,101.08",321.38584,62.54,0.00,-0.16,,,,,,,449066273,"20,100.91",USD
2026-03-23T14:24:11-0400,Trade,Buy to Open,BUY_TO_OPEN,QLD,Equity,Bought 0.257 QLD @ 63.85,-16.41,0.257,-63.85,0.00,-0.10,,,,,,,448936737,-16.51,USD
