Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
SHOP,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-05-03,2021-05-18,15,1311.75,815.22,-496.53,-39.9
AMZN,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-05-10,2021-05-19,9,3436.76,3434.99,-1.77,-0.1
SOXL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-05-11,2021-05-20,9,1099.61,1237.55,137.94,12.5
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-05-19,2021-05-28,9,834.23,796.41,-37.82,-2.3
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-05-28,2021-06-02,5,1140.02,1112.07,-27.95,-2.5
MSTR,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-05-19,2021-06-03,15,2064.72,1536.85,-527.87,-35.5
COHR,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-05-25,2021-06-03,9,1863.26,1751.72,-111.54,-6.0
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-06-01,2021-06-07,6,1122.12,1140.39,18.26,1.6
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-06-02,2021-06-07,5,1117.73,1141.59,23.86,2.1
GOOGL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-06-03,2021-06-14,11,2513.76,2506.43,-7.34,-0.3
MSTR,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-06-07,2021-06-16,9,1515.96,2022.42,506.46,33.4
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-06-08,2021-06-17,9,943.44,897.19,-46.25,-4.9
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-06-14,2021-06-21,7,767.05,706.02,-61.03,-7.3
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-06-15,2021-06-21,6,734.27,706.47,-27.8,-3.4
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-06-15,2021-06-21,6,532.43,550.39,17.96,2.2
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-06-16,2021-06-21,5,610.4,617.95,7.54,0.7
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-06-17,2021-06-22,5,706.22,701.43,-4.78,-0.5
NVDA,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-06-21,2021-06-28,7,821.95,875.03,53.08,5.1
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-06-21,2021-06-28,7,1791.98,1896.61,104.63,5.8
MSTR,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +53.0% >= +40.0%,2021-06-22,2021-06-29,7,2446.15,3183.4,737.25,53.0
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 8 days >= 5,2021-06-28,2021-07-06,8,1116.02,1144.55,28.53,2.1
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 8 days >= 5,2021-06-28,2021-07-06,8,690.71,692.5,1.79,0.2
GOOGL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-06-29,2021-07-06,7,2499.51,2576.26,76.76,3.1
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-06-29,2021-07-06,7,682.92,692.9,9.97,1.0
IWM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-07-06,2021-07-12,6,4416.62,4434.78,18.16,0.4
MU,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-07-08,2021-07-19,11,1797.33,1641.52,-155.81,-8.7
AMZN,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-07-12,2021-07-19,7,3928.47,3763.2,-165.27,-4.2
IWM,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-07-19,2021-07-28,9,4205.91,4387.34,181.42,4.3
TQQQ,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-07-19,2021-07-28,9,1307.94,1427.28,119.34,7.3
SHOP,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-07-28,2021-08-06,9,3751.18,3455.36,-295.81,-7.9
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-08-02,2021-08-11,9,1494.63,1426.81,-67.82,-3.9
SOXL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-08-06,2021-08-11,5,1322.29,1246.32,-75.97,-5.7
AMD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-08-06,2021-08-16,10,2873.71,2744.58,-129.13,-4.5
MU,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-08-11,2021-08-16,5,1678.36,1652.42,-25.94,-1.5
ANET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-08-12,2021-08-17,5,947.72,940.04,-7.68,-0.6
NET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-08-16,2021-08-23,7,2787.54,2848.35,60.81,2.2
QCOM,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-08-17,2021-08-26,9,2885.38,2645.67,-239.72,-8.3
NET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-08-25,2021-08-30,5,2793.32,2808.58,15.27,0.5
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-08-27,2021-09-01,5,1283.71,1268.86,-14.85,-1.2
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-08-26,2021-09-07,12,953.56,928.15,-25.41,-2.2
ANET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-08-31,2021-09-07,7,952.32,929.3,-23.02,-2.1
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-09-01,2021-09-07,6,931.53,937.4,5.86,0.6
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-09-02,2021-09-07,5,929.21,937.62,8.4,0.9
QCOM,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-09-07,2021-09-16,9,2718.2,2587.0,-131.2,-4.8
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-09-07,2021-09-16,9,937.64,951.46,13.82,1.2
SOXL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-09-08,2021-09-17,9,1186.48,1122.23,-64.25,-5.4
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-09-16,2021-09-27,11,661.65,587.37,-74.28,-6.7
QCOM,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-09-16,2021-09-27,11,2608.95,2500.66,-108.29,-4.2
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-09-17,2021-09-27,10,954.52,957.23,2.7,0.3
NET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-09-27,2021-10-06,9,3151.0,3754.22,603.22,19.1
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-09-27,2021-10-06,9,951.57,953.12,1.56,0.1
TQQQ,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-09-29,2021-10-08,9,765.97,803.66,37.7,3.6
QCOM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-10-08,2021-10-13,5,2387.09,2360.36,-26.73,-1.1
MU,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-10-06,2021-10-15,9,1457.74,1407.32,-50.42,-3.5
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-10-06,2021-10-15,9,513.23,505.53,-7.7,-0.8
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-10-13,2021-10-18,5,934.76,972.16,37.4,4.0
CRM,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2021-10-08,2021-10-25,17,365.47,113.0,252.47,23.4
MSTR,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-10-19,2021-10-25,6,1837.36,1912.03,74.67,4.1
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-10-18,2021-10-27,9,536.63,550.4,13.78,1.3
MRVL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-10-21,2021-11-01,11,1600.09,1503.75,-96.34,-6.0
SOXL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-10-27,2021-11-01,5,1171.01,1269.99,98.98,8.5
GOOGL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-10-25,2021-11-03,9,3006.09,3165.37,159.28,5.3
AAPL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-11-01,2021-11-08,7,3014.76,3043.03,28.27,0.9
MSTR,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-11-05,2021-11-10,5,2000.42,2169.31,168.9,8.4
NOW,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-11-08,2021-11-15,7,2952.3,2932.39,-19.91,-0.7
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-11-09,2021-11-15,6,881.55,891.55,10.0,0.8
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-11-10,2021-11-19,9,778.15,892.97,114.82,9.3
MSTR,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-11-15,2021-11-22,7,2115.77,1839.7,-276.07,-13.0
NVDA,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-11-15,2021-11-30,15,497.45,490.95,6.5,0.5
MRVL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-11-22,2021-12-01,9,1561.36,1599.98,38.61,2.5
VRT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-11-17,2021-12-02,15,350.29,258.43,91.86,8.5
SNOW,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +82.4% >= +40.0%,2021-12-01,2021-12-02,1,1660.9,2941.81,1280.91,82.4
CRWD,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2021-11-19,2021-12-06,17,445.56,290.75,154.81,15.0
DASH,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-11-22,2021-12-07,15,1356.03,992.08,-363.94,-36.1
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-12-02,2021-12-13,11,3468.78,3739.5,270.72,7.8
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-12-09,2021-12-20,11,1185.64,1434.99,249.36,11.9
ZS,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-12-06,2021-12-21,15,1931.1,2163.27,232.18,14.0
MRVL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-12-13,2021-12-22,9,2635.46,2663.88,28.42,1.1
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-12-15,2021-12-27,12,1168.37,1274.82,106.45,8.8
TQQQ,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-12-20,2021-12-29,9,1094.74,1235.18,140.43,8.4
MSFT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-01-03,2022-01-12,9,7269.46,6668.82,-600.63,-8.3
AMD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-01-13,2022-01-24,11,3657.6,3015.12,-642.48,-17.6
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-01-13,2022-01-24,11,806.92,677.34,-129.58,-8.1
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-01-13,2022-01-24,11,1269.21,1107.12,-162.09,-12.8
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-01-14,2022-01-24,10,756.65,677.86,-78.79,-5.4
MRVL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-01-24,2022-02-02,9,1966.42,2132.71,166.29,8.5
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-01-24,2022-02-02,9,1188.44,1354.26,165.82,11.8
MRVL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-01-25,2022-02-03,9,1851.12,2015.86,164.74,8.9
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-01-25,2022-02-03,9,1103.9,1277.24,173.34,12.7
AMZN,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-02-03,2022-02-14,11,3584.95,4531.5,946.55,26.4
WDAY,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-02-02,2022-02-17,15,390.24,289.3,100.94,7.1
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-02-02,2022-02-17,15,563.13,466.13,97.0,8.0
CRM,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-02-02,2022-02-17,15,360.42,261.33,99.1,11.0
QCOM,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-02-14,2022-02-23,9,4274.96,3961.59,-313.38,-7.3
NVDA,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-02-17,2022-02-28,11,1544.03,1485.94,-58.09,-3.3
NVDA,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-02-18,2022-02-28,10,1491.6,1488.43,-3.17,-0.2
QCOM,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-02-23,2022-03-04,9,4105.52,3796.64,-308.88,-7.5
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-03-01,2022-03-10,9,1521.57,1556.13,34.56,2.0
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-03-01,2022-03-10,9,1269.85,1303.83,33.98,2.0
MRVL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-03-04,2022-03-14,10,1942.41,1694.98,-247.44,-12.7
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-03-07,2022-03-16,9,1523.64,1575.39,51.75,3.4
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-03-11,2022-03-21,10,3457.63,3692.89,235.26,6.8
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-03-11,2022-03-21,10,1313.53,1315.33,1.8,0.1
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-03-14,2022-03-23,9,1280.0,1313.5,33.5,2.1
MU,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-03-21,2022-04-05,15,714.82,526.73,188.1,11.7
NVDA,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-03-23,2022-04-07,15,649.76,525.18,124.58,8.3
AMD,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-03-23,2022-04-07,15,414.83,296.97,117.86,10.6
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-04-05,2022-04-14,9,834.63,844.46,9.83,0.8
AAPL,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 18 days >= 15,2022-03-31,2022-04-18,18,232.09,104.63,127.46,10.7
IWM,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-04-05,2022-04-20,15,230.86,109.17,121.7,12.8
SPY,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-04-06,2022-04-21,15,373.19,145.62,227.57,13.4
AAPL,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-04-07,2022-04-22,15,210.6,114.24,96.36,10.6
QCOM,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2022-04-08,2022-04-25,17,210.8,148.3,62.5,7.9
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-04-18,2022-04-27,9,786.94,689.21,-97.73,-12.0
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-04-21,2022-05-02,11,767.24,749.06,-18.18,-1.5
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-04-22,2022-05-02,10,1648.75,1487.36,-161.39,-9.2
AAPL,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-04-18,2022-05-03,15,190.32,150.64,39.69,4.2
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-04-25,2022-05-04,9,1614.74,1556.52,-58.22,-3.1
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-04-21,2022-05-06,15,432.32,380.83,51.49,3.5
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-04-27,2022-05-06,9,1188.79,1307.44,118.65,10.0
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-05-02,2022-05-11,9,767.37,705.45,-61.91,-4.3
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-05-06,2022-05-16,10,1353.64,1328.15,-25.49,-1.5
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-05-06,2022-05-16,10,1547.37,1412.2,-135.17,-8.1
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-05-09,2022-05-18,9,1316.23,1380.98,64.75,4.0
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-05-09,2022-05-18,9,1491.34,1372.88,-118.46,-7.5
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-05-10,2022-05-19,9,733.3,747.97,14.67,1.1
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-05-12,2022-05-23,11,694.86,738.14,43.28,3.3
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-05-19,2022-05-31,12,1392.0,1409.03,17.02,1.0
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-05-19,2022-05-31,12,3626.37,3779.61,153.25,4.2
MU,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-05-19,2022-05-31,12,1876.48,1877.87,1.39,0.1
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-05-24,2022-06-02,9,1430.51,1440.12,9.61,0.7
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-01,2022-06-16,15,712.55,453.21,259.34,14.0
AAPL,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-01,2022-06-16,15,482.11,299.76,182.36,13.5
AMAT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-01,2022-06-16,15,387.74,246.39,141.35,11.7
GDX,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-06,2022-06-21,15,376.93,271.3,105.63,9.8
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-06-14,2022-06-23,9,729.24,669.59,-59.65,-6.9
GDX,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-09,2022-06-24,15,349.97,276.27,73.7,7.7
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-06-17,2022-06-27,10,1166.93,1135.71,-31.23,-2.2
QCOM,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-06-17,2022-06-27,10,2892.02,2974.95,82.93,2.9
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-06-23,2022-07-05,12,1386.93,1264.82,-122.11,-8.1
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-06-28,2022-07-07,9,1097.84,1078.45,-19.39,-1.3
MSFT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-28,2022-07-13,15,356.31,232.37,123.93,7.5
SPY,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-28,2022-07-13,15,471.06,229.7,241.36,16.6
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-29,2022-07-14,15,377.01,256.04,120.97,9.9
SPY,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-06-29,2022-07-14,15,470.83,228.97,241.86,16.7
COHR,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-07-05,2022-07-20,15,312.44,259.58,52.85,5.8
MSFT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-07-11,2022-07-26,15,368.83,192.2,176.63,17.2
MSFT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-07-13,2022-07-28,15,329.31,274.55,54.76,4.6
NOW,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-07-13,2022-07-28,15,1093.39,627.61,-465.77,-44.1
SPY,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-07-14,2022-07-29,15,386.25,175.23,211.02,14.6
MSFT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-07-26,2022-08-04,9,5490.18,6389.84,899.66,16.4
QCOM,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-07-25,2022-08-09,15,420.03,294.12,125.9,9.3
QCOM,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2022-07-29,2022-08-15,17,622.42,418.28,204.14,12.6
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-08-05,2022-08-15,10,3648.09,3688.29,40.2,1.1
MSFT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-08-02,2022-08-17,15,375.64,268.55,107.09,7.4
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-08-09,2022-08-18,9,1484.94,1592.35,107.4,5.6
CRWD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2022-08-18,2022-08-23,5,5127.44,4734.82,-392.62,-7.7
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-08-16,2022-08-25,9,1147.88,1177.52,29.64,1.7
AAPL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2022-08-23,2022-08-29,6,3604.56,3472.91,-131.65,-3.7
AMAT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-08-16,2022-08-31,15,513.65,371.04,142.61,8.7
NOW,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-08-16,2022-08-31,15,482.79,296.79,186.0,12.8
TSLA,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-08-17,2022-09-01,15,530.39,326.98,203.41,11.4
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-08-24,2022-09-02,9,763.22,657.93,-105.29,-8.1
AAPL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-08-29,2022-09-07,9,3552.62,3307.3,-245.32,-6.9
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-08-31,2022-09-09,9,1401.06,1346.22,-54.85,-2.7
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-08-31,2022-09-09,9,1138.63,1147.59,8.96,0.5
AVGO,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-09-01,2022-09-12,11,1119.67,1153.52,33.85,1.7
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-09-13,2022-09-22,9,1350.58,1245.52,-105.05,-5.3
GOOGL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-09-13,2022-09-22,9,2476.89,2302.14,-174.76,-7.1
AMAT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-09-13,2022-09-22,9,2223.51,1970.84,-252.67,-11.4
CRWD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-09-14,2022-09-23,9,5057.84,4230.45,-827.4,-16.4
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-09-22,2022-10-03,11,3586.72,3333.33,-253.38,-7.1
HOOD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-09-22,2022-10-03,11,1668.49,1687.07,18.58,1.0
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-09-23,2022-10-03,10,3516.73,3336.85,-179.87,-5.1
AMZN,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-10-06,2022-10-17,11,3064.38,2836.21,-228.17,-7.4
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-10-07,2022-10-17,10,1449.21,1313.59,-135.62,-8.6
TSLA,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2022-10-03,2022-10-18,15,1059.81,814.23,-245.58,-14.6
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-10-10,2022-10-19,9,1414.98,1328.67,-86.31,-4.6
HOOD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2022-10-10,2022-10-19,9,1242.95,1083.37,-159.58,-10.8
HOOD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2022-10-20,2022-10-31,11,1364.98,1550.87,185.89,12.1
