date,net_liq,cash,total_return_pct,regime,confidence,base_signal,qqq_drawdown,alloc_QQQ,alloc_QLD,alloc_LEAPS,alloc_SGOV,QQQ_shares,QLD_shares,SGOV_shares,LEAPS_contracts,leaps_price,orders_queued
2024-06-13,38517.85,7759.99,54.07,SIDEWAYS,0.615,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11383.7,0
2024-06-14,38683.1,7759.99,54.73,SIDEWAYS,0.488,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11440.24,0
2024-06-17,39079.43,7759.99,56.32,SIDEWAYS,0.435,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11576.51,0
2024-06-18,39085.23,7759.99,56.34,SIDEWAYS,0.444,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11576.26,0
2024-06-20,38826.76,7759.99,55.31,SIDEWAYS,0.301,1,-0.77,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11485.76,0
2024-06-21,38734.24,7759.99,54.94,SIDEWAYS,0.301,1,-1.04,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11451.87,0
2024-06-24,38366.56,7759.99,53.47,SIDEWAYS,0.442,1,-2.16,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11325.76,0
2024-06-25,38743.77,7759.99,54.98,SIDEWAYS,0.462,1,-1.04,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11462.85,0
2024-06-26,38813.87,7759.99,55.26,SIDEWAYS,0.484,1,-0.84,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11489.04,0
2024-06-27,38893.95,7759.99,55.58,SIDEWAYS,0.462,1,-0.58,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11515.63,0
2024-06-28,38713.03,7759.99,54.85,SIDEWAYS,0.462,1,-1.1,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11447.96,0
2024-07-01,38908.72,7759.99,55.63,SIDEWAYS,0.545,1,-0.52,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11516.83,0
2024-07-02,39259.64,7759.99,57.04,SIDEWAYS,0.621,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11643.37,0
2024-07-03,39538.04,7759.99,58.15,SIDEWAYS,0.557,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11741.68,0
2024-07-05,39888.77,7759.99,59.56,SIDEWAYS,0.549,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11864.54,0
2024-07-08,39967.85,7759.99,59.87,SIDEWAYS,0.549,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11889.78,0
2024-07-09,39995.67,7759.99,59.98,SIDEWAYS,0.494,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11900.59,0
2024-07-10,40354.35,7759.99,61.42,SIDEWAYS,0.41,1,0.0,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,12025.17,0
2024-07-11,39616.44,7759.99,58.47,SIDEWAYS,0.442,1,-2.19,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11786.0,0
2024-07-12,39808.56,7759.99,59.23,SIDEWAYS,0.466,1,-1.62,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11849.53,0
2024-07-15,39886.77,7759.99,59.55,SIDEWAYS,0.444,1,-1.35,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11867.55,0
2024-07-16,39898.38,7759.99,59.59,SIDEWAYS,0.521,1,-1.32,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11871.06,0
2024-07-17,38981.31,7759.99,55.93,SIDEWAYS,0.535,1,-4.21,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11607.85,0
2024-07-18,38827.99,7759.99,55.31,SIDEWAYS,0.45,1,-4.67,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11556.79,0
2024-07-19,38512.47,7759.99,54.05,SIDEWAYS,0.437,1,-5.51,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11430.79,0
2024-07-22,39011.95,7759.99,56.05,SIDEWAYS,0.432,1,-4.1,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11618.2,0
2024-07-23,38892.22,7759.99,55.57,SIDEWAYS,0.432,0,-4.44,55.0,10.0,30.0,5.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11573.31,0
2024-07-24,37868.59,7759.99,51.47,BULL,0.432,0,-7.87,0.0,0.0,15.0,85.0,32.019110347475866,60.985240715061536,13.428302666590668,1,11316.61,3
2024-07-25,37764.5,9.61,51.06,BULL,0.45,0,-8.89,0.0,0.0,15.0,85.0,0.0,0.0,283.42830266659064,1,11196.92,0
2024-07-26,37876.64,9.61,51.51,BULL,0.442,0,-7.95,0.0,0.0,15.0,85.0,0.0,0.0,283.42830266659064,1,11301.14,0
2024-07-29,37900.73,9.61,51.6,BULL,0.444,0,-7.77,0.0,0.0,15.0,85.0,0.0,0.0,283.42830266659064,1,11317.31,0
2024-07-30,37757.08,9.61,51.03,BULL,0.444,0,-9.03,0.0,0.0,15.0,85.0,0.0,0.0,283.42830266659064,1,11173.66,0
2024-07-31,38193.54,9.61,52.77,BULL,0.444,0,-6.34,10.0,40.0,15.0,35.0,0.0,0.0,283.42830266659064,1,11607.49,3
2024-08-01,37300.56,43.6,49.2,BULL,0.442,0,-8.61,0.0,0.0,15.0,85.0,6.947523289846401,250.0,121.17787874714173,1,11396.05,3
2024-08-02,36578.52,58.76,46.31,BULL,0.462,0,-10.78,0.0,0.0,15.0,85.0,0.0,0.0,270.17787874714173,1,11164.81,0
2024-08-05,36362.95,58.76,45.45,BULL,0.462,0,-13.44,0.0,0.0,15.0,85.0,0.0,0.0,270.17787874714173,1,10946.71,0
2024-08-06,36489.51,58.76,45.96,BULL,0.462,0,-12.61,0.0,0.0,15.0,85.0,0.0,0.0,270.17787874714173,1,11068.22,0
2024-08-07,36349.98,58.76,45.4,BULL,0.462,0,-13.56,0.0,0.0,15.0,85.0,0.0,0.0,270.17787874714173,1,10928.69,0
2024-08-08,36848.0,58.76,47.39,BULL,0.517,0,-10.91,0.0,0.0,15.0,85.0,0.0,0.0,270.17787874714173,1,11419.12,0
2024-08-09,36917.78,58.76,47.67,BULL,0.452,0,-10.45,10.0,40.0,15.0,35.0,0.0,0.0,270.17787874714173,1,11481.33,3
2024-08-12,36953.39,11.14,47.81,BULL,0.42,0,-10.26,10.0,40.0,15.0,35.0,7.023492750977153,260.0,116.9284722912854,1,11506.77,0
2024-08-13,37966.5,11.14,51.87,BULL,0.413,0,-8.03,10.0,40.0,15.0,35.0,7.023492750977153,260.0,116.9284722912854,1,11882.36,0
2024-08-14,37964.15,11.14,51.86,BULL,0.403,0,-8.0,10.0,40.0,15.0,35.0,7.023492750977153,260.0,116.9284722912854,1,11867.7,0
2024-08-15,39038.77,11.14,56.16,BULL,0.383,0,-5.67,10.0,40.0,15.0,35.0,7.023492750977153,260.0,116.9284722912854,1,12266.19,0
2024-08-16,39063.53,11.14,56.25,BULL,0.41,0,-5.55,10.0,40.0,15.0,35.0,7.023492750977153,260.0,116.9284722912854,1,12260.3,0
2024-08-19,39623.93,11.14,58.5,BULL,0.41,1,-4.31,20.0,25.0,25.0,30.0,7.023492750977153,260.0,116.9284722912854,1,12448.22,3
2024-08-20,39528.11,4871.37,58.11,BULL,0.403,1,-4.51,20.0,25.0,25.0,30.0,12.449920332568412,150.73023738965196,94.8023446930987,1,12412.93,0
2024-08-21,39663.57,4871.37,58.65,BULL,0.403,1,-4.07,20.0,25.0,25.0,30.0,12.449920332568412,150.73023738965196,94.8023446930987,1,12446.68,0
2024-08-22,39100.31,4871.37,56.4,BULL,0.383,1,-5.59,0.0,0.0,10.0,90.0,12.449920332568412,150.73023738965196,94.8023446930987,1,12220.59,3
2024-08-23,39427.73,74.31,57.71,BULL,0.326,1,-4.56,10.0,15.0,15.0,60.0,0.0,0.0,286.8023446930987,1,12360.56,3
2024-08-26,39235.67,3.79,56.94,BULL,0.347,1,-5.49,0.0,0.0,10.0,90.0,7.038595716635358,74.0,213.65136246214007,1,12249.01,3
2024-08-27,39231.22,59.2,56.92,BULL,0.281,1,-5.21,10.0,15.0,15.0,60.0,0.0,0.0,285.65136246214007,1,12279.47,3
2024-08-28,38869.75,1.2,55.48,BULL,0.344,1,-6.28,0.0,0.0,10.0,90.0,7.051110846933403,75.0,212.52319976685015,1,12024.34,3
2024-08-29,38895.78,2.8,55.58,BULL,0.383,1,-6.42,10.0,15.0,15.0,60.0,0.0,0.0,285.52319976685015,1,12007.15,3
2024-08-30,39093.9,33.2,56.38,BULL,0.399,1,-5.31,10.0,15.0,15.0,60.0,7.081425437526131,77.0,210.66419442297064,1,12162.55,0
2024-09-03,38506.8,33.2,54.03,BULL,0.42,0,-8.18,0.0,0.0,15.0,85.0,7.081425437526131,77.0,210.66419442297064,1,11895.93,3
2024-09-04,38400.59,86.51,53.6,BULL,0.502,0,-8.42,0.0,0.0,15.0,85.0,0.0,0.0,280.66419442297064,1,11858.44,0
2024-09-05,38220.82,86.51,52.88,BULL,0.484,0,-8.33,0.0,0.0,15.0,85.0,0.0,0.0,280.66419442297064,1,11670.76,0
2024-09-06,38001.19,86.51,52.0,BULL,0.49,0,-10.79,0.0,0.0,15.0,85.0,0.0,0.0,280.66419442297064,1,11440.58,0
2024-09-09,38156.75,86.51,52.63,BULL,0.42,0,-9.64,0.0,0.0,15.0,85.0,0.0,0.0,280.66419442297064,1,11593.51,0
2024-09-10,38265.7,86.51,53.06,BULL,0.475,0,-8.81,10.0,40.0,15.0,35.0,0.0,0.0,280.66419442297064,1,11697.18,3
2024-09-11,39075.52,38.41,56.3,BULL,0.557,0,-6.83,10.0,40.0,15.0,35.0,7.148983183919231,266.0,120.65149726559025,1,12002.36,0
2024-09-12,39353.16,38.41,57.41,BULL,0.557,0,-5.91,10.0,40.0,15.0,35.0,7.148983183919231,266.0,120.65149726559025,1,11994.31,0
2024-09-13,39409.17,38.41,57.64,BULL,0.484,0,-5.49,10.0,40.0,15.0,35.0,7.148983183919231,266.0,120.65149726559025,1,11927.72,0
2024-09-16,39126.99,38.41,56.51,BULL,0.454,1,-5.91,20.0,25.0,25.0,30.0,7.148983183919231,266.0,120.65149726559025,1,11773.53,3
2024-09-17,39029.73,5395.91,56.12,BULL,0.454,1,-5.86,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11614.04,0
2024-09-18,38850.54,5395.91,55.4,BULL,0.454,1,-6.27,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11526.56,0
2024-09-19,39702.32,5395.91,58.81,BULL,0.484,1,-3.9,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11857.14,0
2024-09-20,39511.28,5395.91,58.05,BULL,0.579,1,-4.08,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11708.85,0
2024-09-23,39586.38,5395.91,58.35,BULL,0.502,1,-3.83,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11725.2,0
2024-09-24,39743.81,5395.91,58.98,BULL,0.572,1,-3.36,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11780.04,0
2024-09-25,39699.99,5395.91,58.8,BULL,0.567,1,-3.27,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11711.97,0
2024-09-26,39942.45,5395.91,59.77,BULL,0.466,1,-2.55,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11798.23,0
2024-09-27,39684.8,5395.91,58.74,BULL,0.422,1,-3.09,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11663.04,0
2024-09-30,39777.36,5395.91,59.11,BULL,0.442,1,-2.82,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11700.47,0
2024-10-01,39314.97,5395.91,57.26,BULL,0.441,1,-4.18,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11539.77,0
2024-10-02,39361.86,5395.91,57.45,BULL,0.423,1,-4.04,20.0,25.0,25.0,30.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11552.65,0
2024-10-03,39331.7,5395.91,57.33,BULL,0.444,1,-4.11,20.0,0.0,20.0,60.0,12.50238534378396,155.31119323353377,93.21935821756692,1,11538.49,2
2024-10-04,39717.01,3108.97,58.87,SIDEWAYS,0.454,1,-2.97,55.0,10.0,30.0,5.0,12.50238534378396,0.0,199.45177859750754,1,11669.13,3
2024-10-07,39435.88,8646.76,57.74,SIDEWAYS,0.444,1,-4.01,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11554.05,0
2024-10-08,39930.25,8646.76,59.72,SIDEWAYS,0.444,1,-2.58,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11741.19,0
2024-10-09,40195.66,8646.76,60.78,SIDEWAYS,0.454,1,-1.81,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11842.02,0
2024-10-10,40134.59,8646.76,60.54,SIDEWAYS,0.442,1,-1.92,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11804.34,0
2024-10-11,40177.16,8646.76,60.71,SIDEWAYS,0.41,1,-1.77,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11816.38,0
2024-10-14,40446.33,8646.76,61.79,SIDEWAYS,0.432,1,-0.95,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11908.0,0
2024-10-15,39890.22,8646.76,59.56,SIDEWAYS,0.444,1,-2.27,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11637.84,0
2024-10-16,39888.22,8646.76,59.55,SIDEWAYS,0.444,1,-2.26,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11632.85,0
2024-10-17,39915.65,8646.76,59.66,SIDEWAYS,0.474,1,-2.19,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11645.18,0
2024-10-18,40033.75,8646.76,60.14,SIDEWAYS,0.41,1,-1.55,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11627.34,0
2024-10-21,40090.88,8646.76,60.36,SIDEWAYS,0.41,1,-1.36,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11643.57,0
2024-10-22,40116.46,8646.76,60.47,SIDEWAYS,0.41,1,-1.25,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11646.53,0
2024-10-23,39606.94,8646.76,58.43,SIDEWAYS,0.41,1,-2.77,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11464.14,0
2024-10-24,39860.67,8646.76,59.44,SIDEWAYS,0.41,1,-1.98,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11548.59,0
2024-10-25,40067.52,8646.76,60.27,SIDEWAYS,0.41,1,-1.38,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11628.34,0
2024-10-28,40060.22,8646.76,60.24,SIDEWAYS,0.403,1,-1.36,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11617.42,0
2024-10-29,40379.46,8646.76,61.52,SIDEWAYS,0.41,1,-0.42,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11733.0,0
2024-10-30,40125.98,8646.76,60.5,SIDEWAYS,0.403,1,-1.17,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11642.18,0
2024-10-31,39293.84,8646.76,57.18,SIDEWAYS,0.444,1,-3.66,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11347.54,0
2024-11-01,39521.51,8646.76,58.09,SIDEWAYS,0.444,1,-2.95,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11424.16,0
2024-11-04,39433.47,8646.76,57.73,SIDEWAYS,0.444,0,-3.23,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11397.72,0
2024-11-05,39857.96,8646.76,59.43,SIDEWAYS,0.442,0,-2.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11557.29,0
2024-11-06,40822.54,8646.76,63.29,SIDEWAYS,0.494,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11949.42,0
2024-11-07,41371.66,8646.76,65.49,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12155.13,0
2024-11-08,41403.72,8646.76,65.61,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12163.51,0
2024-11-11,41380.88,8646.76,65.52,SIDEWAYS,0.502,1,-0.06,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12154.1,0
2024-11-12,41291.55,8646.76,65.17,SIDEWAYS,0.502,1,-0.24,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12104.61,0
2024-11-13,41236.33,8646.76,64.95,SIDEWAYS,0.502,1,-0.37,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12078.28,0
2024-11-14,41003.27,8646.76,64.01,SIDEWAYS,0.495,1,-1.06,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12000.7,0
2024-11-15,40264.83,8646.76,61.06,SIDEWAYS,0.484,1,-3.42,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11786.76,0
2024-11-18,40485.68,8646.76,61.94,SIDEWAYS,0.484,1,-2.75,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11858.49,0
2024-11-19,40694.9,8646.76,62.78,SIDEWAYS,0.484,1,-2.08,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11921.12,0
2024-11-20,40670.13,8646.76,62.68,SIDEWAYS,0.464,1,-2.13,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11908.78,0
2024-11-21,40792.76,8646.76,63.17,SIDEWAYS,0.432,1,-1.78,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11953.28,0
2024-11-22,40845.97,8646.76,63.38,SIDEWAYS,0.494,1,-1.62,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11973.17,0
2024-11-25,40888.21,8646.76,63.55,SIDEWAYS,0.484,1,-1.47,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11981.03,0
2024-11-26,41041.8,8646.76,64.17,SIDEWAYS,0.551,1,-0.94,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12017.96,0
2024-11-27,40780.36,8646.76,63.12,SIDEWAYS,0.494,1,-1.72,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,11929.72,0
2024-11-29,41076.94,8646.76,64.31,SIDEWAYS,0.502,1,-0.86,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12037.67,0
2024-12-02,41458.68,8646.76,65.83,SIDEWAYS,0.484,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12179.62,0
2024-12-03,41557.04,8646.76,66.23,SIDEWAYS,0.549,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12208.88,0
2024-12-04,41994.95,8646.76,67.98,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12370.92,0
2024-12-05,41854.68,8646.76,67.42,SIDEWAYS,0.502,1,-0.28,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12293.47,0
2024-12-06,42155.03,8646.76,68.62,SIDEWAYS,0.41,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12391.73,0
2024-12-09,41888.55,8646.76,67.55,SIDEWAYS,0.502,1,-0.78,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12305.01,0
2024-12-10,41768.25,8646.76,67.07,SIDEWAYS,0.542,1,-1.12,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12263.29,0
2024-12-11,42408.42,8646.76,69.63,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12498.53,0
2024-12-12,42163.51,8646.76,68.65,SIDEWAYS,0.502,1,-0.65,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12403.17,0
2024-12-13,42332.11,8646.76,69.33,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12397.52,0
2024-12-16,42860.35,8646.76,71.44,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12592.55,0
2024-12-17,42708.05,8646.76,70.83,SIDEWAYS,0.476,1,-0.44,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12544.25,0
2024-12-18,41606.26,8646.76,66.43,SIDEWAYS,0.557,1,-4.03,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12286.94,0
2024-12-19,41352.12,8646.76,65.41,SIDEWAYS,0.557,1,-4.46,55.0,10.0,30.0,5.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12134.34,0
2024-12-20,41628.32,8646.76,66.51,BULL,0.549,1,-3.63,20.0,0.0,20.0,60.0,31.587826729989647,55.55014493338635,14.679975698737849,1,12215.62,3
2024-12-23,41874.25,2816.66,67.5,BULL,0.483,1,-2.69,20.0,0.0,20.0,60.0,12.927747715758983,0.0,208.95507484889325,1,12346.58,0
2024-12-24,42156.28,2816.66,68.63,BULL,0.502,1,-1.37,20.0,25.0,25.0,30.0,12.927747715758983,0.0,208.95507484889325,1,12531.43,2
2024-12-26,42187.88,5472.03,68.75,SIDEWAYS,0.484,1,-1.43,55.0,10.0,30.0,5.0,12.927747715758983,135.91856153357958,99.14044085543344,1,12527.7,3
2024-12-27,41738.35,8984.89,66.95,SIDEWAYS,0.557,1,-2.74,55.0,10.0,30.0,5.0,30.824603535754953,50.872645128085594,15.43187418867447,1,12377.33,0
2024-12-30,41305.92,8984.89,65.22,SIDEWAYS,0.432,1,-4.04,55.0,10.0,30.0,5.0,30.824603535754953,50.872645128085594,15.43187418867447,1,12234.98,0
2024-12-31,40952.38,8984.89,63.81,BULL,0.482,0,-4.85,0.0,0.0,15.0,85.0,30.824603535754953,50.872645128085594,15.43187418867447,1,12063.31,3
2025-01-02,41052.31,55.69,64.21,BULL,0.45,0,-5.04,0.0,0.0,15.0,85.0,0.0,0.0,302.43187418867444,1,12035.78,0
2025-01-03,41280.88,55.69,65.12,BULL,0.557,0,-3.48,0.0,0.0,15.0,85.0,0.0,0.0,302.43187418867444,1,12255.69,0
2025-01-06,41435.46,55.69,65.74,BULL,0.557,0,-2.38,10.0,40.0,15.0,35.0,0.0,0.0,302.43187418867444,1,12410.27,3
2025-01-07,40682.99,55.56,62.73,BULL,0.557,0,-4.12,0.0,0.0,15.0,85.0,6.748534133213516,230.0,128.69026334622484,1,12247.08,3
2025-01-08,40686.85,6.16,62.75,BULL,0.502,0,-4.1,10.0,40.0,15.0,35.0,0.0,0.0,296.6902633462248,1,12249.84,3
2025-01-10,40296.9,13.84,61.19,BULL,0.484,0,-5.6,0.0,0.0,15.0,85.0,6.745826711479384,239.0,126.31490730441811,1,12100.38,3
2025-01-13,39913.27,16.47,59.65,BULL,0.494,0,-5.91,0.0,0.0,15.0,85.0,0.0,0.0,290.3149073044181,1,12060.27,0
2025-01-14,39893.58,16.47,59.57,BULL,0.494,0,-6.0,0.0,0.0,15.0,85.0,0.0,0.0,290.3149073044181,1,12037.8,0
2025-01-15,40239.68,16.47,60.96,BULL,0.557,0,-3.83,10.0,40.0,15.0,35.0,0.0,0.0,290.3149073044181,1,12381.14,3
2025-01-16,39822.8,33.66,59.29,BULL,0.557,0,-4.51,10.0,40.0,15.0,35.0,6.653221390868829,224.0,124.82718337098817,1,12281.18,0
2025-01-17,40536.95,33.66,62.15,BULL,0.502,0,-2.9,10.0,40.0,15.0,35.0,6.653221390868829,224.0,124.82718337098817,1,12531.88,0
2025-01-21,40749.61,33.66,63.0,BULL,0.557,1,-2.33,20.0,25.0,25.0,30.0,6.653221390868829,224.0,124.82718337098817,1,12587.84,3
2025-01-22,41290.26,5310.1,65.16,BULL,0.482,1,-1.08,20.0,25.0,25.0,30.0,11.706253211569988,135.02117993468383,95.54640068571072,1,12779.09,0
2025-01-23,41353.7,5310.1,65.41,SIDEWAYS,0.484,1,-0.87,55.0,10.0,30.0,5.0,11.706253211569988,135.02117993468383,95.54640068571072,1,12794.1,3
2025-01-24,41148.8,8295.49,64.6,SIDEWAYS,0.484,1,-1.43,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12713.71,0
2025-01-27,40287.72,8295.49,61.15,SIDEWAYS,0.467,1,-4.3,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12482.72,0
2025-01-28,40763.82,8295.49,63.06,SIDEWAYS,0.444,1,-2.88,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12650.23,0
2025-01-29,40692.94,8295.49,62.77,SIDEWAYS,0.491,1,-3.07,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12619.78,0
2025-01-30,40827.0,8295.49,63.31,SIDEWAYS,0.476,1,-2.65,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12664.16,0
2025-01-31,40739.93,8295.49,62.96,SIDEWAYS,0.502,1,-2.79,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12609.44,0
2025-02-03,40477.41,8295.49,61.91,SIDEWAYS,0.502,0,-3.57,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12515.62,0
2025-02-04,40701.7,8295.49,62.81,SIDEWAYS,0.494,1,-2.39,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12482.88,0
2025-02-05,40850.98,8295.49,63.4,SIDEWAYS,0.484,1,-1.95,55.0,10.0,30.0,5.0,30.042658719288994,49.63632996457328,15.078611643487136,1,12536.5,0
