Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
SHOP,DIAGONAL,BULLISH,TIME,2020-03-19,2020-04-03,15,4032.83,4573.35,540.52,12.0
SHOP,DIAGONAL,BEARISH,TIME,2020-03-23,2020-04-07,15,3759.83,3638.25,-121.58,-2.7
NVDA,DIAGONAL,BEARISH,TIME,2020-03-24,2020-04-08,15,4353.02,4313.74,-39.28,-0.9
AVGO,DIAGONAL,BEARISH,TIME,2020-03-25,2020-04-09,15,4174.04,4509.02,334.99,7.4
AVGO,DIAGONAL,BEARISH,TIME,2020-03-26,2020-04-13,18,3591.57,3405.51,-186.06,-4.1
META,DIAGONAL,BULLISH,TIME,2020-04-03,2020-04-20,17,5573.64,4667.1,-906.54,-16.3
NOW,DIAGONAL,BULLISH,TIME,2020-04-03,2020-04-20,17,3818.83,3695.01,-123.82,-2.7
AMZN,DIAGONAL,BEARISH,TIME,2020-04-08,2020-04-23,15,3290.22,2948.05,-342.17,-7.6
TQQQ,DIAGONAL,BEARISH,TIME,2020-04-09,2020-04-24,15,4295.51,3356.85,-938.66,-20.8
ANET,DIAGONAL,BULLISH,TIME,2020-04-13,2020-04-28,15,4093.68,3102.2,-991.49,-22.0
CIEN,DIAGONAL,BULLISH,TIME,2020-04-13,2020-04-28,15,3118.68,2547.93,-570.75,-12.7
GOOGL,NAKED_LONG,BEARISH,TIME,2020-04-24,2020-04-29,5,3456.09,3810.12,354.03,7.9
MU,NAKED_LONG,BEARISH,TIME,2020-04-28,2020-05-04,6,4327.98,4459.35,131.37,2.9
ANET,NAKED_LONG,BEARISH,TIME,2020-04-28,2020-05-04,6,4459.21,4329.23,-129.99,-2.9
NVDA,DIAGONAL,BULLISH,TIME,2020-04-20,2020-05-05,15,4368.71,3380.72,-987.99,-21.9
QCOM,DIAGONAL,BULLISH,TIME,2020-04-20,2020-05-05,15,3833.55,3293.59,-539.96,-12.0
TQQQ,NAKED_LONG,BEARISH,TIME,2020-05-05,2020-05-11,6,4288.58,4750.39,461.81,10.2
CRWD,DIAGONAL,BULLISH,TIME,2020-04-29,2020-05-14,15,3508.0,3798.64,290.64,6.4
GDX,NAKED_LONG,BULLISH,TIME,2020-05-11,2020-05-18,7,3907.54,4079.53,172.0,3.8
MU,DIAGONAL,BULLISH,TIME,2020-05-04,2020-05-19,15,4142.91,3700.27,-442.64,-9.8
SPY,DIAGONAL,BULLISH,TIME,2020-05-04,2020-05-19,15,6252.67,5710.16,-542.51,-8.7
NVDA,NAKED_LONG,BEARISH,TIME,2020-05-19,2020-05-26,7,4387.4,4342.66,-44.73,-1.0
AMZN,NAKED_LONG,BEARISH,TIME,2020-05-19,2020-05-26,7,2965.26,2927.05,-38.21,-0.8
GDX,NAKED_LONG,BULLISH,TIME,2020-05-21,2020-05-26,5,4007.64,3892.96,-114.68,-2.5
ANET,DIAGONAL,BULLISH,TIME,2020-05-14,2020-05-29,15,4238.66,4434.16,195.5,4.3
GDX,NAKED_LONG,BULLISH,TIME,2020-05-26,2020-06-01,6,3914.72,3895.77,-18.95,-0.4
MSFT,NAKED_LONG,BULLISH,TIME,2020-05-26,2020-06-01,6,3764.04,3617.81,-146.24,-3.2
CRWD,DIAGONAL,BULLISH,TIME,2020-05-18,2020-06-02,15,3827.36,4788.46,961.1,21.3
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-01,2020-06-08,7,4361.82,4798.19,436.38,9.7
GOOGL,NAKED_LONG,BEARISH,TIME,2020-06-01,2020-06-08,7,4234.1,4281.42,47.33,1.0
AMD,NAKED_LONG,BULLISH,TIME,2020-06-02,2020-06-08,6,3819.49,3742.35,-77.14,-1.7
AMZN,DIAGONAL,BULLISH,TIME,2020-05-26,2020-06-10,15,2942.34,2743.56,-198.78,-4.4
IWM,DIAGONAL,BULLISH,TIME,2020-05-29,2020-06-15,17,3206.54,3277.82,71.27,1.6
MRVL,NAKED_LONG,BULLISH,TIME,2020-06-08,2020-06-15,7,4302.44,4297.86,-4.58,-0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-08,2020-06-15,7,4237.8,4983.53,745.73,16.5
AAPL,NAKED_LONG,BEARISH,TIME,2020-06-08,2020-06-15,7,3199.16,3571.25,372.09,8.3
AVGO,NAKED_LONG,BULLISH,TIME,2020-06-10,2020-06-15,5,4333.4,4433.38,99.98,2.2
NVDA,NAKED_LONG,BEARISH,TIME,2020-06-15,2020-06-22,7,4370.18,4417.83,47.66,1.1
AAPL,NAKED_LONG,BEARISH,TIME,2020-06-15,2020-06-22,7,3586.64,3757.27,170.63,3.8
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-16,2020-06-22,6,4157.84,4214.61,56.77,1.3
TSLA,NAKED_LONG,BULLISH,TIME,2020-06-22,2020-06-29,7,3703.99,3725.78,21.79,0.5
VRT,NAKED_LONG,BULLISH,TIME,2020-06-22,2020-06-29,7,4480.1,4582.97,102.87,2.3
ANET,NAKED_LONG,BULLISH,TIME,2020-06-22,2020-06-29,7,4425.9,4054.29,-371.61,-8.2
TQQQ,DIAGONAL,BULLISH,TIME,2020-06-15,2020-06-30,15,4314.45,4854.04,539.59,12.0
SOXL,DIAGONAL,BULLISH,TIME,2020-06-15,2020-06-30,15,4076.85,3991.66,-85.19,-1.9
AMZN,NAKED_LONG,BULLISH,TIME,2020-06-29,2020-07-06,7,2854.09,3428.89,574.79,12.7
ANET,NAKED_LONG,BULLISH,TIME,2020-06-29,2020-07-06,7,4367.72,4483.59,115.87,2.6
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-30,2020-07-06,6,4287.26,4862.15,574.9,12.7
SOXL,NAKED_LONG,BEARISH,TIME,2020-06-30,2020-07-06,6,4183.36,4391.61,208.25,4.6
TQQQ,NAKED_LONG,BEARISH,TIME,2020-07-06,2020-07-13,7,4422.63,3668.36,-754.27,-16.7
SOXL,NAKED_LONG,BEARISH,TIME,2020-07-06,2020-07-13,7,4441.59,3370.42,-1071.17,-23.8
NVDA,NAKED_LONG,BEARISH,TIME,2020-07-06,2020-07-13,7,4341.21,4177.75,-163.46,-3.6
VRT,NAKED_LONG,BULLISH,TIME,2020-07-07,2020-07-13,6,4287.62,3965.2,-322.42,-7.2
CRWD,DIAGONAL,BULLISH,TIME,2020-06-29,2020-07-14,15,2636.4,2860.23,223.83,5.0
CRWD,NAKED_LONG,BULLISH,TIME,2020-07-14,2020-07-20,6,2931.93,2984.5,52.57,1.2
CRWD,DIAGONAL,BULLISH,TIME,2020-07-07,2020-07-22,15,2760.98,2836.69,75.71,1.7
TQQQ,NAKED_LONG,BEARISH,TIME,2020-07-20,2020-07-27,7,4212.45,3858.65,-353.79,-7.8
AVGO,NAKED_LONG,BULLISH,TIME,2020-07-22,2020-07-27,5,4058.07,4064.52,6.45,0.1
SOXL,DIAGONAL,BULLISH,TIME,2020-07-13,2020-07-28,15,4348.18,4498.86,150.67,3.3
NVDA,DIAGONAL,BULLISH,TIME,2020-07-13,2020-07-28,15,4480.36,4379.27,-101.09,-2.2
MSFT,DIAGONAL,BULLISH,TIME,2020-07-13,2020-07-28,15,4328.89,4261.91,-66.97,-1.5
SHOP,NAKED_LONG,BEARISH,TIME,2020-07-27,2020-08-03,7,2976.13,3281.05,304.92,6.8
SHOP,NAKED_LONG,BEARISH,TIME,2020-07-28,2020-08-03,6,3000.07,3286.12,286.05,6.3
NET,NAKED_LONG,BEARISH,TIME,2020-07-28,2020-08-03,6,4305.94,4868.51,562.56,12.5
GDX,NAKED_LONG,BULLISH,TIME,2020-07-29,2020-08-03,5,3667.31,3708.13,40.83,0.9
GOOGL,NAKED_LONG,BULLISH,TIME,2020-08-03,2020-08-10,7,3147.34,3151.23,3.89,0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-03,2020-08-10,7,4238.35,4074.07,-164.28,-3.6
NVDA,NAKED_LONG,BEARISH,TIME,2020-08-03,2020-08-10,7,4382.6,4137.51,-245.09,-5.4
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-04,2020-08-10,6,4267.67,4080.35,-187.32,-4.2
AMD,CREDIT_SPREAD,BULLISH,TIME,2020-07-28,2020-08-12,15,2012.05,2267.91,-255.87,-5.7
TQQQ,NAKED_LONG,BULLISH,TIME,2020-08-10,2020-08-17,7,4241.21,4507.66,266.46,5.9
NVDA,NAKED_LONG,BULLISH,TIME,2020-08-10,2020-08-17,7,4416.21,5205.22,789.01,17.5
MSFT,NAKED_LONG,BULLISH,TIME,2020-08-10,2020-08-17,7,4544.55,4507.89,-36.66,-0.8
MU,NAKED_LONG,BEARISH,TIME,2020-08-10,2020-08-17,7,4486.55,4200.02,-286.54,-6.4
VRT,NAKED_LONG,BULLISH,TIME,2020-08-12,2020-08-17,5,4114.7,4237.81,123.12,2.7
MU,NAKED_LONG,BULLISH,TIME,2020-08-17,2020-08-24,7,4129.22,3814.82,-314.4,-7.0
MU,NAKED_LONG,BULLISH,TIME,2020-08-18,2020-08-24,6,4052.44,3817.77,-234.67,-5.2
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-18,2020-08-24,6,4026.52,3794.61,-231.91,-5.1
SHOP,NAKED_LONG,BULLISH,TIME,2020-08-24,2020-08-31,7,2507.11,2567.19,60.08,1.3
CRWD,NAKED_LONG,BULLISH,TIME,2020-08-24,2020-08-31,7,2905.91,3236.43,330.52,7.3
AAPL,DIAGONAL,BULLISH,TIME,2020-08-17,2020-09-01,15,2899.99,2913.38,13.39,0.3
META,DIAGONAL,BULLISH,TIME,2020-08-17,2020-09-01,15,6458.54,7025.42,566.88,8.8
NET,DIAGONAL,BULLISH,TIME,2020-08-24,2020-09-08,15,4026.51,3339.94,-686.56,-15.2
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-31,2020-09-08,8,4168.73,4787.08,618.35,13.7
TQQQ,NAKED_LONG,BEARISH,TIME,2020-09-01,2020-09-08,7,4466.18,4796.26,330.08,7.3
NVDA,NAKED_LONG,BEARISH,TIME,2020-09-01,2020-09-08,7,4330.25,4657.23,326.98,7.3
VRT,NAKED_LONG,BEARISH,TIME,2020-09-08,2020-09-14,6,4221.73,4080.09,-141.64,-3.1
VRT,DIAGONAL,BULLISH,TIME,2020-08-31,2020-09-15,15,4094.71,3527.63,-567.08,-12.6
TQQQ,NAKED_LONG,BEARISH,TIME,2020-09-15,2020-09-21,6,4096.99,3600.37,-496.62,-11.0
TQQQ,DIAGONAL,BULLISH,TIME,2020-09-08,2020-09-23,15,4296.96,4071.46,-225.51,-5.0
SOXL,DIAGONAL,BULLISH,TIME,2020-09-08,2020-09-23,15,4279.03,4304.92,25.89,0.6
NVDA,DIAGONAL,BULLISH,TIME,2020-09-08,2020-09-23,15,4450.07,4439.07,-11.0,-0.2
GOOGL,DIAGONAL,BULLISH,TIME,2020-09-14,2020-09-29,15,3521.67,3337.22,-184.45,-4.1
SOXL,NAKED_LONG,BEARISH,TIME,2020-09-29,2020-10-05,6,3829.45,3644.53,-184.92,-4.1
SOXL,DIAGONAL,BULLISH,TIME,2020-09-21,2020-10-06,15,4005.43,3857.09,-148.35,-3.3
TSLA,DIAGONAL,BULLISH,TIME,2020-09-23,2020-10-08,15,5582.85,4558.67,-1024.18,-18.3
AMD,DIAGONAL,BULLISH,TIME,2020-09-23,2020-10-08,15,4126.59,4164.96,38.37,0.9
GDX,DIAGONAL,BULLISH,TIME,2020-09-23,2020-10-08,15,4267.67,4169.36,-98.31,-2.2
NOW,NAKED_LONG,BEARISH,TIME,2020-10-05,2020-10-12,7,2288.26,2253.34,-34.91,-0.8
NVDA,NAKED_LONG,BEARISH,TIME,2020-10-06,2020-10-12,6,4485.77,4161.24,-324.54,-7.2
TQQQ,NAKED_LONG,BEARISH,TIME,2020-10-08,2020-10-13,5,4144.42,4821.8,677.38,15.0
SOXL,NAKED_LONG,BEARISH,TIME,2020-10-08,2020-10-13,5,4041.61,4351.27,309.66,6.9
VRT,NAKED_LONG,BULLISH,TIME,2020-10-12,2020-10-19,7,4182.46,4165.79,-16.66,-0.4
TQQQ,NAKED_LONG,BEARISH,TIME,2020-10-12,2020-10-19,7,4195.61,3621.95,-573.66,-12.7
CRWD,DIAGONAL,BULLISH,TIME,2020-10-08,2020-10-23,15,3458.9,3116.37,-342.53,-7.6
VRT,DIAGONAL,BULLISH,TIME,2020-10-13,2020-10-28,15,4241.13,4107.21,-133.92,-3.0
CIEN,DIAGONAL,BULLISH,TIME,2020-10-13,2020-10-28,15,3678.91,3269.64,-409.28,-9.1
TQQQ,DIAGONAL,BULLISH,TIME,2020-10-19,2020-11-03,15,4432.4,3650.68,-781.71,-17.3
SOXL,DIAGONAL,BULLISH,TIME,2020-10-19,2020-11-03,15,4348.89,3588.88,-760.02,-16.9
SOXL,DIAGONAL,BULLISH,PROFIT,2020-10-28,2020-11-06,9,4096.14,6085.42,1989.28,44.1
AAPL,DIAGONAL,BULLISH,TIME,2020-10-23,2020-11-09,17,2656.69,2655.3,-1.4,-0.0
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-03,2020-11-09,6,4160.3,5142.48,982.18,21.8
VRT,NAKED_LONG,BULLISH,TIME,2020-11-06,2020-11-11,5,4323.96,4449.54,125.58,2.8
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-06,2020-11-11,5,4248.98,4052.93,-196.05,-4.3
AMD,DIAGONAL,BULLISH,TIME,2020-10-28,2020-11-12,15,3791.87,4166.74,374.86,8.3
AAPL,NAKED_LONG,BULLISH,TIME,2020-11-09,2020-11-16,7,2703.01,2758.49,55.48,1.2
GDX,NAKED_LONG,BULLISH,TIME,2020-11-11,2020-11-16,5,4384.82,4432.23,47.41,1.1
IWM,NAKED_LONG,BULLISH,TIME,2020-11-12,2020-11-17,5,3483.47,3666.62,183.15,4.1
TSLA,NAKED_LONG,BULLISH,TIME,2020-11-16,2020-11-23,7,3316.84,5016.84,1700.0,37.7
CRWD,NAKED_LONG,BULLISH,TIME,2020-11-16,2020-11-23,7,3844.82,4291.53,446.7,9.9
GDX,NAKED_LONG,BULLISH,TIME,2020-11-17,2020-11-23,6,4375.31,4123.77,-251.53,-5.6
AMZN,CREDIT_SPREAD,BULLISH,TIME,2020-11-09,2020-11-24,15,1714.16,1343.81,370.35,8.2
SHOP,DIAGONAL,BULLISH,TIME,2020-11-11,2020-11-27,16,3027.74,3105.75,78.01,1.7
AAPL,NAKED_LONG,BULLISH,TIME,2020-11-23,2020-11-30,7,2663.13,2514.24,-148.89,-3.3
CRWD,NAKED_LONG,BEARISH,TIME,2020-11-23,2020-11-30,7,4712.26,4691.06,-21.2,-0.4
VRT,NAKED_LONG,BEARISH,TIME,2020-11-23,2020-11-30,7,4488.84,4328.36,-160.47,-3.6
GDX,NAKED_LONG,BULLISH,TIME,2020-11-24,2020-11-30,6,4039.02,4036.9,-2.12,-0.0
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-24,2020-11-30,6,4239.51,3708.28,-531.23,-11.8
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-30,2020-12-07,7,4368.94,3833.5,-535.44,-11.9
SOXL,NAKED_LONG,BEARISH,TIME,2020-11-30,2020-12-07,7,3991.52,4176.42,184.89,4.1
NVDA,NAKED_LONG,BEARISH,TIME,2020-11-30,2020-12-07,7,4377.41,4049.59,-327.82,-7.3
QCOM,DIAGONAL,BULLISH,TIME,2020-11-27,2020-12-14,17,3484.88,3077.84,-407.04,-9.0
AMZN,NAKED_LONG,BULLISH,TIME,2020-12-07,2020-12-14,7,3454.98,3259.08,-195.91,-4.3
TQQQ,NAKED_LONG,BEARISH,TIME,2020-12-07,2020-12-14,7,4421.22,3810.17,-611.05,-13.6
CRM,DIAGONAL,BULLISH,TIME,2020-12-01,2020-12-16,15,5955.85,5314.29,-641.56,-10.8
AAPL,NAKED_LONG,BULLISH,TIME,2020-12-14,2020-12-21,7,2501.7,2703.55,201.85,4.5
TSLA,NAKED_LONG,BULLISH,TIME,2020-12-16,2020-12-21,5,6130.07,6443.41,313.34,5.1
ZS,CREDIT_SPREAD,BULLISH,TIME,2020-12-07,2020-12-22,15,2228.11,2143.17,84.94,1.9
TQQQ,NAKED_LONG,BULLISH,TIME,2020-12-21,2020-12-28,7,4344.57,4438.56,93.99,2.1
SOXL,NAKED_LONG,BULLISH,TIME,2020-12-21,2020-12-28,7,3939.47,3866.59,-72.88,-1.6
AMD,NAKED_LONG,BULLISH,TIME,2020-12-21,2020-12-28,7,4243.22,4156.59,-86.63,-1.9
SOXL,NAKED_LONG,BULLISH,TIME,2020-12-22,2020-12-28,6,3885.96,3871.91,-14.04,-0.3
CRWD,DIAGONAL,BULLISH,TIME,2020-12-14,2020-12-29,15,5277.18,6496.72,1219.54,23.1
MSTR,NAKED_LONG,BEARISH,TIME,2021-01-04,2021-01-11,7,3328.75,3729.09,400.34,9.3
GDX,NAKED_LONG,BEARISH,TIME,2021-01-04,2021-01-11,7,3488.59,3295.56,-193.04,-4.5
AAPL,DIAGONAL,BULLISH,TIME,2021-01-04,2021-01-19,15,2839.99,2736.84,-103.15,-2.4
AMZN,DIAGONAL,BULLISH,TIME,2021-01-04,2021-01-19,15,3407.28,3279.4,-127.88,-3.0
SHOP,DIAGONAL,BULLISH,TIME,2021-01-04,2021-01-19,15,3143.28,3095.26,-48.03,-1.1
VRT,DIAGONAL,BULLISH,TIME,2021-01-05,2021-01-20,15,3979.47,4468.62,489.15,11.4
MSTR,DIAGONAL,BULLISH,TIME,2021-01-11,2021-01-26,15,3403.5,4515.82,1112.33,25.9
IWM,DIAGONAL,BULLISH,TIME,2021-01-11,2021-01-26,15,4167.52,4224.25,56.73,1.3
ADBE,DIAGONAL,BULLISH,TIME,2021-01-19,2021-02-03,15,10000.87,10655.04,654.17,6.5
MSTR,DIAGONAL,BULLISH,TIME,2021-01-20,2021-02-04,15,2222.72,2949.52,726.8,16.9
VRT,NAKED_LONG,BULLISH,TIME,2021-02-03,2021-02-08,5,4127.3,4370.58,243.28,5.7
GDX,NAKED_LONG,BULLISH,TIME,2021-02-03,2021-02-08,5,3693.08,3708.8,15.73,0.4
META,NAKED_LONG,BULLISH,TIME,2021-02-04,2021-02-09,5,6111.11,5975.41,-135.7,-2.2
NVDA,DIAGONAL,BULLISH,TIME,2021-01-26,2021-02-10,15,4276.72,4443.28,166.56,3.9
AVGO,DIAGONAL,BULLISH,TIME,2021-01-26,2021-02-10,15,3596.97,3661.94,64.97,1.5
MU,DIAGONAL,BULLISH,TIME,2021-01-26,2021-02-10,15,3775.47,3924.13,148.66,3.5
CRWD,NAKED_LONG,BULLISH,TIME,2021-02-08,2021-02-16,8,5372.26,5709.7,337.44,6.3
TQQQ,NAKED_LONG,BEARISH,TIME,2021-02-08,2021-02-16,8,4023.34,3880.31,-143.03,-3.3
TQQQ,NAKED_LONG,BULLISH,TIME,2021-02-10,2021-02-16,6,3606.63,3619.15,12.52,0.3
AAPL,NAKED_LONG,BULLISH,TIME,2021-02-10,2021-02-16,6,2958.75,2880.71,-78.04,-1.8
SHOP,NAKED_LONG,BEARISH,TIME,2021-02-10,2021-02-16,6,4073.89,4032.25,-41.65,-1.0
NOW,NAKED_LONG,BULLISH,TIME,2021-02-16,2021-02-22,6,2765.49,2596.4,-169.09,-3.9
GDX,NAKED_LONG,BULLISH,TIME,2021-02-16,2021-02-22,6,4265.82,4340.27,74.46,1.7
SOXL,NAKED_LONG,BEARISH,TIME,2021-02-16,2021-02-22,6,3976.69,3580.61,-396.08,-9.2
GOOGL,NAKED_LONG,BEARISH,TIME,2021-02-16,2021-02-22,6,2545.91,2383.17,-162.74,-3.8
GOOGL,DIAGONAL,BULLISH,TIME,2021-02-09,2021-02-24,15,2524.91,2355.44,-169.47,-3.9
TQQQ,NAKED_LONG,BULLISH,TIME,2021-02-22,2021-03-01,7,3950.67,4162.57,211.9,4.9
MSFT,NAKED_LONG,BULLISH,TIME,2021-02-22,2021-03-01,7,4780.94,4773.54,-7.4,-0.2
GDX,NAKED_LONG,BEARISH,TIME,2021-02-22,2021-03-01,7,3681.93,3376.53,-305.4,-7.1
TQQQ,NAKED_LONG,BULLISH,TIME,2021-02-23,2021-03-01,6,3886.33,4169.11,282.77,6.6
AAPL,NAKED_LONG,BULLISH,TIME,2021-02-24,2021-03-01,5,2610.79,2735.51,124.72,2.9
NET,DIAGONAL,BULLISH,TIME,2021-02-16,2021-03-03,15,2379.39,1912.21,-467.18,-10.9
GDX,NAKED_LONG,BULLISH,TIME,2021-03-01,2021-03-08,7,4000.51,3978.73,-21.79,-0.5
CRM,NAKED_LONG,BULLISH,TIME,2021-03-01,2021-03-08,7,4966.78,4754.49,-212.28,-4.3
TQQQ,NAKED_LONG,BEARISH,TIME,2021-03-01,2021-03-08,7,3828.99,3215.87,-613.12,-14.3
SOXL,NAKED_LONG,BEARISH,TIME,2021-03-01,2021-03-08,7,4034.24,2994.36,-1039.88,-24.2
NVDA,NAKED_LONG,BEARISH,TIME,2021-03-01,2021-03-08,7,4182.16,3789.73,-392.43,-9.1
TSLA,DIAGONAL,BULLISH,PROFIT,2021-03-08,2021-03-15,7,5528.06,8068.31,2540.25,46.0
IWM,NAKED_LONG,BEARISH,TIME,2021-03-08,2021-03-15,7,4510.62,4866.03,355.41,7.9
TQQQ,DIAGONAL,BULLISH,TIME,2021-03-03,2021-03-18,15,3756.63,4378.87,622.25,14.5
MSFT,NAKED_LONG,BULLISH,TIME,2021-03-15,2021-03-22,7,4849.49,4899.67,50.18,1.0
AMZN,NAKED_LONG,BULLISH,TIME,2021-03-15,2021-03-22,7,3363.64,3417.89,54.25,1.3
SHOP,DIAGONAL,BULLISH,TIME,2021-03-08,2021-03-23,15,3090.15,3122.09,31.94,0.7
CRWD,DIAGONAL,BULLISH,TIME,2021-03-08,2021-03-23,15,4916.41,5881.74,965.33,19.6
TQQQ,NAKED_LONG,BEARISH,TIME,2021-03-22,2021-03-29,7,3630.57,3217.84,-412.73,-9.6
SOXL,NAKED_LONG,BEARISH,TIME,2021-03-22,2021-03-29,7,2179.4,1975.86,-203.53,-4.7
NVDA,NAKED_LONG,BEARISH,TIME,2021-03-22,2021-03-29,7,4088.52,3678.16,-410.36,-9.5
VRT,NAKED_LONG,BULLISH,TIME,2021-03-23,2021-03-29,6,4110.19,3872.45,-237.74,-5.5
MRVL,DIAGONAL,BEARISH,TIME,2021-03-15,2021-03-30,15,3607.97,3172.39,-435.58,-10.1
TQQQ,NAKED_LONG,BULLISH,TIME,2021-03-30,2021-04-05,6,4283.63,4759.46,475.83,11.1
MSTR,CREDIT_SPREAD,BULLISH,TIME,2021-03-23,2021-04-07,15,2166.28,1624.28,542.0,12.6
TQQQ,NAKED_LONG,BEARISH,TIME,2021-04-05,2021-04-12,7,3546.79,3012.37,-534.42,-12.4
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-07,2021-04-12,5,3363.01,3141.57,-221.45,-5.2
TSLA,DIAGONAL,BULLISH,TIME,2021-03-29,2021-04-13,15,7054.72,7014.1,-40.61,-0.6
CRWD,DIAGONAL,BULLISH,TIME,2021-03-29,2021-04-13,15,5506.19,5841.41,335.22,6.1
ZS,DIAGONAL,BULLISH,TIME,2021-03-29,2021-04-13,15,4566.73,4583.58,16.85,0.4
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-12,2021-04-19,7,3170.2,2729.2,-441.0,-10.3
META,NAKED_LONG,BULLISH,TIME,2021-04-12,2021-04-19,7,6827.71,6493.16,-334.55,-4.9
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-13,2021-04-19,6,3112.75,2734.12,-378.63,-8.8
META,NAKED_LONG,BULLISH,TIME,2021-04-13,2021-04-19,6,6787.71,6497.09,-290.62,-4.3
QCOM,NAKED_LONG,BULLISH,TIME,2021-04-13,2021-04-19,6,2823.49,2769.44,-54.06,-1.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-19,2021-04-26,7,4144.99,4096.29,-48.71,-1.1
META,NAKED_LONG,BULLISH,TIME,2021-04-19,2021-04-26,7,6520.73,6410.58,-110.15,-1.7
TQQQ,NAKED_LONG,BULLISH,TIME,2021-04-20,2021-04-26,6,3929.93,3971.74,41.81,1.0
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-20,2021-04-26,6,3934.44,4103.37,168.93,3.9
VRT,NAKED_LONG,BULLISH,TIME,2021-04-21,2021-04-26,5,4235.16,4348.11,112.95,2.6
GDX,NAKED_LONG,BULLISH,TIME,2021-04-26,2021-05-03,7,3691.5,3644.65,-46.85,-1.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-04-26,2021-05-03,7,4190.2,3674.93,-515.27,-12.0
SOXL,NAKED_LONG,BEARISH,TIME,2021-04-26,2021-05-03,7,3068.45,2353.11,-715.34,-16.6
NVDA,NAKED_LONG,BEARISH,TIME,2021-04-26,2021-05-03,7,4250.99,4007.78,-243.2,-5.7
COHR,NAKED_LONG,BULLISH,TIME,2021-04-27,2021-05-03,6,3677.66,3278.93,-398.73,-9.3
NVDA,DIAGONAL,BULLISH,TIME,2021-04-19,2021-05-04,15,4194.43,3770.57,-423.86,-9.9
TQQQ,NAKED_LONG,BULLISH,TIME,2021-05-03,2021-05-10,7,4197.91,4168.88,-29.02,-0.7
SOXL,NAKED_LONG,BULLISH,TIME,2021-05-03,2021-05-10,7,3251.31,3236.4,-14.91,-0.3
TQQQ,NAKED_LONG,BULLISH,TIME,2021-05-04,2021-05-10,6,4133.63,4174.21,40.58,0.9
SOXL,NAKED_LONG,BULLISH,TIME,2021-05-04,2021-05-10,6,4152.38,4322.89,170.5,4.0
GDX,NAKED_LONG,BEARISH,TIME,2021-05-10,2021-05-17,7,3798.9,4118.13,319.23,7.4
NVDA,DIAGONAL,BULLISH,TIME,2021-05-03,2021-05-18,15,4010.75,3468.14,-542.6,-12.6
NVDA,DIAGONAL,BULLISH,TIME,2021-05-04,2021-05-19,15,4294.04,3785.88,-508.16,-11.8
NOW,DIAGONAL,BULLISH,TIME,2021-05-10,2021-05-25,15,2328.34,2336.29,7.95,0.2
TQQQ,DIAGONAL,BULLISH,TIME,2021-05-11,2021-05-26,15,4215.93,4745.83,529.89,12.3
TQQQ,DIAGONAL,BULLISH,TIME,2021-05-12,2021-05-27,15,4063.03,4686.45,623.41,14.5
MSTR,DIAGONAL,BULLISH,TIME,2021-05-17,2021-06-01,15,3169.55,2926.05,-243.49,-5.7
AAPL,NAKED_LONG,BULLISH,TIME,2021-05-26,2021-06-01,6,2653.75,2585.12,-68.63,-1.6
AAPL,NAKED_LONG,BULLISH,TIME,2021-05-27,2021-06-01,5,2624.38,2586.44,-37.94,-0.9
TQQQ,DIAGONAL,BULLISH,TIME,2021-05-18,2021-06-02,15,3737.39,3935.18,197.79,4.6
AAPL,NAKED_LONG,BULLISH,TIME,2021-06-01,2021-06-07,6,2593.06,2589.89,-3.18,-0.1
AMZN,NAKED_LONG,BULLISH,TIME,2021-06-01,2021-06-07,6,3388.66,3341.32,-47.34,-1.1
AMD,NAKED_LONG,BEARISH,TIME,2021-06-01,2021-06-07,6,3429.88,3496.69,66.81,1.6
MRVL,NAKED_LONG,BULLISH,TIME,2021-06-02,2021-06-07,5,3353.21,3424.78,71.58,1.7
COHR,DIAGONAL,BULLISH,TIME,2021-05-25,2021-06-09,15,3726.53,3230.39,-496.13,-11.5
SHOP,DIAGONAL,BULLISH,TIME,2021-05-26,2021-06-10,15,3230.11,2745.93,-484.18,-11.3
TQQQ,NAKED_LONG,BEARISH,TIME,2021-06-07,2021-06-14,7,3799.38,3222.51,-576.87,-13.4
NVDA,NAKED_LONG,BEARISH,TIME,2021-06-07,2021-06-14,7,3877.89,3545.79,-332.1,-7.7
