date,nav,cash,leaps_mark,short_mark,regime,positions_open,pmcc_income_today,action,pmcc_income
2020-01-02,50419.264433037,,,,BULL_STRONG,,,PROFIT_TAKE,0.0
2020-01-02,65563.92232941269,50419.264433037,15144.657896375677,0.0,BULL_STRONG,1.0,0.0,,
2020-01-03,64965.4955371319,36069.43085483925,28896.06468229265,0.0,BULL_STRONG,2.0,0.0,,
2020-01-06,65880.44138934942,21787.67924957974,44092.76213976968,0.0,BULL_STRONG,3.0,0.0,,
2020-01-07,65761.32326794216,21787.67924957974,43973.64401836242,0.0,BULL_STRONG,3.0,0.0,,
2020-01-08,67538.43362434156,21787.67924957974,45750.754374761826,0.0,BULL_STRONG,3.0,0.0,,
2020-01-09,69348.51351519523,21787.67924957974,47560.834265615485,0.0,BULL_STRONG,3.0,0.0,,
2020-01-10,68588.60154344128,21787.67924957974,46800.92229386154,0.0,BULL_STRONG,3.0,0.0,,
2020-01-13,71674.62735945437,21787.67924957974,49886.948109874626,0.0,BULL_STRONG,3.0,0.0,,
2020-01-14,70514.72639983488,21787.67924957974,48727.04715025513,0.0,BULL_STRONG,3.0,0.0,,
2020-01-15,70609.98373426512,21787.67924957974,48822.30448468537,0.0,BULL_STRONG,3.0,0.0,,
2020-01-16,73338.7472858078,21787.67924957974,51551.068036228055,0.0,BULL_STRONG,3.0,0.0,,
2020-01-17,74694.22350047927,21787.67924957974,52906.54425089954,0.0,BULL_STRONG,3.0,0.0,,
2020-01-21,74718.7151114314,21787.67924957974,52931.03586185167,0.0,BULL_STRONG,3.0,0.0,,
2020-01-22,75497.37299136719,21787.67924957974,53709.69374178744,0.0,BULL_STRONG,3.0,0.0,,
2020-01-23,76456.46679444119,21787.67924957974,54668.78754486146,0.0,BULL_STRONG,3.0,0.0,,
2020-01-24,74682.00695553044,21787.67924957974,52894.327705950695,0.0,BULL_STRONG,3.0,0.0,,
2020-01-27,72290.93834805637,22782.148064494984,49508.79028356139,0.0,BULL_STRONG,3.0,994.4688149152427,,
2020-01-28,75522.4691722635,24238.369818659015,52163.91182498207,879.8124713775799,BULL_STRONG,3.0,2714.3476199772895,,
2020-01-29,74060.72919589307,24238.369818659015,52645.07129925009,2822.711922016044,BULL_STRONG,3.0,0.0,,
2020-01-30,75911.07688435017,24250.503934888908,53047.26580412422,1386.6928546629538,BULL_STRONG,3.0,0.0,,
2020-01-31,72435.31303458003,24250.503934888908,50954.46074942798,2769.651649736865,BULL_STRONG,3.0,0.0,,
2020-02-03,75070.03805033531,24250.503934888908,54196.73507972536,3377.2009642789694,BULL_STRONG,3.0,0.0,,
2020-02-04,42805.42859577682,,,,BULL_STRONG,,,PROFIT_TAKE,0.0
2020-02-04,77967.34617811424,41417.486978267814,39199.52429306468,2649.665093218246,BULL_STRONG,2.0,1832.6486914859343,,
2020-02-05,79160.25728632169,41417.486978267814,39524.67167859562,1781.901370541739,BULL_STRONG,2.0,0.0,,
2020-02-06,61076.48477685204,,,,BULL_STRONG,,,PROFIT_TAKE,0.0
2020-02-06,80117.06043795524,,,,BULL_STRONG,,,PROFIT_TAKE,0.0
2020-02-06,80117.06043795524,80117.06043795524,0.0,0.0,BULL_STRONG,0.0,0.0,,
2020-02-07,80033.76521026692,63374.71967260279,16659.04553766413,0.0,BULL_STRONG,1.0,0.0,,
2020-02-10,80952.57375551888,46851.223960537296,34101.34979498159,0.0,BULL_STRONG,2.0,0.0,,
2020-02-11,81025.05029276546,46851.223960537296,34173.82633222816,0.0,BULL_STRONG,2.0,0.0,,
2020-02-12,82253.80400944533,46851.223960537296,35402.580048908036,0.0,BULL_STRONG,2.0,0.0,,
2020-02-13,82061.23855564554,31054.950064681136,51006.288490964405,0.0,BULL_STRONG,3.0,0.0,,
2020-02-14,82554.99210892289,31054.950064681136,51500.04204424175,0.0,BULL_STRONG,3.0,0.0,,
2020-02-18,83274.53936865034,31054.950064681136,52219.5893039692,0.0,BULL_STRONG,3.0,0.0,,
2020-02-19,85790.57129746178,31054.950064681136,54735.62123278064,0.0,BULL_STRONG,3.0,0.0,,
2020-02-20,83774.90121949048,31054.950064681136,52719.95115480935,0.0,BULL_STRONG,3.0,0.0,,
2020-02-21,79507.01087552444,31054.950064681136,48452.06081084331,0.0,BULL_STRONG,3.0,0.0,,
2020-02-24,77782.41277177572,31054.950064681136,46727.462707094586,0.0,BULL_STRONG,3.0,0.0,,
2020-02-25,75009.45547901306,31054.950064681136,43954.50541433193,0.0,BULL_STRONG,3.0,0.0,,
2020-02-26,75668.26022930967,31054.950064681136,44613.31016462854,0.0,BEAR,3.0,0.0,,
2020-02-27,78926.2735839876,31054.950064681136,47871.32351930646,0.0,BEAR,3.0,0.0,,
2020-02-28,80050.113024121,31054.950064681136,48995.16295943986,0.0,BEAR,3.0,0.0,,
2020-03-02,81856.01626991501,31054.950064681136,50801.066205233874,0.0,BEAR,3.0,0.0,,
2020-03-03,79270.50102310636,31054.950064681136,48215.55095842522,0.0,BEAR,3.0,0.0,,
2020-03-04,81812.89818512842,31054.950064681136,50757.94812044728,0.0,BEAR,3.0,0.0,,
2020-03-05,84141.02209988693,31054.950064681136,53086.07203520579,0.0,BEAR,3.0,0.0,,
2020-03-06,83456.84167433076,31054.950064681136,52401.89160964962,0.0,BEAR,3.0,0.0,,
2020-03-09,84447.61820368707,31054.950064681136,53392.66813900593,0.0,BEAR,3.0,0.0,,
2020-03-10,85591.64139551338,31054.950064681136,54536.69133083224,0.0,BEAR,3.0,0.0,,
2020-03-11,85032.43170533175,31054.950064681136,53977.481640650614,0.0,BEAR,3.0,0.0,,
2020-03-12,91889.14892832386,31054.950064681136,60834.19886364273,0.0,BEAR,3.0,0.0,,
2020-03-13,86551.55956493177,31054.950064681136,55496.60950025063,0.0,BEAR,3.0,0.0,,
2020-03-16,91566.74359428293,31054.950064681136,60511.7935296018,0.0,BEAR_SMA_FORCED,3.0,0.0,,
2020-03-17,95747.96894272746,31054.950064681136,64693.01887804632,0.0,BEAR_SMA_FORCED,3.0,0.0,,
2020-03-18,49445.18726768093,,,,BEAR_SMA_FORCED,,,TIER3_EXIT,0.0
2020-03-18,67531.7471625871,,,,BEAR_SMA_FORCED,,,TIER3_EXIT,0.0
2020-03-18,85304.00720696212,,,,BEAR_SMA_FORCED,,,TIER3_EXIT,0.0
2020-03-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-25,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-26,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-03-31,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-04-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-04-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-04-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-04-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-04-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR_SMA_FORCED,0.0,0.0,,
2020-04-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-04-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-26,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-05-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-25,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-26,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-06-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-07-31,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-25,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-26,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-08-31,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-25,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-09-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-26,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-10-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-25,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-11-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-18,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-23,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-24,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-30,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2020-12-31,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-06,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-07,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-13,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-14,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-15,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-19,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-20,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-21,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-22,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-25,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-26,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-27,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-28,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-01-29,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-01,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-02,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-03,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-04,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-05,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-08,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-09,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-10,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-11,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-12,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-16,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
2021-02-17,85304.00720696212,85304.00720696212,0.0,0.0,BEAR,0.0,0.0,,
